Star Name,Star Mass [Ms],Star Temperature [K],Star Radius [Rs],Star Distance [pc],Star log(g),Star H Mag,Star J Mag,Star K Mag,Star V Mag,Star W1 Mag,Star W2 Mag,Star W3 Mag,Star T Mag,Star Metallicity,Star RA,Star Dec,Planet Name,Planet Radius [Re],Planet Radius [Rj],Planet Mass [Me],Planet Mass [Mj],Planet Period [days],Planet Temperature [K],Planet Semi-major Axis [m],Planet Albedo,Molecular Weight,Transit Duration [s],Impact Parameter,Heat Redistribution Factor,FGS1_Flag,FGS2_Flag,FGS_Flag,Tier 1 Transits,Tier 1 Eclipses,Tier 2 Transits,Tier 2 Eclipses,Tier 3 Transits,Tier 3 Eclipses,Preferred Method,Tier 1 Observations,Tier 2 Observations,Tier 3 Observations,Max Tier
6211.01,0.91272,5672.0,1.13752,510.917,4.33047,11.661,11.977,11.612,13.228,11.558,11.613,11.646,12.6474,0,10.011395,24.379676,6211.01,10.117,0.9025798369048286,73.45076395906494,0.2311019482054553,10.3473602,939.6895830200186,13485240456.163288,0.3,2.3,8514.0,0.5,1,0,0,0,7.0,71.0,99.0,536.0,197.0,1104.0,Transit,7.0,99.0,197.0,1
6210.01,1.30225,6406.0,3.49791,1093.37,3.46104,10.806,11.013,10.709,12.274,10.56,10.6,10.399,11.707,0,331.562453,52.26862,6210.01,21.4783,1.9161688752587704,1009.7254562781052,3.176951573009658,7.8580085,1922.5286071491096,12636677798.682535,0.3,2.3,25196.4,0.5,1,0,0,0,43.0,1.0,561.0,10.0,1110.0,20.0,Eclipse,1.0,10.0,20.0,2
6214.01,2.0650769230769237,8294.0,2.44093,1183.88,3.97259,11.669,11.792,11.589,13.122,11.525,11.533,12.176,12.4954,0,318.857399,56.119827,6214.01,17.638,1.5735596682146256,568.2328622999987,1.7878605263394962,7.0346299,1997.8982055744343,13687770273.84928,0.3,2.3,9234.0,0.5,1,0,0,0,41.0,7.0,593.0,54.0,1184.0,107.0,Eclipse,7.0,54.0,107.0,1
6215.01,1.9244,8011.0,1.68094,1459.35,4.27252,12.634,12.718,12.592,13.25,12.167,12.317,12.306,13.0454,0,335.039505,51.55615,6215.01,15.3325,1.3678763812734291,303.1855546895187,0.953928435591882,2.0323202,2451.043515691701,5842781776.330553,0.3,2.3,10029.6,0.5,1,1,0,1,17.0,6.0,253.0,54.0,505.0,107.0,Eclipse,6.0,54.0,107.0,1
6213.01,1.00425,5817.0,1.62536,628.024,4.03736,11.404,11.672,11.326,12.974,11.224,11.3,11.092,12.3642,0,333.73428,48.876577,6213.01,12.2947,1.0968615519218934,101.53402551812854,0.3194617706013121,2.3921761,1847.29935484714,5244078356.724107,0.3,2.3,10051.2,0.5,1,0,0,0,3.0,3.0,37.0,20.0,73.0,39.0,Eclipse,3.0,20.0,39.0,2
6212.01,0.84382,5407.0,1.876,849.122,3.86473,11.905,12.288,11.833,13.886,11.763,11.818,11.82,13.0803,0,349.05622,45.012568,6212.01,19.0899,1.7030897329771162,735.1477119723712,2.3130333749868432,3.6444426,1650.3988007194682,6551847927.748335,0.3,2.3,11865.6,0.5,1,1,0,1,29.0,2.0,418.0,12.0,833.0,24.0,Eclipse,2.0,12.0,24.0,2
6217.01,1.032,5928.0,2.06179,837.654,3.843,11.809,12.136,11.718,14.046,11.509,11.533,12.131,13.1013,0,315.223413,54.962464,6217.01,17.0668,1.5226005298494936,502.5659691717808,1.5812493746435354,3.0365848,1949.3512849245844,6204069234.710711,0.3,2.3,11120.4,0.5,1,0,0,0,20.0,2.0,291.0,12.0,578.0,24.0,Eclipse,2.0,12.0,24.0,2
6216.01,1.246875,6315.0,0.942732,322.084,4.58376,10.932,11.32,10.868,12.688,10.826,10.862,10.87,12.0152,0,344.620982,57.4528,6216.01,10.9471,0.9766365259049964,83.4449314392039,0.2625471157007714,29.5406035,678.7004066536764,30112513580.408577,0.1,2.3,12175.2,0.5,1,0,0,0,2.0,85.0,23.0,662.0,46.0,1258.0,Transit,2.0,23.0,46.0,1
6218.01,0.6934866666666667,4476.15,0.893913,159.96,4.38181,10.106,10.682,9.971,12.726,9.898,9.931,9.861,11.702,0,5.111293,48.767772,6218.01,12.0548,1.0754590706652492,98.10575370578545,0.3086752211890842,5.1570194,867.9894316665271,7735202294.28654,0.3,2.3,8712.0,0.5,1,0,0,0,1.0,2.0,5.0,12.0,9.0,24.0,Transit,1.0,5.0,9.0,2
6222.01,1.414,6704.0,1.42895,615.666,4.28032,11.332,11.539,11.282,12.615,11.236,11.274,11.281,12.0861,0,4.699535,22.354492,6222.01,11.0911,0.9894833675096516,85.25276266548795,0.2682351888521105,9.4321076,1193.5285855042628,14669503944.044128,0.3,2.3,13867.2,0.5,1,0,0,0,4.0,19.0,53.0,133.0,106.0,285.0,Transit,4.0,53.0,106.0,1
622.01,1.4147500000000002,6706.0,1.4072,123.297,4.29364,7.928,8.108,7.858,8.995,7.792,7.862,7.869,8.5615,0,125.305054,-46.484296,622.01,9.42196,0.8405724147596935,65.3894983026705,0.2057383699691181,6.4025281,1347.9666088345723,11332368557.2878,0.3,2.3,13176.0,0.5,1,0,0,0,1.0,1.0,3.0,4.0,5.0,9.0,Transit,1.0,3.0,5.0,2
6220.01,1.274375,6359.0,1.5645,358.734,4.15106,10.018,10.239,9.997,11.223,9.926,9.974,9.931,10.7981,0,331.110391,49.687144,6220.01,8.79457,0.7846003317434119,58.20865143571552,0.1831448990333604,19.6518502,943.685698234147,23115032325.32319,0.3,2.3,9090.0,0.5,1,0,0,0,7.0,76.0,92.0,610.0,183.0,1216.0,Transit,7.0,92.0,183.0,1
6224.01,0.8206800000000001,5318.0,1.01061,498.044,4.3908,11.997,12.413,11.941,13.972,11.839,11.9,12.208,13.2049,0,341.866559,52.395133,6224.01,13.1166,1.1701866846640183,114.219387085051,0.3593743816320184,1.5554236,1589.7532165406064,3679737737.7647743,0.3,2.3,6897.599999999999,0.5,1,1,0,1,1.0,2.0,19.0,11.0,38.0,23.0,Eclipse,2.0,11.0,23.0,2
6223.01,0.61526,3909.0,0.599111,133.122,4.65196,10.799,11.504,10.689,14.22,10.56,10.593,10.44,12.6758,0,355.950598,33.067236,6223.01,4.94518,0.4411801678229732,21.782361123177417,0.0685349725550377,3.8553342,697.5205066568708,6122386016.362056,0.3,2.3,6822.0,0.5,1,1,0,1,3.0,95.0,42.0,733.0,86.0,1417.0,Transit,3.0,42.0,86.0,1
6225.01,0.4304,3376.0,0.444991,83.7373,4.78598,10.868,11.509,10.61,15.523,10.471,10.354,10.169,13.104,0,0.485039,35.997774,6225.01,5.09342,0.4544052775415431,22.95560847690335,0.0722264215551334,8.555965,449.84605082882194,9246908236.812084,0.1,2.3,6714.0,0.5,1,1,0,1,2.0,881.0,32.0,7525.0,63.0,12597.0,Transit,2.0,32.0,63.0,1
6228.01,1.8776,7894.0,2.17038,960.874,4.04146,11.188,11.283,11.156,11.386,11.122,11.124,10.89,11.6181,0,342.040487,48.548498,6228.01,15.1293,1.349748060342416,279.82506329656746,0.8804281099185296,3.3338016,2336.608946322426,8060351603.59978,0.3,2.3,10447.2,0.5,1,0,0,0,9.0,3.0,128.0,23.0,256.0,47.0,Eclipse,3.0,23.0,47.0,1
6229.01,0.7537333333333334,4928.0,0.820608,314.824,4.51828,11.584,12.075,11.478,13.692,11.422,11.498,11.352,12.9192,0,2.417089,28.243677,6229.01,10.6145,0.9469638903653556,79.31408760132211,0.2495500274853375,4.6071277,937.5483102360351,7377103357.44945,0.3,2.3,8157.6,0.5,1,1,0,1,1.0,9.0,21.0,74.0,42.0,152.0,Transit,1.0,21.0,42.0,1
6230.01,1.3361012500000002,6496.27,1.61339,891.159,4.14644,11.823,12.075,11.753,13.19,11.755,11.77,11.71,12.6848,0,345.943472,49.366393,6230.01,12.0164,1.0720332462373412,97.57419814940148,0.3070027603726354,4.3518774,1605.4733033676075,8595227025.948109,0.3,2.3,11822.4,0.5,1,0,0,0,6.0,13.0,88.0,97.0,175.0,194.0,Transit,6.0,88.0,175.0,1
6231.01,1.25875,6334.0,0.892999,391.594,4.63397,11.477,11.926,11.485,13.577,11.429,11.455,11.34,12.735,0,325.354929,61.441916,6231.01,8.57154,0.7647028936664243,55.66685262123807,0.1751475055916879,24.8366994,700.8685544337418,26909288155.318974,0.1,2.3,17254.8,0.5,1,0,0,0,3.0,204.0,43.0,1583.0,85.0,3159.0,Transit,3.0,43.0,85.0,1
6232.01,0.90284,5634.0,1.10702,581.095,4.34976,11.985,12.378,11.904,13.797,11.864,11.898,11.596,13.0754,0,4.066146,49.186384,6232.01,13.3007,1.1866110147988589,117.2879633971934,0.3690292024361756,9.8538051,937.6186593932316,13005669199.226124,0.3,2.3,14572.8,0.5,1,1,0,1,3.0,21.0,39.0,152.0,78.0,282.0,Transit,3.0,39.0,78.0,1
6233.01,1.3911250000000002,6643.0,1.49386,377.069,4.23465,10.319,10.559,10.249,11.686,10.004,10.037,9.995,11.1585,0,358.489622,52.533524,6233.01,12.7103,1.133938964219773,107.72025285492052,0.3389258185228726,3.7069545,1655.3400045825922,7828165813.925084,0.3,2.3,8568.0,0.5,1,0,0,0,1.0,1.0,12.0,9.0,23.0,17.0,Eclipse,1.0,9.0,17.0,2
6234.01,0.8752800000000001,5528.0,1.35361,631.946,4.16185,11.897,12.202,11.754,13.533,11.736,11.753,11.971,12.8741,0,5.069168,49.465936,6234.01,9.65916,0.8617340177362501,68.10827043769918,0.2142925837480516,6.6283182,1167.0531835175298,9881988901.50334,0.3,2.3,15638.4,0.5,1,1,0,1,6.0,30.0,92.0,199.0,184.0,411.0,Transit,6.0,92.0,184.0,1
6235.01,1.02925,5917.0,0.714081,374.957,4.764,11.907,12.195,11.778,13.564,11.732,11.765,11.644,12.8967,0,4.219134,20.432785,6235.01,14.2139,1.2680814019750462,174.58788898009243,0.5493149301872932,7.8209807,835.736835211452,11646825324.117476,0.3,2.3,4258.8,0.5,1,1,0,1,3.0,20.0,40.0,157.0,80.0,313.0,Transit,3.0,40.0,80.0,1
6236.01,1.11375,6102.0,1.37601,403.61,4.22152,10.535,10.857,10.493,12.058,10.47,10.517,10.436,11.4715,0,359.188611,28.610076,6236.01,12.7666,1.1389617224304818,108.55828124534736,0.3415625507124391,3.3045926,1573.5499140272266,6732881700.043364,0.3,2.3,4759.2,0.5,1,0,0,0,2.0,2.0,25.0,18.0,50.0,36.0,Eclipse,2.0,18.0,36.0,2
6242.01,0.960464,5750.58,1.43538,328.625,4.13697,10.147,10.448,10.076,11.87,10.023,10.074,9.986,11.0999,0,2.950371,27.442815,6242.01,11.3612,1.013580116936161,88.64370165312212,0.2789042760616708,5.6020298,1301.9707519800004,9111371774.677437,0.3,2.3,6814.8,0.5,1,0,0,0,2.0,4.0,25.0,32.0,51.0,63.0,Transit,2.0,25.0,51.0,1
6239.01,0.90518,5643.0,1.43116,563.864,4.12669,11.433,11.752,11.355,13.121,11.325,11.383,11.203,12.483,0,350.434421,54.112156,6239.01,10.0564,0.8971734577295363,72.73655810434978,0.2288548052821169,6.0749198,1254.0636813286612,9428989306.13155,0.3,2.3,9820.8,0.5,1,0,0,0,6.0,21.0,92.0,147.0,183.0,306.0,Transit,6.0,92.0,183.0,1
6241.01,0.79234,5209.0,0.98728,278.827,4.39662,10.848,11.203,10.753,12.751,10.707,10.763,10.61,12.0227,0,17.082679,25.652576,6241.01,4.97462,0.4438066332177027,22.01536437529352,0.0692680827720022,3.7812464,1151.3633230401294,6575371679.836194,0.3,2.3,7668.0,0.5,1,0,0,0,7.0,59.0,101.0,487.0,204.0,965.0,Transit,7.0,101.0,204.0,1
6240.01,1.295625,6393.0,1.55342,960.615,4.1627,12.219,12.366,12.119,12.974,12.039,12.069,11.57,12.9847,0,339.623242,50.524911,6240.01,11.867,1.0587046480725115,95.50611481284513,0.3004958425086391,1.1797412,2407.7337950357987,3563505211.2191324,0.3,2.3,12207.6,0.5,1,1,0,1,3.0,3.0,46.0,26.0,91.0,52.0,Eclipse,3.0,26.0,52.0,1
6244.01,0.9513760000000002,5739.22,1.29745,230.559,4.22261,9.53,9.866,9.472,11.277,9.432,9.467,9.429,10.5508,0,343.553201,52.383764,6244.01,15.4336,1.376895934650031,314.80831886189765,0.9904977413279844,2.5553078,1607.4095190858086,5381946029.554552,0.3,2.3,8395.199999999999,0.5,1,0,0,0,1.0,1.0,11.0,1.0,22.0,2.0,Eclipse,1.0,1.0,2.0,3
6245.01,0.3237428571428571,3106.0,0.236457,22.1852,5.00517,9.746,10.306,9.438,15.057,9.25,9.066,8.897,12.133,0,88.699253,80.094614,6245.01,0.9044272,0.080687729037095,0.6821989131474062,0.0021464378230276,3.2149937,438.4011672852816,4379050396.378073,0.1,2.3,2528.15904,0.5,1,1,0,1,4.0,41791.0,51.0,276020.0,101.0,649953.0,Transit,4.0,51.0,101.0,1
6252.01,0.62156,3954.0,0.6471,244.588,4.61197,11.9,12.554,11.752,13.518,11.704,11.763,11.518,13.7607,0,171.596707,28.058028,6252.01,12.0414,1.074263600682594,97.9202629647556,0.3080916020500109,2.1077445,895.2355511981633,4107391719.514219,0.3,2.3,6404.4,0.5,1,1,0,1,1.0,3.0,12.0,23.0,24.0,48.0,Transit,1.0,12.0,24.0,2
6251.01,0.4304,3376.0,0.269427,12.21,4.9613,8.068,8.619,7.807,12.6,7.4610394793079955,7.281084211492676,7.035097165464958,10.1769,0,3.957914,13.557617,6251.01,0.9427688,0.0841083433570189,0.7960577788702047,0.0025046778775989,25.5229527,243.15780672368052,19161867173.4478,0.1,2.3,3760.19712,0.5,1,0,0,0,4.0,47347821.0,38.0,678997104.0,75.0,1397651345.0,Transit,4.0,38.0,75.0,1
6255.01,0.4492,3423.0,0.369077,20.3167,4.85554,8.308,8.912,8.071,12.747,7.856623264749562,7.680286043122706,7.438964173781219,10.4458,0,331.503161,39.298828,6255.01,0.9617386,0.085800718467241,0.8564361767282807,0.0026946495623359,0.2381823,1277.9790190817507,861547777.4513052,0.3,2.3,1714.87296,0.5,1,0,0,0,1.0,31.0,16.0,255.0,31.0,513.0,Transit,1.0,16.0,31.0,2
6254.01,0.82042,5317.0,0.885814,131.686,4.50528,9.388,9.752,9.314,11.173,9.264,9.314,9.291,10.4564,0,14.322777,37.02898,6254.01,2.4339573,0.2171434993444021,6.6255759162724015,0.0208463931442162,1.5361137,1494.3725782968816,3648834078.6440544,0.3,2.3,4093.30872,0.5,1,0,0,0,9.0,76.0,121.0,657.0,244.0,1289.0,Transit,9.0,121.0,244.0,1
6256.01,1.105,6088.0,1.30233,218.299,4.26591,9.392,9.68,9.351,10.687,9.307,9.341,9.271,10.2602,0,359.933006,77.803731,6256.01,3.4801634,0.3104799163758183,12.141203590008953,0.0382004985649145,7.9945503,1139.2303861132664,12101612607.147564,0.3,2.3,17152.33068,0.5,1,0,0,0,10.0,143.0,102.0,1086.0,200.0,2084.0,Transit,10.0,102.0,200.0,1
6259.01,3.08828,10023.0,2.18859,606.267,4.16767,9.984,9.964,9.906,10.289,9.908,9.938,9.863,10.2279,0,140.115658,-51.660455,6259.01,5.6488,0.503953047613719,27.351170506802887,0.0860564063478558,3.2376482,2768.973026919988,9330790854.213753,0.3,2.3,7336.799999999999,0.5,1,0,0,0,9.0,48.0,121.0,418.0,243.0,834.0,Transit,9.0,121.0,243.0,1
6258.01,0.4367999999999999,3392.0,0.380156,44.0959,4.84507,9.897,10.492,9.671,14.43,9.542,9.389,9.302,12.0398,0,13.085379,20.938876,6258.01,1.2151478,0.1084084118947574,1.8741429464361876,0.0058967131557446,0.5570869,972.7848567151852,1503958899.8496504,0.3,2.3,3570.111,0.5,1,1,0,1,6.0,137.0,80.0,1093.0,159.0,2192.0,Transit,6.0,80.0,159.0,1
6261.01,1.10625,6090.0,1.53323,267.542,4.12376,9.565,9.801,9.496,10.962,9.416,9.455,9.418,10.4441,0,132.055241,-39.686292,6261.01,8.83359,0.7880814689615621,58.653349412404346,0.184544075341902,5.4920894,1401.095226823668,9425461432.225414,0.3,2.3,10562.4,0.5,1,0,0,0,2.0,4.0,20.0,30.0,39.0,59.0,Transit,2.0,20.0,39.0,2
6263.01,0.7256,4717.0,0.711258,46.2588,4.61483,7.712,8.23,7.545,10.22,7.415,7.554,7.479,9.1348,0,139.199747,-49.300844,6263.01,0.930891,0.0830486751958261,0.7589510046431652,0.0023879269092867,3.0178746,968.1239620178914,5494055116.865282,0.3,2.3,9644.4,0.5,1,0,0,0,7.0,1598.0,51.0,7485.0,100.0,14790.0,Transit,7.0,51.0,100.0,1
627.01,2.90072,9502.0,2.83619,629.834,3.91641,9.587,9.628,9.513,10.219,9.443,9.471,9.522,10.0267,0,81.92358,7.918525,627.01,22.4869,2.006150294998041,1125.677186686229,3.541776516287924,1.13889,4277.656546449675,4553544484.467651,0.3,2.3,7754.4,0.5,1,0,0,0,3.0,1.0,39.0,1.0,79.0,1.0,Eclipse,1.0,1.0,1.0,3
6266.01,0.7685333333333334,5039.0,0.740247,42.6435,4.62359,7.34,7.801,7.227,9.44,7.055,7.245,7.209,8.5953,0,155.597851,-28.847487,6266.01,0.986147,0.0879782938049012,0.9347611723711288,0.0029410875584926,2.7895524,1072.7837350563923,5314189612.830956,0.3,2.3,7088.400000000001,0.5,1,0,0,0,7.0,953.0,53.0,4894.0,103.0,8999.0,Transit,7.0,53.0,103.0,1
629.01,2.668076923076923,9165.0,2.38236,333.379,4.04973,8.607,8.54,8.533,8.737,8.497,8.534,8.549,8.69437,0,95.827908,0.883347,629.01,12.4769155,1.1131177579386504,104.2463125905232,0.3279955800913292,8.7179608,1945.6568853533408,17200293232.084633,0.3,2.3,22803.03756,0.5,1,0,0,0,1.0,1.0,4.0,6.0,8.0,12.0,Transit,1.0,4.0,8.0,2
6271.01,0.984,5780.0,1.0,705.238,4.5,12.471,12.836,12.352,14.234,12.139,12.183,12.12,13.7025,0,122.413793,-37.371099,6271.01,13.8626063,1.2367410233596765,136.05599514091628,0.4280800341249167,1.6041616,1650.4944566242016,3990465596.877909,0.3,2.3,9032.3658,0.5,1,1,0,1,2.0,3.0,30.0,19.0,60.0,38.0,Eclipse,3.0,19.0,38.0,2
6270.01,1.050625,6001.0,1.56496,819.375,4.09439,11.926,12.192,11.847,13.388,11.806,11.839,11.978,12.8122,0,155.032187,-29.276109,6270.01,14.7143973,1.3127328570907233,232.12658420078836,0.7303519112337191,4.228362,1535.0105289691105,7782583909.488829,0.3,2.3,15885.44136,0.5,1,1,0,1,7.0,4.0,103.0,28.0,205.0,55.0,Eclipse,4.0,28.0,55.0,1
628.01,1.15875,6174.0,1.38398,178.68,4.22732,8.895,9.17,8.811,10.112,8.764,8.798,8.568,9.65646,0,99.263061,1.76755,628.01,12.1343,1.0825515978011526,99.2062398186116,0.3121377377231384,3.4076,1570.068104908753,6963412394.595143,0.3,2.3,13284.0,0.5,1,0,0,0,1.0,1.0,2.0,1.0,4.0,3.0,Eclipse,1.0,1.0,3.0,3
635.01,1.0039425000000002,5815.77,0.97901,58.7453,4.47768,7.217,7.511,7.18,8.69,7.054,7.114,7.116,8.1075,0,146.72453,-4.29824,635.01,1.503946,0.1341733058607956,2.954679256420874,0.0092964605904121,0.493379,2426.184814367643,1830416186.2618768,0.3,2.3,5400.0,0.5,1,0,0,0,4.0,22.0,30.0,133.0,59.0,259.0,Transit,4.0,30.0,59.0,1
634.01,1.0362075,5944.83,0.928008,92.8368,4.54039,8.316,8.564,8.208,9.663,8.191,8.221,8.189,9.1299,0,151.55755,3.946493,634.01,1.733849,0.1546839129818721,3.689693926135405,0.0116090753676428,0.49359,2401.5235363891475,1850345973.9041808,0.3,2.3,5565.229200000001,0.5,1,0,0,0,4.0,21.0,40.0,166.0,80.0,329.0,Transit,4.0,40.0,80.0,1
638.01,1.06875,6030.0,1.04184,96.6355,4.45168,8.151,8.419,8.085,9.475,8.004,8.046,8.025,8.9225,0,147.86736,-4.123323,638.01,1.940277,0.1731002172788563,4.436966532395783,0.0139602579263917,0.493826,2567.3314485453598,1870112807.78673,0.3,2.3,4185.414,0.5,1,0,0,0,4.0,19.0,46.0,155.0,92.0,307.0,Transit,4.0,46.0,92.0,1
633.01,0.386,3265.0,0.432309,116.496,4.79733,11.646,12.245,11.412,16.677,11.248,11.087,11.09,13.9036,0,134.088088,-12.934871,633.01,11.197034,0.9989341822217872,86.58269872885721,0.2724196356660962,4.503645,540.8148739392776,5813419489.325086,0.1,2.3,7103.8512,0.5,1,1,0,1,1.0,12.0,6.0,81.0,13.0,171.0,Transit,1.0,6.0,13.0,2
642.01,2.2423076923076923,8550.0,2.62521,472.224,3.92812,9.166,9.147,9.073,9.487,9.031,9.052,9.033,9.4247,0,104.055775,-20.052499,642.01,12.474139,1.1128700547739607,104.2049842454784,0.3278655465757992,2.2785094,3067.727530012194,6635272236.328487,0.3,2.3,7333.578359999999,0.5,1,0,0,0,1.0,1.0,13.0,8.0,26.0,17.0,Eclipse,1.0,8.0,17.0,2
640.01,1.31575,6442.0,2.08785,341.997,3.91261,9.327,9.519,9.243,10.51,9.214,9.233,9.223,10.0367,0,99.734594,-36.64613,640.01,19.9303659,1.778071207223046,831.770233739198,2.617041826597806,5.0037754,1733.1799452997277,9385328080.930996,0.3,2.3,13150.04472,0.5,1,0,0,0,4.0,1.0,46.0,1.0,90.0,2.0,Eclipse,1.0,1.0,2.0,3
641.01,0.90596,5646.0,1.04432,134.043,4.40127,8.95,9.297,8.901,10.552,8.799,8.83,8.801,9.90377,0,101.0717,-23.819187,641.01,3.2236429,0.2875946508768813,10.515200978050029,0.0330845222134597,1.8934942,1580.5914486286576,4335828754.660499,0.3,2.3,4493.27484,0.5,1,0,0,0,5.0,27.0,62.0,227.0,125.0,451.0,Transit,5.0,62.0,125.0,1
643.01,0.4247999999999999,3362.0,0.35645,87.7731,4.86766,11.56,12.129,11.345,16.43,11.211,11.045,11.143,13.7006,0,120.69393,-23.696727,643.01,7.281973,0.6496552340303811,41.9552376734913,0.1320059403217429,9.653456,385.9753451347409,9977992604.923452,0.1,2.3,14433.731999999998,0.5,1,1,0,1,1.0,487.0,6.0,3791.0,13.0,7798.0,Transit,1.0,6.0,13.0,2
645.01,1.291875,6387.0,2.42541,414.522,3.77571,9.355,9.732,9.395,11.173,9.129,9.135,9.18,10.4091,0,106.767434,-36.770799,645.01,13.9166,1.2415580269121025,140.40937475211777,0.4417772981858769,1.84051,2592.834571181027,4788785814.662164,0.3,2.3,16711.2,0.5,1,0,0,0,1.0,1.0,8.0,2.0,15.0,3.0,Eclipse,1.0,2.0,3.0,3
654.01,0.4496,3424.0,0.427953,57.7553,4.80125,10.139,10.744,9.918,14.54,9.80335858483743,9.627097143560718,9.38587301957958,12.2255,0,164.724551,-5.547545,654.01,2.37126,0.2115500112739887,6.343359920180025,0.0199584423184353,1.5275657,740.7907722105546,2974873436.12562,0.3,2.3,4032.000000000001,0.5,1,1,0,1,4.0,120.0,57.0,899.0,113.0,1748.0,Transit,4.0,57.0,113.0,1
649.01,1.442125,6779.0,2.43259,430.622,3.82849,9.402,9.641,9.332,10.39,9.144,9.158,9.167,10.0461,0,102.22267,-13.527269,649.01,17.3496655,1.547836142862838,535.0850492806042,1.6835658430084754,0.9358498,3390.254837164214,3164692592.77972,0.3,2.3,5868.30276,0.5,1,0,0,0,4.0,1.0,51.0,1.0,101.0,2.0,Eclipse,1.0,1.0,2.0,3
648.01,1.4515,6804.0,3.45757,637.257,3.52488,9.528,9.707,9.432,10.649,9.35,9.355,9.358,10.1347,0,103.00276,-18.95443,648.01,11.0372,0.984674723325687,84.576081393983,0.2661061114711578,2.97638,2755.6175991868004,6858951404.082966,0.3,2.3,11563.2,0.5,1,0,0,0,5.0,3.0,66.0,25.0,131.0,51.0,Eclipse,3.0,25.0,51.0,1
658.01,1.3206250000000002,6455.0,1.60132,212.005,4.14638,8.543,8.763,8.751,10.083,8.182,8.2,8.283,9.5359,0,150.152654,-34.681865,658.01,11.0617055,0.9868609613600124,84.88373283923096,0.2670740911698394,4.719181,1549.9509929172468,9037134001.230042,0.3,2.3,6267.032279999999,0.5,1,0,0,0,1.0,1.0,9.0,9.0,19.0,18.0,Eclipse,1.0,9.0,18.0,2
659.01,1.18875,6222.0,1.42397,245.318,4.21025,8.688,8.969,8.682,10.013,9.320843331815954,9.255090923572382,9.15828060646852,10.245,0,150.153861,-34.681446,659.01,9.44274,0.8424262853745874,65.62767741298204,0.2064877652571714,4.7192673,1433.7560589068678,8725822113.05456,0.3,2.3,5594.400000000001,0.5,1,0,0,0,2.0,3.0,21.0,29.0,42.0,56.0,Transit,2.0,21.0,42.0,1
663.01,0.5456,3664.0,0.512361,64.2308,4.7266,9.828,10.448,9.607,13.667,9.461,9.42,9.359,11.7602,0,160.065852,-8.511083,663.01,2.2880099,0.2041229220498797,5.9675675202272505,0.0187760671998008,2.5989052,703.508060444794,4522149057.957033,0.3,2.3,5726.87712,0.5,1,0,0,0,5.0,302.0,70.0,2051.0,140.0,4117.0,Transit,5.0,70.0,140.0,1
663.02,0.5456,3664.0,0.512361,64.2308,4.7266,9.828,10.448,9.607,13.667,9.461,9.42,9.359,11.7602,0,160.065852,-8.511083,663.02,2.4150791,0.2154592962528674,6.540600486430429,0.0205790305420107,4.6955673,615.0673182120931,6708261147.03422,0.1,2.3,6978.42468,0.5,1,0,0,0,5.0,656.0,66.0,4562.0,131.0,8206.0,Transit,5.0,66.0,131.0,1
663.03,0.5456,3664.0,0.512361,64.2308,4.7266,9.828,10.448,9.607,13.667,9.461,9.42,9.359,11.7602,0,160.065852,-8.511083,663.03,1.9499022,0.1739589215831141,4.475724610460788,0.014082204477615,7.1027467,535.8088699351489,8839658064.908703,0.1,2.3,7739.776800000001,0.5,1,0,0,0,10.0,4900.0,132.0,36606.0,263.0,63154.0,Transit,10.0,132.0,263.0,1
669.01,0.9004947999999999,5624.98,0.989198,142.867,4.44576,9.215,9.557,9.134,10.606,9.088,9.138,9.092,10.1755,0,158.900701,-5.181374,669.01,2.51666,0.2245217527275779,6.997841147152024,0.0220176705478574,3.9451359,1201.148011240812,7058756098.371689,0.3,2.3,8726.4,0.5,1,0,0,0,9.0,155.0,112.0,1251.0,223.0,2450.0,Transit,9.0,112.0,223.0,1
673.01,1.397875,6661.0,1.65817,677.796,4.14494,11.248,11.522,11.194,12.446,11.142,11.168,11.016,11.955,0,168.998428,-36.459406,673.01,17.800047,1.588016558086219,586.8622793706361,1.846475227492988,10.541282,1233.3307137767297,15737830414.898272,0.3,2.3,22468.3344,0.5,1,0,0,0,10.0,2.0,139.0,16.0,275.0,35.0,Eclipse,2.0,16.0,35.0,2
672.01,0.5436,3659.0,0.544068,66.9071,4.69906,9.698,10.36,9.507,13.576,9.357,9.337,9.194,11.6739,0,167.990863,-39.328115,672.01,5.0924146,0.4543155816071728,22.94765122589528,0.0722013852435799,3.6335735,689.845783198498,5647317995.054642,0.1,2.3,6411.26772,0.5,1,0,0,0,1.0,17.0,10.0,115.0,19.0,227.0,Transit,1.0,10.0,19.0,2
679.01,1.395625,6655.0,1.91349,320.671,4.02116,9.458,9.613,9.395,10.238,9.357,9.388,9.39,9.99028,0,155.436002,-17.224364,679.01,17.5706,1.5675466326302243,560.4843528517458,1.763480989182094,11.1755425,1298.5089581846164,16354167840.937475,0.3,2.3,19735.2,0.5,1,0,0,0,4.0,1.0,37.0,4.0,73.0,7.0,Eclipse,1.0,4.0,7.0,2
682.01,0.7746666666666667,5085.0,1.08433,83.1548,4.29716,8.201,8.521,8.1,9.969,8.019,8.082,8.034,9.2231,0,167.88543,-22.07278,682.01,3.835168,0.3421513598836233,14.391465876482872,0.0452806155078398,6.8392339,970.4016291882734,9688050372.881205,0.3,2.3,15988.87656,0.5,1,0,0,0,3.0,31.0,16.0,132.0,30.0,258.0,Transit,3.0,16.0,30.0,2
