TIC ID,Star Name,Star Temperature [K],Star Temperature Error Upper [K],Star Temperature Error Lower [K],Star Radius [Rs],Star Radius Error Upper [Rs],Star Radius Error Lower [Rs],Star Mass [Ms],Star Mass Error Upper [Ms],Star Mass Error Lower [Ms],Star log(g),Star log(g) Error Upper,Star log(g) Error Lower,Star Distance [pc],Star Distance Error Upper [pc],Star Distance Error Lower [pc],Star Metallicity [Fe/H],Star Metallicity Error Upper [Fe/H],Star Metallicity Error Lower [Fe/H],Star TESS Mag,Star V Mag,Star T Mag,Star J Mag,Star H Mag,Star Ks Mag,Star W1 Mag,Star W2 Mag,Star W3 Mag,Star RA,Star Dec,TFOPWG Disposition,Comments,TFOP Master,TFOP SG1b,TFOP SG2,TFOP SG3,TFOP SG4,TFOP SG5,Imaging Observations,Spectroscopy Observations,Time Series Observations,TESS SNR,Planet Number,Planet Name,Rp/Rs,Planet Radius [Re],Planet Radius Error Upper [Re],Planet Radius Error Lower [Re],Planet Radius [Rjup],Planet Radius Error Upper [Rjup],Planet Radius Error Lower [Rjup],Planet Mass [Me],Planet Mass Error Upper [Me],Planet Mass Error Lower [Me],Planet Mass [Mjup],Planet Mass Error Upper [Mjup],Planet Mass Error Lower [Mjup],Mass Flag,Expected Radial Velocity Amplitude [m/s],Expected Radial Velocity Amplitude Error Upper [m/s],Expected Radial Velocity Amplitude Error Lower [m/s],Planet Period [days],Planet Period Error Upper [days],Planet Period Error Lower [days],Planet Semi-major Axis [au],Planet Semi-major Axis [m],a/Rs,Eccentricity,Inclination,Periastron,Impact Parameter,Planet Insolation Flux [W/m2],Planet Insolation Flux [Earth],Planet Temperature [K],Transit Mid Time,Transit Mid Time Error Upper [days],Transit Mid Time Error Lower [days],Transit Depth [%],Transit Depth Error Upper [%],Transit Depth Error Lower [%],Transit Duration [hr],Transit Duration Error Upper [hr],Transit Duration Error Lower [days],Transit Duration T14 [s],Eclipse Duration E14 [s],Eclipse Mid Time,Available Transits,Available Eclipses,Planet Albedo,Heat Redistribution Factor,Mean Molecular Weight,In PLATO FOV,Assumed Parameters,Tier 1 Transits,Tier 2 Transits,Tier 3 Transits,Tier 1 Eclipses,Tier 2 Eclipses,Tier 3 Eclipses,Preferred Method,Tier 1 Observations,Tier 2 Observations,Tier 3 Observations,FGS1_Flag,FGS2_Flag,FGS_Flag,Max Tier
443199889,TOI-6624,6387.0,136.6,136.6,2.00587,0.1,0.1,1.28,0.198617,0.198617,3.94067,0.09,0.09,398.406,5.6735,5.6735,,,,10.8833,11.868,10.8833,10.127,9.874,9.785,9.68,9.701,10.481,198.888298,-61.443076,PC,found in faint-star QLP search,3.0,4.0,3.0,1.0,4.0,4.0,0.0,0.0,3.0,17.0,1.0,TOI-6624b,0.055425625842204,12.126740047225091,0.638045,0.638045,1.081877142830056,0.0569226600808482,0.0569226600808482,430.42,713.8699999999999,-268.39,1.354252769951154,2.24608620622887,-0.8444493771831937,True,107.3,177.89999999999998,66.89999999999999,10.3031578,4.1e-05,4.1e-05,0.1006462057784071,15056458078.483744,10.789418351434747,0.0,90,0.0,0.0,810170.6179899916,595.1998601726128,1374.9373253580404,2460087.460245,0.0025248,0.0025248,0.3072,0.0163299,0.0163299,3.44,0.482,0.482,12384.0,12384.0,2460092.6118239,53.0,53.0,0.2,0.8,2.3,False,,41.0,511.0,1010.0,4.0,33.0,65.0,Eclipse,4.0,33.0,65.0,green,green,green,1
258409964,TOI-6625,6498.0,129.0,129.0,1.61381,0.07,0.07,1.33,0.205092,0.205092,4.14622,0.09,0.09,954.945,18.3325,18.3325,,,,12.9268,13.468,12.9268,12.304,12.098,12.081,11.872,11.906,11.905,221.805701,-68.521148,PC,found in faint-star QLP search,3.0,4.0,3.0,1.0,4.0,4.0,0.0,0.0,1.0,23.0,1.0,TOI-6625b,0.0941381962860984,16.57100904422469,0.746823,0.746823,1.4783689473643136,0.0666271999146757,0.0666271999146757,345.94,383.08,-181.64,1.0884489643531952,1.2053044726380933,-0.5715033528505358,True,103.7,114.9,54.49999999999999,5.4863844,2.15e-05,2.15e-05,0.0669661709448849,10017996582.286997,8.922909199522252,0.0,90,0.0,0.0,1269118.19510883,932.3702384386222,1538.1952729566403,2460088.145466,0.0031058,0.0031058,0.8862,0.0329092,0.0329092,4.339,0.313,0.313,15620.4,15620.4,2460090.8886582,104.0,104.0,0.2,0.8,2.3,False,,11.0,158.0,315.0,4.0,31.0,61.0,Eclipse,4.0,31.0,61.0,orange,yellow,yellow,1
148691985,TOI-6626,3172.0,157.0,157.0,0.445447,0.01,0.01,0.44167,0.0207961,0.0207961,4.78557,0.01,0.01,158.097,1.871,1.871,,,,14.6186,,14.6186,12.863,12.236,11.987,11.799,11.592,11.926,231.025033,-39.909393,PC,found in faint-star QLP search,3.0,3.0,3.0,1.0,4.0,4.0,0.0,0.0,3.0,32.0,1.0,TOI-6626b,0.3231609506113014,15.70166092570025,0.616245,0.616245,1.400810769739394,0.0549777910045879,0.0549777910045879,359.36,435.74,-196.58,1.1306730063882875,1.3709913618756469,-0.6185098497211977,True,364.3,441.8,199.3,1.2864856,9.83e-05,9.83e-05,0.0176437260975388,2639463855.405832,8.517216317125218,0.0,90,0.0,0.0,78818.09938035274,57.90449652030776,768.5450718788476,2460092.410385,0.0011416,0.0011416,10.4433,0.506115,0.506115,1.328,0.077,0.077,4780.8,4780.8,2460093.0536278,292.0,290.0,0.2,0.8,2.3,False,,2.0,29.0,59.0,1.0,5.0,10.0,Eclipse,1.0,5.0,10.0,red,orange,orange,2
411463659,TOI-6627,6332.0,128.2,128.2,1.55811,0.07,0.07,1.25,0.18786,0.18786,4.14978,0.08,0.08,853.667,10.7125,10.7125,,,,12.8709,13.475,12.8709,12.243,11.976,11.911,11.57,11.643,11.909,179.587735,-68.716999,PC,found in faint-star QLP search,3.0,4.0,3.0,1.0,4.0,4.0,0.0,0.0,3.0,20.0,1.0,TOI-6627b,0.0982802116399837,16.703015232508346,1.09561,1.09561,1.4901457709178858,0.0977439453505287,0.0977439453505287,343.96,374.15,-179.26999999999998,1.0822191876594929,1.1772075504791235,-0.5640464989292863,True,111.6,121.5,58.20000000000002,4.8934688,2.93e-05,2.93e-05,0.0607810962853476,9092722583.099691,8.388297461833522,0.0,90,0.0,0.0,1294777.0167701936,951.2207456353992,1545.927052128034,2460092.036359,0.0026249,0.0026249,0.9659,0.0902698,0.0902698,3.157,0.547,0.547,11365.2,11365.2,2460094.4830934,157.0,157.0,0.2,0.8,2.3,False,,10.0,151.0,300.0,4.0,27.0,54.0,Eclipse,4.0,27.0,54.0,orange,yellow,yellow,1
457446242,TOI-6631,6604.0,132.1,132.1,1.41396,0.06,0.06,1.38,0.224548,0.224548,4.27707,0.09,0.09,690.045,12.126,12.126,,,,12.716,13.34,12.716,12.012,11.715,11.715,11.535,11.576,11.289,206.35273,-57.331284,PC,found in faint-star QLP search,3.0,3.0,3.0,1.0,4.0,4.0,0.0,0.0,2.0,22.0,1.0,TOI-6631b,0.0974782026916787,15.034026658847171,0.70564,0.70564,1.3412483275442446,0.0629530924299222,0.0629530924299222,370.61,480.22,-209.2,1.1660694648752317,1.51094109285336,-0.6582168102638852,True,126.3,163.59999999999997,71.3,3.4714821,1.04e-05,1.04e-05,0.0499674768014112,7475028133.742765,7.598952056653324,0.0,90,0.0,0.0,1866926.203383232,1371.5558063104352,1694.0070543334589,2460094.270096,0.0023107,0.0023107,0.9502,0.0421215,0.0421215,3.245,0.202,0.202,11682.0,11682.0,2460096.00583705,140.0,141.0,0.2,0.8,2.3,False,,9.0,126.0,251.0,2.0,14.0,27.0,Eclipse,2.0,14.0,27.0,orange,green,green,2
292349703,TOI-6632,5965.0,126.7,126.7,3.33518,0.17,0.17,1.09,0.138352,0.138352,3.42926,0.08,0.08,854.397,20.2105,20.2105,,,,11.5555,12.338,11.5555,10.746,10.482,10.359,9.895,9.921,10.042,221.42572,-65.8513,PC,found in faint-star QLP search,3.0,3.0,3.0,1.0,4.0,4.0,0.0,0.0,2.0,9.0,1.0,TOI-6632b,0.0364142829120662,13.247127584877942,0.856679,0.856679,1.1818315958304426,0.0764279126321826,0.0764279126321826,404.58,617.1500000000001,-244.18,1.2729510377464754,1.9417710537971165,-0.76827619851929,True,135.4,206.4,81.6,5.8778295,4.8e-05,4.8e-05,0.065621955407973,9816904800.20311,4.230905237706207,0.0,90,0.0,0.0,4007830.002878642,2944.3919642842925,2050.5898389778563,2460085.93471,0.0070563,0.0070563,0.1326,0.0106319,0.0106319,3.392,0.521,0.521,12211.2,12211.2,2460088.87362475,92.0,91.0,0.2,0.8,2.3,False,,125.0,1702.0,3378.0,7.0,54.0,107.0,Eclipse,7.0,54.0,107.0,green,green,green,1
330424797,TOI-6635,7944.0,149.5,149.5,1.46678,0.06,0.06,1.91,0.295767,0.295767,4.38637,0.08,0.08,700.825,17.769,17.769,,,,12.363,12.889,12.363,11.689,11.51,11.398,10.91,11.109,10.725,211.969321,-60.620203,PC,found in faint-star QLP search,3.0,3.0,3.0,1.0,4.0,4.0,0.0,0.0,4.0,20.0,1.0,TOI-6635b,0.096,15.359139746319435,3.36431,3.36431,1.3702530243383877,0.3001441505483131,0.3001441505483131,364.31,457.43,-202.15,1.1462474481225429,1.4392357338384751,-0.6360350296120668,True,73.8,92.7,40.900000000000006,8.6243051,4.58e-05,4.58e-05,0.1021357592433833,15279292105.13799,14.973256031001776,0.0,90,0.0,0.0,1006973.6008403228,739.7831186530103,1451.6640181984233,2460091.419966,0.0056762,0.0056762,0.9216,0.411818,0.411818,5.584,1.544,1.544,20102.4,20102.4,2460095.73211855,59.0,59.0,0.2,0.8,2.3,False,,5.0,66.0,131.0,3.0,19.0,37.0,Eclipse,3.0,19.0,37.0,green,green,green,2
209054294,TOI-6636,6386.0,128.1,128.1,2.16124,0.13,0.13,1.28,0.185619,0.185619,3.87587,0.09,0.09,914.054,39.6745,39.6745,,,,12.3531,13.001,12.3531,11.702,11.435,11.38,11.3,11.347,11.243,209.796777,-54.762928,PC,found in faint-star QLP search,3.0,3.0,3.0,3.0,4.0,4.0,2.0,0.0,3.0,15.0,1.0,TOI-6636b,0.0657799361507747,15.506976318803758,1.07144,1.07144,1.3834421426028405,0.0955876386728585,0.0955876386728585,362.36,447.34,-199.68,1.140112061984806,1.4074890435155183,-0.6282635405042667,True,129.2,159.60000000000002,71.30000000000001,3.5171227,1.04e-05,1.04e-05,0.049157043529804,7353789041.9659,4.890870535713162,0.0,90,0.0,0.0,3940289.283859968,2894.77250682284,2041.835888231576,2460092.869314,0.0023279,0.0023279,0.4327,0.0311241,0.0311241,2.327,0.337,0.337,8377.2,8377.2,2460094.62787535,135.0,129.0,0.2,0.8,2.3,False,,26.0,389.0,774.0,4.0,29.0,58.0,Eclipse,4.0,29.0,58.0,yellow,green,green,1
460316238,TOI-6638,5359.0,125.0,125.0,0.824415,,,0.93,,,4.57426,,,453.793,6.7985,6.7985,,,,13.4986,14.384,13.4986,12.667,12.194,12.094,11.92,11.933,11.874,222.562817,-49.596217,PC,found in faint-star QLP search; variable host,3.0,3.0,3.0,1.0,4.0,4.0,0.0,0.0,1.0,52.0,1.0,TOI-6638b,0.2021830853459309,18.18115142599088,,,1.6220164761107876,,,323.99,303.6,-156.58,1.019386540905335,0.9552324263676653,-0.4926557751009519,True,135.4,126.9,65.5,4.140097,3.5e-06,3.5e-06,0.0492705152466329,7370764169.188176,12.8512279670822,0.0,90,0.0,0.0,282928.81424643006,207.856452627314,1057.052226747581,2460092.279142,0.0007497,0.0007497,4.0878,0.0762533,0.0762533,2.896,0.071,0.071,10425.6,10425.6,2460094.3491905,100.0,101.0,0.2,0.8,2.3,False,,1.0,18.0,37.0,1.0,9.0,19.0,Eclipse,1.0,9.0,19.0,orange,orange,orange,2
446918603,TOI-6639,5831.0,127.1,127.1,1.40309,0.07,0.07,1.05,0.129151,0.129151,4.16508,0.07,0.07,597.698,8.027,8.027,,,,12.4865,13.082,12.4865,11.836,11.519,11.455,11.361,11.426,11.42,232.605222,-67.938798,PC,found in faint-star QLP search,3.0,3.0,3.0,1.0,4.0,4.0,0.0,0.0,1.0,22.0,1.0,TOI-6639b,0.0875042856093345,13.392002821860698,0.647509,0.647509,1.1947565209829032,0.057766983059643,0.057766983059643,401.93,606.27,-241.17,1.264613205302884,1.9075387455004087,-0.7588056794041165,True,124.3,187.6,74.60000000000001,8.0136668,2.48e-05,2.48e-05,0.07968648626433,11920928668.708569,12.212443192689255,0.0,90,0.0,0.0,439219.8191040964,322.677185657982,1179.8499142405472,2460117.137039,0.0018635,0.0018635,0.7657,0.0286406,0.0286406,4.056,0.297,0.297,14601.6,14601.6,2460121.1438724003,67.0,68.0,0.2,0.8,2.3,False,,28.0,407.0,809.0,8.0,51.0,110.0,Eclipse,8.0,51.0,110.0,orange,green,green,1
241525834,TOI-6641,3314.0,157.0,157.0,0.641724,0.02,0.02,0.620886,0.02124,0.02124,4.61638,0.01,0.01,297.833,5.817,5.817,,,,14.85,17.059,14.85,13.154,12.458,12.208,12.051,11.936,11.557,206.54904,-53.357187,PC,found in faint-star QLP search,3.0,3.0,3.0,3.0,4.0,4.0,2.0,0.0,3.0,15.0,1.0,TOI-6641b,0.2463574638609514,17.244264900110878,0.934747,0.934747,1.5384329150030378,0.0833926850654618,0.0833926850654618,336.1,346.89,-170.25000000000003,1.0574888619966147,1.091437998625426,-0.535666405102421,True,235.8,243.3,119.39999999999998,1.9647786,0.0003361,0.0003361,0.0262049052223477,3920198023.15854,8.780873489387709,0.0,90,0.0,0.0,88394.3717144172,64.93979973625386,790.8036154900008,2460092.673541,0.0021023,0.0021023,6.0692,0.498643,0.498643,1.586,0.184,0.184,5709.6,5709.6,2460093.6559303,234.0,233.0,0.2,0.8,2.3,False,,5.0,93.0,186.0,3.0,23.0,44.0,Eclipse,3.0,23.0,44.0,red,red,red,1
23111,TOI-6642,6022.0,122.0,122.0,1.46068,,,1.11,,,4.15428,,,850.423,20.805,20.805,,,,13.0934,13.767,13.0934,12.425,12.092,12.059,11.973,11.965,11.847,219.53997,-27.418351,PC,found in faint-star QLP search,3.0,3.0,3.0,1.0,4.0,4.0,0.0,0.0,2.0,17.0,1.0,TOI-6642b,0.120718681238655,19.23358515168072,,,1.715908485647832,,,311.61,264.25,-143.45000000000002,0.9804347048103692,0.8314234804599984,-0.4513441751068562,True,124.3,105.4,57.3,3.3421583,9.6e-06,9.6e-06,0.0453087480584617,6778092233.628637,6.670069943960876,0.0,90,0.0,0.0,1675112.598395978,1230.6380436410554,1648.7718322629312,2460093.397359,0.0016768,0.0016768,1.4573,0.079371,0.079371,1.284,0.236,0.236,4622.400000000001,4622.400000000001,2460095.06843815,107.0,107.0,0.2,0.8,2.3,False,,7.0,111.0,221.0,4.0,26.0,52.0,Eclipse,4.0,26.0,52.0,orange,orange,orange,1
332887363,TOI-6643,6431.0,123.7,123.7,2.11017,0.1,0.1,1.3,0.196758,0.196758,3.90338,0.08,0.08,1015.39,21.1745,21.1745,,,,12.7886,13.523,12.7886,12.029,11.761,11.68,11.582,11.61,11.067,216.321837,-51.818041,PC,found in faint-star QLP search,3.0,3.0,3.0,1.0,4.0,4.0,0.0,0.0,1.0,18.0,1.0,TOI-6643b,0.0772269383052313,17.77530007656664,0.830921,0.830921,1.5858087816587827,0.0741299338401499,0.0741299338401499,329.06,321.84,-162.27,1.0353385448634511,1.012621884394497,-0.5105585172156818,True,104.5,102.2,51.5,4.8332515,2.44e-05,2.44e-05,0.0610733550355618,9136443869.825182,6.22354368952718,0.0,90,0.0,0.0,2502810.756909176,1838.7146848730265,1822.823590289372,2460088.11645,0.0037428,0.0037428,0.5964,0.0259119,0.0259119,4.323,0.41,0.41,15562.8,15562.8,2460090.53307575,89.0,90.0,0.2,0.8,2.3,False,,8.0,119.0,236.0,2.0,18.0,37.0,Eclipse,2.0,18.0,37.0,orange,green,green,2
346855283,TOI-6646,6967.0,137.4,137.4,1.37786,0.06,0.06,1.527,0.249096,0.249096,4.3435,0.08,0.08,191.472,1.4035,1.4035,,,,9.56062,10.047,9.56062,9.079,8.931,8.827,8.804,8.83,8.81,280.882334,20.560674,PC,variable host,3.0,3.0,3.0,4.0,4.0,4.0,3.0,2.0,1.0,14.0,1.0,TOI-6646b,0.0373496987939662,5.613359741218058,0.23059,0.23059,0.5007912740651106,0.020571897261232,0.020571897261232,28.9,38.690000000000005,-16.54,0.0909295689131275,0.1217323536764326,-0.0520406598554716,True,5.3,7.2,3.1000000000000005,17.7505864,0.0002228,0.0002228,0.1533548185124102,22941554311.041515,23.932922943687444,0.0,90,0.0,0.0,233146.18983907148,171.28315506710595,1007.0080479881444,2459763.657293,0.0023668,0.0023668,0.1395,0.00491893,0.00491893,5.578,0.394,0.394,20080.8,20080.8,2459772.5325862,28.0,28.0,0.2,0.8,2.3,False,,3.0,27.0,53.0,43.0,254.0,475.0,Transit,3.0,27.0,53.0,green,green,green,1
439943973,TOI-6647,5684.0,122.6,122.6,1.52321,0.07,0.07,1.011,0.126368,0.126368,4.0773,0.07,0.07,174.397,1.3555,1.3555,,,,9.65566,10.268,9.65566,8.988,8.708,8.626,8.588,8.624,8.588,1.21215,42.868196,PC,L1 candidate,1.0,1.0,1.0,4.0,4.0,4.0,2.0,18.0,0.0,17.0,1.0,TOI-6647b,0.0251992063367083,4.186752845147368,0.224801,0.224801,0.3735177127739387,0.0200554363858893,0.0200554363858893,19.5,18.700000000000003,-9.54,0.0613538613773697,0.0588367798849648,-0.0300161967969286,True,7.8,7.500000000000001,3.8,3.9963956,1.22e-05,1.22e-05,0.0494658490766158,7399985694.229298,6.983113398033551,0.0,90,0.0,0.0,1212857.5951814186,891.0378320708116,1520.948553399768,2460606.995622,0.0030718,0.0030718,0.0635,0.00372613,0.00372613,3.878,0.442,0.442,13960.8,13960.8,2460608.9938198,111.0,111.0,0.2,0.8,2.3,False,,6.0,57.0,112.0,18.0,122.0,236.0,Transit,6.0,57.0,112.0,green,green,green,1
258940847,TOI-6649,6336.4,109.9,109.9,1.37331,0.06,0.06,1.25,0.191217,0.191217,4.25944,0.08,0.08,201.21,2.54,2.54,0.156,0.043,0.043,9.7664,10.322,9.7664,9.266,9.097,9.0,8.984,9.016,9.049,9.208188,24.267798,PC,,3.0,3.0,3.0,3.0,4.0,4.0,1.0,2.0,2.0,11.0,1.0,TOI-6649b,0.0342052627529741,5.12380027398728,3.97592,3.97592,0.457115628706964,0.3547084338387511,0.3547084338387511,25.56,31.01,-13.999999999999998,0.080420753682337,0.0975683713493455,-0.0440489261170859,True,7.8,9.4,4.2,5.9867942,3.53e-05,3.53e-05,0.0695092863616217,10398441233.575169,10.88372740711196,0.0,90,0.0,0.0,771248.8158270133,566.6055731290447,1358.121922306348,2459881.362939,0.0019379,0.0019379,0.117,0.3663679999999999,0.3663679999999999,0.904,0.439,0.439,3254.4,3254.4,2459884.3563361,61.0,57.0,0.2,0.8,2.3,False,,10.0,145.0,290.0,54.0,468.0,941.0,Transit,10.0,145.0,290.0,green,green,green,1
64837857,TOI-6650,6740.0,163.2,163.2,1.37443,0.06,0.06,1.438,0.227382,0.227382,4.31958,0.08,0.08,237.169,1.883,1.883,,,,10.0252,10.385,10.0252,9.558,9.369,9.291,9.261,9.268,9.227,338.805332,54.773557,PC,potential multi; possible additional stellar or BD companion unrelated to ~20 d PC (see observing notes),3.0,4.0,3.0,4.0,4.0,4.0,5.0,31.0,6.0,128.0,1.0,TOI-6650b,0.1025865488258572,15.379553422116985,0.593607,0.593607,1.3720742136407478,0.0529581604473227,0.0529581604473227,364.59,455.44,-202.65,1.147128426644885,1.432974493626118,-0.6376082055448199,True,67.1,83.70000000000002,37.2,20.3292125,8.7e-06,8.7e-06,0.1645803234101816,24620865941.280537,25.74890079803792,0.0,90,0.0,0.0,176417.06157459205,129.60653972094255,939.2161498525272,2460582.711665,0.0003308,0.0003308,1.0524,0.0166842,0.0166842,6.584,0.278,0.278,23702.4,23702.4,2460592.8762712497,33.0,37.0,0.2,0.8,2.3,False,,2.0,16.0,31.0,1.0,9.0,16.0,Eclipse,1.0,9.0,16.0,green,green,green,2
64837857,TOI-6650,6740.0,163.2,163.2,1.37443,0.06,0.06,1.438,0.227382,0.227382,4.31958,0.08,0.08,237.169,1.883,1.883,,,,10.0252,10.385,10.0252,9.558,9.369,9.291,9.261,9.268,9.227,338.805332,54.773557,PC,potential multi near 3:2 resonance,3.0,3.0,3.0,4.0,4.0,4.0,5.0,31.0,6.0,15.0,2.0,TOI-6650c,0.0421070065428546,6.312591309320229,0.375427,0.375427,0.5631726435122162,0.0334934111327141,0.0334934111327141,33.82,50.84,-20.29,0.1064096200914177,0.1599605288423323,-0.0638394793511196,True,5.4,8.2,3.299999999999999,30.5055627,0.0003279,0.0003279,0.2156669500117613,32263316502.12284,33.7414995073749,0.0,90,0.0,0.0,102737.55214540042,75.47715914843786,820.4700059587653,2460578.526718,0.0043036,0.0043036,0.1773,0.0146806,0.0146806,6.967,1.76,1.76,25081.2,25081.2,2460593.77949935,25.0,20.0,0.2,0.8,2.3,False,,4.0,35.0,69.0,111.0,615.0,1262.0,Transit,4.0,35.0,69.0,green,green,green,1
64837857,TOI-6650,6740.0,163.2,163.2,1.37443,0.06,0.06,1.438,0.227382,0.227382,4.31958,0.08,0.08,237.169,1.883,1.883,,,,10.0252,10.385,10.0252,9.558,9.369,9.291,9.261,9.268,9.227,338.805332,54.773557,PC,potential multi,3.0,3.0,3.0,4.0,4.0,4.0,5.0,31.0,6.0,13.0,3.0,TOI-6650d,0.0314324672910034,4.712287482363233,0.214738,0.214738,0.4204028533438837,0.0191576741145862,0.0191576741145862,22.87,25.21,-12.000000000000002,0.0719570671641254,0.0793195305294098,-0.0377562223860737,True,5.5,6.1,2.9000000000000004,8.9965133,2.22e-05,2.22e-05,0.0955528715935162,14294506129.660543,14.94942627799512,0.0,90,0.0,0.0,523370.11530907097,384.49903333118846,1232.6297227509024,2460599.086821,0.0017665,0.0017665,0.0988,0.0047211799999999,0.0047211799999999,2.842,0.492,0.492,10231.2,10231.2,2460603.58507765,78.0,79.0,0.2,0.8,2.3,False,,8.0,99.0,195.0,65.0,524.0,1034.0,Transit,8.0,99.0,195.0,green,green,green,1
96475638,TOI-6657,6193.0,126.0,126.0,1.16463,0.05,0.05,1.19,0.170441,0.170441,4.38124,0.08,0.08,96.6949,0.38085,0.38085,,,,8.5861,9.668,8.5861,8.401,7.711,7.809,7.307,7.448,7.471,264.966891,-50.574825,PC,variable star; stellar rotation period close to candidate orbital period; visual binary with TIC 1516943653; associated TIC 96475634 is a phantom star,1.0,1.0,1.0,3.0,4.0,4.0,4.0,0.0,0.0,11.0,1.0,TOI-6657b,0.0236220236220354,3.0007910216140794,0.157206,0.157206,0.267713103773244,0.0140250040368153,0.0140250040368153,12.45,8.010000000000002,-4.859999999999999,0.0391720807255514,0.0252022784427042,-0.0152912700663598,True,4.4,2.8999999999999995,1.7999999999999998,4.0610981,1.1e-05,1.1e-05,0.0527898269508147,7897245706.463364,9.74688122984027,0.0,90,0.0,0.0,877477.8761399651,644.6478032970587,1402.66269000054,2460115.228364,0.0026942,0.0026942,0.0558,0.00334641,0.00334641,1.964,0.484,0.484,7070.4,7070.4,2460117.25891305,96.0,98.0,0.2,0.8,2.3,False,,7.0,66.0,129.0,39.0,261.0,500.0,Transit,7.0,66.0,129.0,green,green,green,1
272768631,TOI-6659,5159.0,129.9,129.9,0.803524,0.05,0.05,0.87,0.106189,0.106189,4.56759,0.09,0.09,101.511,0.5035,0.5035,,,,10.2443,11.004,10.2443,9.521,9.074,8.972,8.924,8.99,8.916,278.41157,-35.348041,PC,transit at ~1659 TBJD coincides with flare,1.0,1.0,1.0,3.0,4.0,4.0,2.0,0.0,5.0,11.0,1.0,TOI-6659b,0.0406816912136159,3.5655664225917616,0.640925,0.640925,0.3180990768188401,0.0571795969129413,0.0571795969129413,15.7,12.32,-6.91,0.0493977242884464,0.0387630549830356,-0.0217412913906474,True,5.7,4.4,2.499999999999999,7.3120981,2.41e-05,2.41e-05,0.0703844387647857,10529362169.626492,18.83567583949396,0.0,90,0.0,0.0,113106.1886384328,83.09458053326247,840.5429815895732,2460121.676241,0.0035559,0.0035559,0.1655,0.0535884,0.0535884,1.428,0.823,0.823,5140.8,5140.8,2460125.33229005,50.0,49.0,0.2,0.8,2.3,False,,7.0,87.0,174.0,160.0,1096.0,2242.0,Transit,7.0,87.0,174.0,green,green,green,1
468178519,TOI-6660,6116.0,128.268,128.268,1.48347,0.0674397,0.0674397,1.15,0.15445,0.15445,4.15621,0.0795369,0.0795369,522.201,5.554,5.554,,,,12.0054,12.685,12.0054,11.277,10.978,10.948,10.882,10.907,10.85,314.381155,-86.61053,PC,possibly inflated,3.0,4.0,3.0,3.0,4.0,4.0,2.0,0.0,4.0,111.147865,1.0,TOI-6660b,0.1130312217046024,18.28975420418329,0.79398865,0.79398865,1.6317053836751163,0.0708350446003049,0.0708350446003049,322.56,298.23999999999995,-154.99,1.0148872577376615,0.938367980368552,-0.4876530756347971,True,130.5,120.7,62.69999999999999,2.9852192641454,4.7851176e-05,4.7851176e-05,0.0425212859430218,6361093836.501909,6.163551523260829,0.0,90,0.0,0.0,2087188.5701562809,1533.3737332921155,1741.9551278098531,2460097.764118,0.00050000724,0.00050000724,1.2776057080035,0.009883282,0.009883282,3.7760499461217,0.042668227,0.042668227,13593.77980603812,13593.77980603812,2460099.256727632,330.0,329.0,0.2,0.8,2.3,False,,1.0,15.0,30.0,1.0,2.0,4.0,Eclipse,1.0,2.0,4.0,yellow,green,green,2
418343229,TOI-6662,3359.0,157.0,157.0,0.33188,0.00990532,0.00990532,0.313264,0.0202032,0.0202032,4.89202,0.00211601,0.00211601,21.182,0.02455,0.02455,,,,10.8861,13.349,10.8861,9.33,8.713,8.453,8.292,8.163,8.053,84.856001,74.767411,PC,CTOI from Marco Montalto,1.0,4.0,1.0,3.0,4.0,4.0,6.0,5.0,8.0,24.188742,1.0,TOI-6662b,0.0273207464833957,0.9890182875561758,0.4824169,0.4824169,0.0882344533634818,0.0430384270951994,0.0430384270951994,1.19,0.56,-0.3799999999999999,0.0037441587199523,0.0017619570446834,-0.0011956137088923,True,2.5,1.1,0.7999999999999998,0.29394933401345,3.9489246e-06,3.9489246e-06,0.0058760820371938,879049360.8227216,3.807239325523628,0.0,90,0.0,0.0,496325.9263369495,364.6307523330157,1217.278403957433,2458816.18615,0.00022500311,0.00022500311,0.0746423188409979,0.0039061657,0.0039061657,0.54223589945934,0.1045754,0.1045754,1952.049238053624,1952.049238053624,2458816.333124667,2072.0,2071.0,0.2,0.8,2.3,False,,2.0,22.0,43.0,29.0,234.0,475.0,Transit,2.0,22.0,43.0,green,green,green,1
