Star Name,Star Mass [Ms],Star Temperature [K],Star Radius [Rs],Star Distance [pc],Star K Mag,Star V Mag,Star Metallicity,Star Age [Gyr],Star RA,Star Dec,Planet Name,Planet Period [days],Planet Temperature [K],Planet Semi-major Axis [m],Planet Radius [Re],Planet Albedo,Planet Mass [Me],Molecular Weight,Transit Duration [s],Impact Parameter,Heat Redistribution Factor,Inclination,Eccentricity,Transit Mid Time,Transit Mid Time Flag,"Known (Y=1,N=0)",Tier 1 Transits,Tier 1 Eclipses,Tier 2 Transits,Tier 2 Eclipses,Tier 3 Transits,Tier 3 Eclipses,Best Method,Tier 1 Observations,Tier 2 Observations,Tier 3 Observations,FGS Flag,Tier,Number Observations,Time [s]
259172709,0.7198448209999999,4563.0,0.748763,164.38299999999998,10.419,13.314,,,301.2345998,14.74889781,259172709 b,11.58466642,691.7636051,13434864682.0,8.089298182,0.1,50.17090283,2.3,12345.240609999999,0.027228672000000002,1,89.93952688,0.18082083699999998,2458489.728,1,0,1.0,20.0,12.0,-99.0,23.0,-99.0,Transit,1.0,12.0,23.0,0.0,1.0,1.0,30863.101525
171629560,0.386,3477.0,0.376,75.99662,9.601,14.136,,,158.38407,21.483133,171629560 b,2.750624251,669.2571467,4185184355.0,3.4704263810000002,0.1,12.0794837,2.3,4017.205819,0.526989033,1,88.11297303,0.041060689,2458484.531,1,0,2.0,-99.0,36.0,-99.0,-99.0,-99.0,Transit,2.0,36.0,-99,1.0,1.0,2.0,20086.029094999998
WASP-165,1.249,5599.0,1.75,583.0,11.024000000000001,12.69,0.33,4.77,357.5805389,-17.07757212,WASP-165 b,3.4655089999999995,1662.251252,7220991160.0,13.826378899999998,0.3,209.12324180000002,2.3,13622.87935,0.53,1,84.9,0.0,2457649.711,0,1,4.0,1.0,-99.0,11.0,-99.0,21.0,Eclipse,1.0,11.0,21.0,0.0,1.0,1.0,34057.198375
205236947,1.26150808,6353.0,1.40352,397.773,10.547,13.105,,,249.0712728,-29.07677166,205236947 b,0.9642613290000001,2583.0025149999997,3087861590.0,7.092236659,0.3,40.02878648,2.3,7735.037176000001,0.385618633,1,82.99795137,0.004698445,2458485.113,1,0,2.0,2.0,27.0,19.0,-99.0,37.0,Eclipse,2.0,19.0,37.0,0.0,1.0,2.0,38675.185880000005
319044134,1.12479,6047.0,1.8504900000000002,348.2395222,9.698,10.992,,,249.4999841,7.79137844,319044134 b,4.740813046,1692.272963,8593241454.0,10.91158283,0.3,82.99903527,2.3,16920.31929,0.499206751,1,85.71214193,0.10170545,2458489.2090000003,1,0,1.0,1.0,13.0,9.0,26.0,17.0,Eclipse,1.0,9.0,17.0,0.0,1.0,1.0,42300.798225
279433765,1.13447,5715.7,3.0477,473.41308030000005,9.753,11.032,-0.86,,58.08888455,-17.73638021,279433765 b,4.945842617,2021.125091,8864532707.0,13.41942251,0.3,119.26682859999998,2.3,16968.4885,0.85312926,1,78.22894664,0.06108279,2458487.395,1,0,2.0,1.0,29.0,9.0,-99.0,17.0,Eclipse,1.0,9.0,17.0,0.0,1.0,1.0,42421.22125
384949259,0.7823826759999999,4826.0,0.807104,248.59099999999998,11.048,13.397,,,137.1617082,-58.04031168,384949259 b,2.750708915,1136.101793,5296644337.0,7.8992228970000005,0.3,48.22236496,2.3,5064.0479159999995,0.775275035,1,85.28698173,0.100696479,2458485.316,1,0,2.0,6.0,29.0,-99.0,-99.0,-99.0,Transit,2.0,29.0,-99,1.0,1.0,2.0,25320.239579999998
428905003,1.1081,6004.0,0.902166,66.83696175,7.7379999999999995,9.419,,,57.88283639,49.78762017,428905003 b,10.88545347,891.5010056,14881794916.0,3.3974012000000005,0.3,11.61660009,2.3,12610.99098,0.042601214000000005,1,89.89708513,0.032938025,2458491.601,1,0,2.0,47.0,12.0,-99.0,23.0,-99.0,Transit,2.0,12.0,23.0,0.0,1.0,2.0,63054.954900000004
36982271,1.04578,5740.5,2.52046,330.5982746,9.068999999999999,10.755,0.23,,230.65462480000002,-8.195337996000001,36982271 b,5.490871778,1807.114748,9249940915.0,11.43891044,0.3,89.61930832,2.3,26536.71836,0.374431096,1,85.93085966,0.002072038,2458488.194,1,0,1.0,1.0,12.0,6.0,23.0,11.0,Eclipse,1.0,6.0,11.0,0.0,1.0,1.0,66341.7959
219065128,0.992562,5610.0,1.23302,56.43373227,6.731,8.37,,,209.0428229,48.3613643,219065128 b,8.744277102,1066.9979970000002,12396520486.0,3.483604442,0.3,12.16301527,2.3,16267.71691,0.209368571,1,89.17010766,0.15384895199999998,2458486.1890000002,1,0,2.0,23.0,10.0,-99.0,18.0,-99.0,Transit,2.0,10.0,18.0,0.0,1.0,2.0,81338.58455
231293910,0.977463,5703.37,2.09002,102.6667081,6.747999999999999,8.44,,,44.71379243,-52.09599301,231293910 b,8.142817677,1449.934566,11761098737.0,6.374080112000001,0.3,33.53189704,2.3,10459.67395,0.9258471290000001,1,83.42918885,0.06357301900000001,2458486.831,1,0,2.0,5.0,15.0,26.0,28.0,50.0,Transit,2.0,15.0,28.0,0.0,1.0,2.0,52298.36975
393012524,0.586,3799.0,0.542,79.84082,9.182,13.012,,,208.33858700000002,5.985526999999999,393012524 b,4.866941628999999,677.0748247,7036682302.0,4.293253111,0.1,17.29512304,2.3,7161.3507819999995,0.05068367,1,89.84443041,0.009904564,2458487.517,1,0,2.0,49.0,21.0,-99.0,41.0,-99.0,Transit,2.0,21.0,41.0,1.0,1.0,2.0,35806.75391
HAT-P-52,0.888,5131.0,0.892,385.0,11.620999999999999,14.069,0.28,9.4,42.72125617,29.02244801,HAT-P-52 b,2.7535952999999997,1242.888503,5528861484.0,11.07207644,0.3,260.0798169,2.3,7540.753540000001,0.461,1,87.02,0.047,2455852.103,0,1,10.0,2.0,-99.0,19.0,-99.0,39.0,Eclipse,2.0,19.0,39.0,1.0,1.0,2.0,37703.767700000004
171655448,1.0404439859999999,5270.0,2.59713,361.909,11.427999999999999,13.337,-0.9,,204.2349744,17.28981147,171655448 b,9.285295577000001,1414.726075,13106941769.0,15.35684859,0.3,305.98474280000005,2.3,13382.19133,0.924882317,1,82.67704117,0.067847307,2458493.492,1,0,7.0,2.0,-99.0,11.0,-99.0,22.0,Eclipse,2.0,11.0,22.0,0.0,1.0,2.0,66910.95665
467120792,1.13081,6062.0,4.78089,458.4835001,9.138,10.597000000000001,,,90.74101631,48.41689374,467120792 b,2.859556651,3224.45059,6145543963.0,11.23707455,0.3,87.08538315,2.3,42067.38906,0.150388871,1,85.33266145,0.031843187,2458486.858,1,0,3.0,1.0,17.0,4.0,31.0,7.0,Eclipse,1.0,4.0,7.0,0.0,1.0,1.0,105168.47265000001
303992512,1.0349411259999999,5775.0,1.13172,272.76599999999996,10.189,11.942,,,278.3227207,-60.83142495,303992512 b,18.2110583,818.2896823,20500289054.0,19.46883281,0.3,778.7109829,2.3,18443.196809999998,0.283126427,1,89.37713672,0.084409184,2458491.067,1,0,2.0,1.0,33.0,8.0,-99.0,16.0,Eclipse,1.0,8.0,16.0,0.0,1.0,1.0,46107.99202499999
193318990,0.832261206,5013.0,0.857434,223.813,10.595999999999998,12.71,,,177.7589058,-17.22716484,193318990 b,6.5153706289999995,903.1467666000001,9607504891.0,8.815505307,0.3,58.44724417,2.3,10935.457120000001,0.18253323600000002,1,89.35081856,0.225307421,2458489.247,1,0,1.0,6.0,14.0,-99.0,27.0,-99.0,Transit,1.0,14.0,27.0,0.0,1.0,1.0,27338.6428
230222180,0.501,3656.0,0.47,45.04017,8.094,12.257,,,245.50467830000002,22.83965639,230222180 c,3.032290549,684.8179752,4871818460.0,2.520458905,0.3,7.014728267000001,2.3,5498.945794,0.18502541,1,89.2886652,0.114332283,2458487.433,1,0,2.0,-99.0,27.0,-99.0,-99.0,-99.0,Transit,2.0,27.0,-99,0.0,1.0,2.0,27494.72897
21573656,0.764150812,4754.0,0.7898270000000001,307.335,11.53,13.924000000000001,,,181.8326199,41.94007366,21573656 b,13.33484549,699.3083286,15052766723.0,13.15550273,0.1,114.8678173,2.3,11884.390790000001,0.45986585399999996,1,89.03840553,0.040091167000000004,2458486.898,1,0,1.0,12.0,13.0,-99.0,25.0,-99.0,Transit,1.0,13.0,25.0,1.0,1.0,1.0,29710.976975000005
350094259,1.05388,5842.0,2.756055,283.2546168,9.309,10.739,,,115.11458950000001,-64.19866281,350094259 b,5.4234193589999995,1928.557078,9197655919.0,10.30409024,0.3,75.65573004,2.3,24803.00027,0.602775624,1,82.78327583,0.145751462,2458489.904,1,0,2.0,1.0,13.0,6.0,24.0,12.0,Eclipse,1.0,6.0,12.0,0.0,1.0,1.0,62007.500675
283986106,0.9622865279999999,5491.0,1.02386,291.38394260000007,11.765999999999998,13.597999999999999,,,29.34907304,32.83652249,283986106 b,4.1023915539999996,1231.095909,7407827396.0,9.328315867999999,0.3,64.31615489,2.3,10663.807340000001,0.182316902,1,88.99579206,0.072157715,2458487.847,1,0,1.0,3.0,14.0,22.0,28.0,43.0,Transit,1.0,14.0,28.0,0.0,1.0,1.0,26659.518350000002
231400175,1.60562,7181.0,1.42025,516.9015718,10.958,11.991,,,115.1744298,-21.55725111,231400175 b,4.760256576000001,1656.914139,9702101431.0,12.56545065,0.3,105.5641628,2.3,8301.412714,0.78237189,1,85.43125075,0.15541498,2458487.4480000003,1,0,2.0,2.0,21.0,18.0,42.0,36.0,Eclipse,2.0,18.0,36.0,0.0,1.0,2.0,41507.06357
307032089,1.519706814,6948.0,1.6729900000000002,667.0219999999999,11.043,12.265,,,98.42942428,11.93836867,307032089 b,2.234315586,2259.513476,5753263432.0,11.52469913,0.3,90.76778332,2.3,11513.785259999999,0.376383509,1,85.63429129,0.041567304,2458485.986,1,0,2.0,2.0,24.0,13.0,48.0,26.0,Eclipse,2.0,13.0,26.0,0.0,1.0,2.0,57568.92629999999
455431081,1.458198168,6789.0,1.61029,344.04400000000004,9.801,11.254000000000001,,,229.035458,-63.39098929,455431081 b,5.984784197000001,1570.443057,10944665493.0,11.1823459,0.3,86.39829869,2.3,15012.20274,0.453396242,1,87.34074359,0.038924534,2458485.419,1,0,1.0,2.0,10.0,11.0,20.0,21.0,Transit,1.0,10.0,20.0,0.0,1.0,1.0,37530.506850000005
223509700,1.2848700000000002,6402.0,1.47936,204.6974917,8.957,10.039,,,286.1221153,7.255993079,223509700 b,12.27403949,1141.029385,16937243074.0,9.452965489,0.3,65.74488135,2.3,20027.137430000002,0.21488511899999999,1,89.25204652,0.001586886,2458493.1040000003,1,0,1.0,3.0,7.0,20.0,15.0,38.0,Transit,1.0,7.0,15.0,0.0,1.0,1.0,50067.843575000006
Kepler-5,1.3719999999999999,6297.0,1.7915,898.0,11.769,,0.04,,299.4076712,44.035022999999995,Kepler-5 b,3.54846285,1933.6664640000001,7569075876.0,15.67538275,0.16,671.3873074,2.3,15989.53748,0.0968,1,87.72,0.0,2454955.901,0,1,29.0,1.0,-99.0,10.0,-99.0,19.0,Eclipse,1.0,10.0,19.0,1.0,1.0,1.0,39973.843700000005
309624070,0.7912152090000001,4860.0,0.815647,242.382,10.972999999999999,13.635,,,125.4788695,-65.93494274,309624070 b,22.61616659,605.6680518999999,21657526365.0,12.20437759,0.1,100.1895718,2.3,8689.639146,0.8458860990000001,1,88.73040389,0.108834581,2458491.7830000003,1,0,1.0,47.0,18.0,-99.0,35.0,-99.0,Transit,1.0,18.0,35.0,1.0,1.0,1.0,21724.097865
371703596,1.11691486,6027.0,1.859625,431.486,10.929,12.307,,,156.660825,76.517525,371703596 b,4.313434166,1746.972507,8049831420.0,11.6646449,0.3,92.70499559999999,2.3,19038.064140000002,0.04819554400000001,1,89.55631517,0.015468333,2458488.255,1,0,1.0,1.0,14.0,8.0,28.0,16.0,Eclipse,1.0,8.0,16.0,0.0,1.0,1.0,47595.160350000006
332752519,0.9071583190000001,5285.0,1.4203035,189.063,9.967,12.547,,,276.05942989999994,-13.32944698,332752519 b,5.221978057,1300.44893,8531309626.0,8.281635957999999,0.3,52.36291257,2.3,13258.94982,0.603532616,1,85.99276253,0.013585067,2458489.296,1,0,1.0,2.0,12.0,16.0,23.0,32.0,Transit,1.0,12.0,23.0,0.0,1.0,1.0,33147.37455
344028344,1.36954,6349.8,3.381885,234.42689339999998,8.925,9.908999999999999,-0.76,,107.8822367,-53.16818768,344028344 b,6.695398261,2072.0558920000003,11550669663.0,10.07402149,0.3,72.9442375,2.3,17988.74276,0.877410218,1,79.70758311,0.111488393,2458487.536,1,0,2.0,2.0,16.0,9.0,30.0,17.0,Eclipse,2.0,9.0,17.0,0.0,1.0,2.0,89943.7138
23572402,1.021402043,5724.0,1.11196,285.908,10.357999999999999,11.897,,,275.68870489999995,30.25133444,23572402 b,4.515679284,1282.489006,8055866865.0,9.251519047,0.3,63.43591435,2.3,11362.0667,0.302980924,1,88.33322035,0.068663945,2458487.563,1,0,1.0,2.0,14.0,20.0,27.0,40.0,Transit,1.0,14.0,27.0,0.0,1.0,1.0,28405.166749999997
411371194,1.259605743,6349.0,1.40146,424.695,10.687000000000001,11.799000000000001,,,337.89952860000005,23.00779611,411371194 b,1.0664336220000001,2494.950264,3300644442.0,7.38133389,0.3,42.96407923,2.3,7342.301764,0.53045018,1,80.98753227,0.010586254,2458485.062,1,0,2.0,2.0,32.0,21.0,-99.0,42.0,Eclipse,2.0,21.0,42.0,0.0,1.0,2.0,36711.50882
119738480,0.985296,5581.0,1.1501,230.96628790000003,9.955,11.657,,,225.27663340000004,15.69989081,119738480 b,3.4855158719999997,1394.696175,6697791072.0,7.5163729770000005,0.3,44.33517245,2.3,6468.140222,0.825096332,1,84.34491967,0.02650592,2458485.474,1,0,2.0,4.0,24.0,38.0,48.0,-99.0,Transit,2.0,24.0,48.0,0.0,1.0,2.0,32340.70111
265998891,1.11614,6025.0,2.00418,351.6325183,10.431,11.739,,,95.1414391,1.679709898,265998891 b,1.296344122,2706.9618,3610918940.0,7.315213432,0.3,42.29273796,2.3,13539.51193,0.179382557,1,86.02925814,0.002016084,2458484.904,1,0,2.0,2.0,22.0,11.0,43.0,23.0,Eclipse,2.0,11.0,23.0,0.0,1.0,2.0,67697.55965000001
422181856,1.425756979,6710.0,2.3651400000000002,619.243,11.15,12.515999999999998,,,196.2550186,-50.59837578,422181856 b,14.06474095,1420.19957,19201462431.0,20.27652972,0.3,871.5662817,2.3,28314.800689999996,0.51951237,1,87.44913966,0.00963193,2458493.917,1,0,9.0,1.0,-99.0,6.0,-99.0,11.0,Eclipse,1.0,6.0,11.0,0.0,1.0,1.0,70787.001725
152319089,1.20476,6361.38,1.24498,51.50414645,6.275,7.5,,,34.00763485,-36.47229403,152319089 b,6.1413040489999995,1324.276982,10448129800.0,2.570809066,0.3,7.238140495,2.3,11537.50852,0.566218686,1,87.31037154,0.00348863,2458484.83,1,0,3.0,36.0,15.0,-99.0,27.0,-99.0,Transit,3.0,15.0,27.0,0.0,1.0,3.0,86531.31389999998
274488022,0.852321575,5086.0,0.879468,219.451,10.455,12.533,,,253.66776600000003,48.599659,274488022 b,5.557620447000001,974.6292229000001,8710138543.0,8.057739723,0.3,49.83183486,2.3,9216.591059,0.5125481829999999,1,87.93724209,0.152098758,2458489.9269999997,1,0,1.0,7.0,17.0,-99.0,34.0,-99.0,Transit,1.0,17.0,34.0,0.0,1.0,1.0,23041.4776475
457889084,0.6291283010000001,4352.0,0.526034,157.238,10.472999999999999,13.142000000000001,-0.07,,211.7527986,6.800622427,457889084 b,14.11244629,529.5510918000001,14651404382.0,7.27181267,0.1,41.85207673,2.3,8251.975526,0.524448778,1,89.24963112,0.025099627000000003,2458490.6040000003,1,0,1.0,-99.0,19.0,-99.0,38.0,-99.0,Transit,1.0,19.0,38.0,1.0,1.0,1.0,20629.938815
353102269,1.305942177,6480.0,1.55146,441.835,10.648,11.664000000000001,-0.13,,324.49418080000004,4.127248872,353102269 b,6.319018073,1471.718335,10938867475.0,13.39391567,0.3,118.84168090000001,2.3,16552.21945,0.26023699699999997,1,88.52900995,0.10809378300000001,2458490.3430000003,1,0,1.0,1.0,11.0,9.0,22.0,19.0,Eclipse,1.0,9.0,19.0,0.0,1.0,1.0,41380.548625
98368728,0.953764873,5458.41,1.5172350000000001,413.538,11.3,13.198,-0.133101,,182.2012091,19.12903103,98368728 b,6.611665617000001,1272.5220789999998,10152796354.0,14.19246269,0.3,172.1233905,2.3,4799.309777,0.9672194190000001,1,84.23032719,0.067950804,2458486.915,1,0,5.0,4.0,-99.0,33.0,-99.0,-99.0,Eclipse,4.0,33.0,-99,0.0,1.0,4.0,47993.09777000001
179081800,1.12598,5935.0,1.808295,54.81817942,6.733,8.16,0.22,,64.89303748,-28.78603878,179081800 b,22.007898,984.0654632000001,23921803301.0,4.967737812,0.3,21.96089521,2.3,31748.77455,0.067545005,1,89.79653286,0.008028764,2458497.873,1,0,3.0,33.0,7.0,-99.0,10.0,-99.0,Transit,3.0,7.0,10.0,0.0,1.0,3.0,238115.80912499997
147625771,1.04183,5800.0,1.5601399999999999,244.3243133,9.361,10.878,,,184.32617539999998,64.72305758,147625771 b,2.3137409630000003,1917.293727,5192463151.0,7.162919133,0.3,40.74644729,2.3,13294.30575,0.022010076,1,89.73646519,0.023482559,2458485.688,1,0,1.0,2.0,14.0,12.0,28.0,24.0,Eclipse,2.0,12.0,24.0,0.0,1.0,2.0,66471.52875
WASP-147,1.042,5702.0,1.4295,426.0,10.857000000000001,12.31,0.092,8.47,359.19153489999997,-22.15316395,WASP-147 b,4.60273,1434.562366,8213549633.0,12.235248,0.3,87.39953115,2.3,14567.8334,0.31,1,87.9,0.0,2456562.595,0,1,1.0,2.0,11.0,11.0,22.0,23.0,Transit,1.0,11.0,22.0,0.0,1.0,1.0,36419.5835
K2-32,0.862,5288.333333,0.851666667,158.39,9.821,12.31,-0.013333333000000001,7.9,252.42609930000003,-19.54281101,K2-32 b,8.992103333,847.8752007999999,12049654496.0,5.106249987,0.3,16.49573454,2.3,11475.86857,0.33,1,89.5,0.21,2456909.918,0,1,1.0,44.0,14.0,-99.0,28.0,-99.0,Transit,1.0,14.0,28.0,0.0,1.0,1.0,28689.671425
WASP-159,1.41,6060.0,2.11,730.5,11.017000000000001,12.8,0.22,4.2,68.13699851,-38.96833368,WASP-159 b,3.8404010000000004,1870.8332010000001,8051721291.0,15.1431769,0.3,174.7990623,2.3,18935.82474,0.18,1,88.1,0.0,2457668.085,0,1,2.0,1.0,34.0,8.0,-99.0,17.0,Eclipse,1.0,8.0,17.0,0.0,1.0,1.0,47339.56185
231842240,1.16314,6236.9,2.64358,305.2100062,8.548,9.847000000000001,0.0995082,,25.49041178,-60.43845376,231842240 b,2.00335703,2764.543873,4893439386.0,7.729559497,0.3,46.49972049,2.3,18992.86775,0.397824106,1,81.40343873,0.004128997,2458484.53,1,0,2.0,1.0,17.0,8.0,32.0,17.0,Eclipse,1.0,8.0,17.0,0.0,1.0,1.0,47482.169375000005
276540182,1.091622987,5959.0,1.20845,335.925,10.556,12.517000000000001,,,328.5794128,36.66783787,276540182 b,2.301717128,1723.2233079999999,5255614517.0,8.308363137,0.3,52.66751335,2.3,7223.876659999999,0.700566186,1,83.56732113,0.19719349100000003,2458486.101,1,0,2.0,3.0,24.0,23.0,48.0,45.0,Eclipse,3.0,23.0,45.0,0.0,1.0,3.0,54179.074949999995
333794492,0.34,3406.0,0.33899999999999997,47.10517,8.725,13.751,,,169.276869,-11.373664,333794492 b,3.925738356,564.7118925,5085556922.0,2.442243769,0.1,6.662875355,2.3,2560.8016,0.85922594,1,87.71698771,0.043625933,2458486.812,1,0,4.0,-99.0,-99.0,-99.0,-99.0,-99.0,Transit,4.0,-99,-99,1.0,1.0,4.0,25608.015999999996
304142124,1.07044,5167.22,1.21546,36.44251763,6.591,,,,164.85644140000002,-56.62353973,304142124 b,8.378837122,977.3622877,12355905793.0,2.6207007669999998,0.3,7.459518459,2.3,9605.720792,0.792958169,1,86.89004291,0.154532566,2458491.876,1,0,4.0,-99.0,19.0,-99.0,34.0,-99.0,Transit,4.0,19.0,34.0,0.0,1.0,4.0,96057.20792
383627847,0.98,5560.0,1.8742400000000001,446.8356165,10.370999999999999,12.343,,,211.95957689999997,-86.30822171,383627847 b,2.05598276,2116.864944,4702400889.0,9.544978072000001,0.3,66.79952405,2.3,15591.30735,0.102833198,1,88.36648739,0.150656186,2458485.006,1,0,2.0,1.0,24.0,10.0,47.0,21.0,Eclipse,1.0,10.0,21.0,0.0,1.0,1.0,38978.268375
234278946,0.868066,5143.0,5.447265,351.70887610000005,8.484,10.550999999999998,,,333.94264599999997,-65.49309575,234278946 b,15.18243002,1749.241676,17125493184.0,16.7848497,0.3,470.15210319999994,2.3,54667.71287,0.806071588,1,79.72781468,0.08583469699999999,2458485.645,1,0,29.0,1.0,-99.0,4.0,-99.0,6.0,Eclipse,1.0,4.0,6.0,0.0,1.0,1.0,136669.282175
163450148,1.11037187,6010.0,1.2317799999999999,428.005,10.945,12.263,,,173.8539878,-47.74754939,163450148 b,4.823027822,1367.328845,8655004705.0,12.25724914,0.3,100.9765675,2.3,10586.61895,0.591483998,1,86.64353571,0.023362736000000002,2458486.98,1,0,1.0,2.0,16.0,16.0,31.0,32.0,Transit,1.0,16.0,31.0,0.0,1.0,1.0,26466.547375000002
56936642,1.165751049,6145.0,1.29721,529.003,11.179,12.47,,,140.54995580000002,44.49327118,56936642 b,4.341876878,1473.839373,8201341969.0,12.9749704,0.3,111.8587068,2.3,10972.98606,0.549755046,1,86.53275562,0.034449651,2458488.011,1,0,2.0,2.0,19.0,15.0,38.0,30.0,Eclipse,2.0,15.0,30.0,0.0,1.0,2.0,54864.93029999999
338150022,0.595,3817.0,0.825,26.39824,6.662999999999999,10.633,,,156.029186,-63.998596,338150022 b,13.46711578,596.3128293,13939697978.0,2.704951872,0.1,7.833354942000001,2.3,12227.64442,0.597256447,1,88.5912629,0.0024160220000000003,2458486.489,1,0,3.0,-99.0,14.0,-99.0,27.0,-99.0,Transit,3.0,14.0,27.0,0.0,1.0,3.0,91707.33315000002
214658115,1.33568,6509.0,1.56271,414.3480841,10.347999999999999,11.370999999999999,,,349.1768277,-13.56237585,214658115 b,9.679998592,1282.2161,14645886030.0,14.89652198,0.3,253.06419259999998,2.3,17449.25219,0.468943981,1,88.00567392,0.110147884,2458494.164,1,0,2.0,1.0,29.0,9.0,-99.0,19.0,Eclipse,1.0,9.0,19.0,0.0,1.0,1.0,43623.130475
354153863,0.950760183,5447.0,1.00716,331.996,10.762,12.61,,,21.06764552,49.34611364,354153863 b,5.483543296000001,1101.77001,8952874424.0,10.68936364,0.3,80.20921033,2.3,7216.198856,0.791191344,1,86.45088531,0.152817639,2458487.884,1,0,2.0,5.0,23.0,40.0,46.0,-99.0,Transit,2.0,23.0,46.0,0.0,1.0,2.0,36080.99428
WASP-151,1.0785,5871.0,1.14,469.455,11.187000000000001,12.8475,0.1,5.1,349.06343139999996,0.306774284,WASP-151 b,4.533471,1318.157973,8224798323.0,12.39984775,0.3,98.52310784,2.3,10408.953459999999,0.5,1,89.2,0.003,2457741.008,0,1,1.0,2.0,17.0,19.0,32.0,38.0,Transit,1.0,17.0,32.0,1.0,1.0,1.0,26022.383649999996
459170245,0.906885,5284.0,0.8419719999999999,83.45160104,8.482999999999999,10.345999999999998,,,67.36450824,65.92922409,459170245 b,4.398986283,1060.031216,7608816747.0,3.343088032,0.3,11.27232603,2.3,8783.448246,0.33184215300000003,1,88.53652919,0.015976593,2458487.585,1,0,2.0,23.0,19.0,-99.0,38.0,-99.0,Transit,2.0,19.0,38.0,0.0,1.0,2.0,43917.24123
33754579,1.4249100000000001,6708.0,1.59648,179.8163175,8.562999999999999,10.221,,,283.68779689999997,-10.73825263,33754579 b,5.864507558,1561.527485,10714736408.0,6.613945809,0.3,35.70081874,2.3,12405.82097,0.6701310979999999,1,86.01786278,0.36557871700000005,2458485.966,1,0,1.0,4.0,14.0,29.0,27.0,-99.0,Transit,1.0,14.0,27.0,0.0,1.0,1.0,31014.552425
291057788,1.05271,5838.0,1.60665,149.6968965,8.23,9.752,,,170.6869276,11.58396801,291057788 b,4.455196246,1571.4512730000001,8064524926.0,6.111545305,0.3,31.15799596,2.3,16818.22723,0.136682028,1,88.91481288,0.11702034900000001,2458488.8959999997,1,0,1.0,3.0,10.0,17.0,20.0,33.0,Transit,1.0,10.0,20.0,0.0,1.0,1.0,42045.568075
241991786,1.237818932,6187.0,1.48852,312.89799999999997,10.92,12.659,-0.06,,93.226562,-5.097379445,241991786 b,3.603394808,1674.662301,7389100707.0,9.135499056,0.3,62.10610019,2.3,10904.08409,0.619086392,1,85.02394465,0.08967806199999999,2458486.332,1,0,1.0,2.0,17.0,16.0,33.0,31.0,Eclipse,2.0,16.0,31.0,0.0,1.0,2.0,54520.420450000005
46743289,1.43495,6732.0,1.4507700000000001,188.10908080000002,8.814,10.134,,,85.72074431,-13.70288838,46743289 b,5.682773116,1507.881051,10516804018.0,6.5150475420000005,0.3,34.80655749,2.3,10247.940999999999,0.730013878,1,85.98369776,0.014844423999999998,2458488.2630000003,1,0,2.0,5.0,17.0,39.0,33.0,-99.0,Transit,2.0,17.0,33.0,0.0,1.0,2.0,51239.704999999994
11523423,0.728771708,4604.0,0.7570479999999999,224.02599999999998,11.057,13.762,,,146.401478,-28.368259000000002,11523423 b,3.660726238,965.6637946000001,6258544087.0,7.508846977999999,0.3,44.25875867,2.3,8454.586631,0.060298773,1,89.70934005,0.09408372599999999,2458484.581,1,0,2.0,7.0,20.0,-99.0,40.0,-99.0,Transit,2.0,20.0,40.0,1.0,1.0,2.0,42272.933155
WASP-129,1.0,5900.0,0.9,246.0,10.412,12.3,0.15,1.0,176.29948249999998,-42.06390795,WASP-129 b,5.748145,1101.2365619999998,9395425570.0,10.20518443,0.3,317.8164769,2.3,8263.59593,0.62,1,87.7,0.096,2457027.437,0,1,10.0,3.0,-99.0,21.0,-99.0,41.0,Eclipse,3.0,21.0,41.0,0.0,1.0,3.0,61976.969475
HD 89345,1.14,5592.5,1.7035,129.7,7.721,9.388,0.4355,8.465,154.6709497,10.12909734,HD 89345 b,11.814145,1105.118242,15866012599.0,6.979029352,0.3,35.32530141,2.3,19985.77924,0.5670000000000001,1,87.455,0.2115,2457913.805,0,1,1.0,6.0,9.0,37.0,17.0,-99.0,Transit,1.0,9.0,17.0,0.0,1.0,1.0,49964.4481
100799124,0.920586714,5560.0,1.3996635,330.181,10.862,12.562000000000001,-0.3,,341.9525406,34.43776414,100799124 b,3.364019715,1568.698842,6394774517.0,9.445009834,0.3,65.65369411,2.3,7100.727179,0.863602469,1,82.44566819,0.129166993,2458486.272,1,0,2.0,3.0,30.0,24.0,-99.0,48.0,Eclipse,3.0,24.0,48.0,0.0,1.0,3.0,53255.4538425
89255850,1.02559,5740.0,3.10869,373.9570887,9.681000000000001,11.231,,,58.66627199,-26.28310859,89255850 b,4.3417537930000005,2177.2075600000003,7858374117.0,10.93944767,0.3,83.34886115,2.3,28420.14144,0.501654342,1,82.06653888,0.001594272,2458487.741,1,0,2.0,1.0,17.0,6.0,32.0,12.0,Eclipse,1.0,6.0,12.0,0.0,1.0,1.0,71050.3536
138755938,1.06602,5882.0,1.3244200000000002,393.229221,10.732000000000001,12.190999999999999,,,163.7500769,29.82236986,138755938 b,9.624221853,1109.698618,13533086191.0,15.55353473,0.3,328.596381,2.3,9217.672508,0.859202537,1,86.64728166,0.216866693,2458486.6969999997,1,0,4.0,2.0,-99.0,18.0,-99.0,37.0,Eclipse,2.0,18.0,37.0,0.0,1.0,2.0,46088.36254
