Star Name,Star Mass [Ms],Star Temperature [K],Star Radius [Rs],Star Distance [pc],Star log(g),Star H Mag,Star J Mag,Star K Mag,Star V Mag,Star W1 Mag,Star W2 Mag,Star W3 Mag,Star T Mag,Star Metallicity,Star RA,Star Dec,Planet Name,Planet Radius [Re],Planet Radius [Rj],Planet Mass [Me],Planet Mass [Mj],Planet Period [days],Planet Temperature [K],Planet Semi-major Axis [m],Planet Albedo,Molecular Weight,Transit Duration [s],Impact Parameter,Heat Redistribution Factor,FGS1_Flag,FGS2_Flag,FGS_Flag,Tier 1 Transits,Tier 1 Eclipses,Tier 2 Transits,Tier 2 Eclipses,Tier 3 Transits,Tier 3 Eclipses,Preferred Method,Tier 1 Observations,Tier 2 Observations,Tier 3 Observations,Max Tier
3559.01,2.788538462,9339,1.5968,813.322,4.40632,11.336,11.341,11.341,11.454,11.286,11.316,11.162,11.5948,0,296.381383,39.959925,3559.01,16.3917196,1.462373787,424.9566686,1.337063207,2.5402287,2430.375498,7671857946,0.3,2.3,8353.719,0.5,1,0,0,0,4,1,66,9,131,19,Eclipse,1,9,19,2
3564.01,1.58575,7162,1.55158,737.575,4.26064,11.496,11.691,11.448,12.709,11.344,11.371,10.645,12.2617,0,305.940369,46.103142,3564.01,19.9932642,1.783682627,839.001214,2.639793035,4.0875563,1722.512917,8727982479,0.3,2.3,16381.7748,0.5,1,0,0,0,6,1,91,4,183,9,Eclipse,1,4,9,2
3556.01,1.28375,6374,1.50367,795.26,4.18756,11.8,12.082,11.757,13.186,11.738,11.766,11.646,12.7054,0,312.536937,29.983516,3556.01,17.7065,1.579670839,576.1078311,1.812637949,4.118418,1559.311552,8175360177,0.3,2.3,8035.2,0.5,1,0,0,0,22,3,321,22,639,45,Eclipse,3,22,45,1
3571.01,1.7028,7457,1.68,654.254,4.5,10.96916679,11.11491083,10.88622789,11.9933,10.82491304,10.77998883,10.71095168,11.5752,0,328.455439,47.392259,3571.01,15.3022,1.365173192,299.7021743,0.942968495,3.007925,2042.697055,7284934927,0.3,2.3,10915.2,0.5,1,0,0,0,4,1,50,8,101,17,Eclipse,1,8,17,2
3568.01,0.7452,4864,0.785799,197.906,4.54617,10.658,11.189,10.581,12.879,10.515,10.574,10.467,12.0729,0,322.602368,34.739581,3568.01,6.4020317,0.571151994,33.78464183,0.106298371,4.4178042,920.0324102,7146417514,0.3,2.3,9317.31624,0.5,1,0,0,0,2,19,23,156,46,310,Transit,2,23,46,1
357.01,1.2376875,6300.3,2.5465,480.322,3.7196,9.77,10.002,9.728,10.732,9.702,9.719,9.715,10.3987,0,32.321881,-48.48474,357.01,6.6149456,0.590146933,35.70985908,0.112355782,0.9399664,3302.138205,3016280192,0.3,2.3,4040.9712,0.5,1,0,0,0,12,9,168,83,334,165,Eclipse,9,83,165,1
3569.01,1.148125,6157,1.30323,284.927,4.5,10.142,10.427,10.082,11.569,10.032,10.069,9.895,11.0161,0,307.013306,26.401654,3569.01,14.2314,1.26964265,176.5997423,0.555644929,4.5956692,1377.315259,8474004536,0.3,2.3,12326.4,0.5,1,0,0,0,1,1,7,4,15,7,Eclipse,1,4,7,2
3573.01,1.04858,5994.32,1.48881,412.387,4.13378,10.556,10.841,10.509,11.801,10.469,10.52,10.423,11.438,0,336.998619,38.28595,3573.01,12.7271,1.135437762,107.9703217,0.339712623,9.8170028,1129.798817,13636814325,0.3,2.3,12027.6,0.5,1,0,0,0,2,6,24,47,48,94,Transit,2,24,48,1
3576.01,0.8793672,5543.72,1.20374,582.817,4.26823,11.902,12.262,11.831,13.526,11.692,11.75,11.695,12.9084,0,300.917036,52.080676,3576.01,13.0535,1.16455727,113.1676371,0.356065206,4.6387689,1242.147388,7801624429,0.3,2.3,12848.4,0.5,1,1,0,1,2,5,31,37,61,74,Transit,2,31,61,1
3580.01,0.60812,3858,0.55564,153.214,4.68908,11.425,12.055,11.239,15.31,11.085,11.043,10.949,13.2966,0,330.271302,38.530284,3580.01,9.21314,0.82194271,62.99601602,0.198207633,3.121339,712.7139083,5297653088,0.3,2.3,15591.6,0.5,1,1,0,1,1,4,4,30,9,59,Transit,1,4,9,2
3587.01,1.7144,7486,1.8667,497.23,4.5,10.181,10.481,10.071,12.421,9.967,9.967,10.026,11.5199,0,316.834683,49.431813,3587.01,16.4644,1.468857909,433.3122289,1.36335274,4.1584817,1938.168728,9061227684,0.3,2.3,13665.6,0.5,1,0,0,0,3,1,40,4,80,7,Eclipse,1,4,7,2
3586.01,0.759466667,4971,0.742155,232.183,4.61142,11.075,11.545,10.993,13.143,10.912,10.988,10.624,12.3944,0,310.219074,50.922722,3586.01,12.7584,1.138230166,108.4362238,0.341178515,11.3201226,708.8322682,13466770329,0.1,2.3,11793.6,0.5,1,0,0,0,1,9,6,62,13,129,Transit,1,6,13,2
3585.01,0.716933333,4652,0.818751,130.802,4.481,9.806,10.286,9.683,12.158,9.626,9.72,9.637,11.2287,0,326.807138,34.646627,3585.01,4.63661,0.413651349,19.47155416,0.061264361,3.5410781,973.1776294,6087557206,0.3,2.3,7423.2,0.5,1,0,0,0,2,23,28,184,56,367,Transit,2,28,56,1
3582.01,1.01175,5847,1.4151,624.477,4.15975,11.693,12.032,11.642,13.475,11.487,11.555,11.896,12.7937,0,307.292565,50.076925,3582.01,14.9431,1.33313638,258.4189437,0.813076926,4.4168832,1410.513581,7912155398,0.3,2.3,13172.4,0.5,1,0,0,0,5,2,76,18,151,35,Eclipse,2,18,35,2
3589.01,1.783396,7658.49,1.60847,574.124,4.27809,10.826,11.029,10.866,11.907,10.811,10.831,10.843,11.528,0,326.392082,39.495055,3589.01,20.1593,1.798495375,858.0891957,2.699850542,3.0827487,2020.367683,7520287992,0.3,2.3,13546.8,0.5,1,0,0,0,3,1,43,2,87,3,Eclipse,1,2,3,3
3588.01,1.408,6688,2.19659,1023.15,3.90686,11.563,11.709,11.547,12.793,11.381,11.417,11.122,12.3142,0,308.308351,50.926837,3588.01,14.1169,1.259427627,163.4364733,0.514228653,3.7037478,2017.396707,7855158454,0.3,2.3,15850.8,0.5,1,0,0,0,7,4,96,33,190,66,Eclipse,4,33,66,1
3591.01,1.01492,5859.68,1.65385,597.467,4.02638,11.782,12.093,11.719,13.576,11.639,11.7,11.218,12.8224,0,325.190963,43.529775,3591.01,13.159,1.173969366,114.9261097,0.36159798,8.4843917,1228.69627,12239139119,0.3,2.3,15206.4,0.5,1,0,0,0,3,7,42,54,83,114,Transit,3,42,83,1
3593.01,0.82692,5342,0.992137,226.63,4.41013,10.379,10.73,10.266,12.201,10.225,10.289,10.273,11.488,0,331.506364,34.211658,3593.01,11.6869491,1.042641555,93.01374355,0.292653966,3.8212977,1171.14397,6716683353,0.3,2.3,8850.34944,0.5,1,0,0,0,1,1,6,8,11,16,Transit,1,6,11,2
3592.01,1.151875,6163,2.11,465.275,4.5,11.577,11.88,11.356,13.214,11.223,11.292,11.323,13.0442,0,332.122967,33.349296,3592.01,9.24388,0.824685154,63.34835605,0.199316218,5.5280331,1648.581461,9594934215,0.3,2.3,18550.8,0.5,1,0,0,0,3,5,41,39,82,80,Eclipse,5,39,80,1
3596.01,1.047435,5989.74,1.01188,527.73,4.4692,11.822,12.141,11.792,13.397,11.757,11.768,11.623,12.8277,0,356.128305,36.361717,3596.01,9.37482,0.836366858,64.84918246,0.204038346,4.9056578,1173.06029,8584209763,0.3,2.3,11419.2,0.5,1,1,0,1,3,21,49,138,98,279,Transit,3,49,98,1
3594.01,0.8693,5505,1.15276,631.413,4.30136,12.149,12.526,12.095,13.877,12.032,12.096,11.832,13.2319,0,331.162387,32.537015,3594.01,13.41,1.196362124,119.1097743,0.374761261,9.3236885,958.3056031,12377744800,0.3,2.3,7200,0.5,1,1,0,1,7,47,100,319,199,650,Transit,7,100,199,1
3599.01,0.8410666,5396.41,0.898151,481.258,4.5045,12.086,12.508,12.021,14.013,11.952,12.003,12.043,13.2597,0,4.094988,38.298531,3599.01,9.6972,0.865127725,68.54428263,0.215664432,3.2523102,1184.437146,6066402619,0.3,2.3,9759.6,0.5,1,1,0,1,3,13,40,85,80,169,Transit,3,40,80,1
3600.01,1.381,6616,1.83133,607.523,4.05241,11.37,11.726,11.198,14.108,11.086,11.093,10.939,12.9025,0,316.383909,56.504367,3600.01,17.7733,1.585630346,583.7873627,1.836800458,5.016641,1652.254591,9554318230,0.3,2.3,11530.8,0.5,1,0,0,0,10,1,141,7,280,15,Eclipse,1,7,15,2
3602.01,1.36225,6566,1.27379,432.426,4.36141,10.903,11.178,10.846,12.333,10.813,10.866,9.963,11.7506,0,325.972143,54.574269,3602.01,15.2324771,1.35895292,291.6866172,0.917748732,2.3874139,1755.628169,5797363675,0.3,2.3,9884.9142,0.5,1,0,0,0,2,1,22,3,45,6,Eclipse,1,3,6,2
3601.01,1.2275,6284,1.45187,694.069,4.20412,11.673,11.894,11.595,12.957,11.576,11.602,11.543,12.4226,0,8.701208,45.387414,3601.01,11.2646,1.004962027,87.43094821,0.275088527,4.0517972,1530.201695,7967072349,0.3,2.3,10224,0.5,1,0,0,0,4,10,63,74,125,148,Transit,4,63,125,1
3605.01,1.250625,6321,1.5557,526.417,4.15112,10.924,11.17,10.901,11.942,10.854,10.88,10.919,11.789,0,332.715604,54.481231,3605.01,15.7486,1.404998401,351.021679,1.104437715,3.6554335,1643.801438,7485050839,0.3,2.3,13316.4,0.5,1,0,0,0,4,1,53,6,105,11,Eclipse,1,6,11,2
3608.01,1.542625,7047,2.33554,1162.86,3.89442,12.016,12.286,11.913,14.151,11.829,11.843,11.582,13.1802,0,312.456261,56.896568,3608.01,13.2689,1.183774004,116.7579214,0.367361504,2.6816329,2404.120382,6529493081,0.3,2.3,9702,0.5,1,0,0,0,8,7,116,60,231,119,Eclipse,7,60,119,1
3609.01,0.87294,5519,1.16579,474.723,4.2916,11.665,11.996,11.546,13.577,11.502,11.533,11.434,12.796,0,312.382517,59.710013,3609.01,9.57629,0.854340839,67.15841948,0.211304018,6.3854622,1095.327097,9630514388,0.3,2.3,13255.2,0.5,1,0,0,0,3,19,50,138,100,276,Transit,3,50,100,1
3611.01,1.145625,6153,1.63732,885.434,4.07798,12.044,12.245,11.953,13.137,11.2,11.271,11.268,12.9106,0,344.964568,50.681902,3611.01,15.4449,1.377904055,316.1074013,0.994585112,3.0789699,1763.787486,6483520928,0.3,2.3,13352.4,0.5,1,1,0,1,11,3,160,21,319,41,Eclipse,3,21,41,1
3616.01,1.6464,7316,2.90151,1284.85,3.73293,11.412,11.537,11.354,12.504,11.279,11.278,11.132,12.0526,0,346.752412,47.044576,3616.01,20.8975,1.864353281,942.9549179,2.966867965,2.4188647,2848.136291,6229396354,0.3,2.3,9000,0.5,1,0,0,0,40,1,588,11,1179,22,Eclipse,1,11,22,2
3613.01,0.9728,5766,0.962633,544.531,4.48525,12.168,12.464,12.074,13.732,11.976,11.996,12.036,13.1431,0,303.361066,58.799138,3613.01,13.6409,1.216961678,125.5162829,0.394918391,3.1493729,1292.591141,6232807379,0.3,2.3,9748.8,0.5,1,1,0,1,1,3,20,23,40,46,Transit,1,20,40,2
3615.01,0.91584,5684,1.68901,722.103,3.98712,11.674,11.994,11.631,13.439,11.501,11.552,11.434,12.7295,0,349.417344,44.648308,3615.01,11.2819,1.006505433,87.64813904,0.275771886,3.1315583,1708.106183,6085645695,0.3,2.3,13453.2,0.5,1,0,0,0,4,6,61,43,121,86,Eclipse,6,43,86,1
3617.01,1.090625,6065,1.64434,749.393,4.05916,11.751,11.976,11.642,13.34,11.568,11.583,11.633,12.6627,0,346.125597,45.324754,3617.01,15.3732,1.371507398,307.8645508,0.968650204,3.2337884,1728.137502,6590110189,0.3,2.3,7567.2,0.5,1,0,0,0,13,3,195,24,388,49,Eclipse,3,24,49,1
3618.01,1.101875,6083,1.19888,588.794,4.33742,11.787,12.068,11.698,13.389,11.634,11.659,11.802,12.7362,0,340.514856,52.343679,3618.01,14.1029,1.258178628,161.8269906,0.509164654,3.4898546,1440.398393,6957322354,0.3,2.3,5641.2,0.5,1,0,0,0,4,5,59,35,117,70,Eclipse,5,35,70,1
362.01,0.91792,5692,1.03392,451.998,4.41341,11.622,11.927,11.526,13.16,11.49,11.552,11.53,12.5633,0,353.23837,-28.319813,362.01,7.04524,0.628535294,39.60068161,0.124597678,7.11686,1017.527604,10527381302,0.3,2.3,7524,0.5,1,0,0,0,10,133,155,1046,309,1935,Transit,10,155,309,1
3619.01,1.133125,6133,1.70765,924.04,4.03773,12.049,12.368,11.958,13.915,11.882,11.919,12.363,13.1611,0,338.755425,54.07911,3619.01,19.8935543,1.774787091,827.53826,2.603726548,3.1984621,1776.017099,6625925378,0.3,2.3,13833.05256,0.5,1,1,0,1,19,1,278,8,553,17,Eclipse,1,8,17,2
3623.01,1.0168175,5867.27,1.19302,736.788,4.31008,12.287,12.597,12.225,13.792,12.22,12.263,12.545,13.1948,0,16.179358,40.614962,3623.01,10.8845,0.971051718,82.65902703,0.260074384,5.7456862,1189.525034,9444277375,0.3,2.3,12020.4,0.5,1,1,0,1,6,34,93,220,185,437,Transit,6,93,185,1
3621.01,0.842026,5400.1,0.86,518.812,4.5,11.735,12.106,11.554,13.967,11.296,11.345,11.303,13.2533,0,11.88786,21.938552,3621.01,12.9495,1.155278996,111.4341665,0.350611098,5.6902814,962.3217824,8811654439,0.3,2.3,8438.4,0.5,1,1,0,1,3,19,38,116,75,253,Transit,3,38,75,1
3624.01,1.090625,6065,1.48901,484.093,4.14535,10.9,11.21,10.872,12.555,10.79,10.81,10.717,11.8728,0,15.193796,15.166164,3624.01,8.25522,0.736482665,52.06185867,0.163804926,7.6460931,1234.398249,11696196738,0.3,2.3,12628.8,0.5,1,0,0,0,6,29,84,225,166,446,Transit,6,84,166,1
3622.01,0.9170438,5688.63,1.29679,773.542,4.21665,12.312,12.61,12.231,13.784,12.189,12.232,12.19,13.2595,0,14.164419,39.891611,3622.01,13.6367,1.216586979,125.3857499,0.394507688,3.2131823,1484.797287,6193651014,0.3,2.3,11970,0.5,1,1,0,1,3,6,48,39,96,78,Eclipse,6,39,78,1
363.01,0.786933333,5177,0.990301,440.102,4.39102,11.685,12.177,11.642,13.775,11.565,11.618,11.605,12.9465,0,20.547265,-44.862146,363.01,12.4698,1.112482954,104.140398,0.327662336,8.22388,885.5531835,11012610634,0.3,2.3,6602.4,0.5,1,1,0,1,4,30,52,234,105,479,Transit,4,52,105,1
3625.01,1.12625,6122,1.30269,556.008,4.27284,11.55222582,11.76509066,11.42312175,12.9563,11.31549805,11.24766175,11.14808461,12.373,0,303.777268,59.67691,3625.01,14.8135617,1.321579728,243.5268259,0.766221083,2.9708659,1588.602231,6294966569,0.3,2.3,12346.39296,0.5,1,0,0,0,3,1,37,8,73,16,Eclipse,1,8,16,2
3626.01,1.01405,5856.2,1.56509,318.244,4.07429,9.903,10.194,9.806,11.25,9.781,9.803,9.793,10.8154,0,18.55398,19.470441,3626.01,13.605,1.213758889,124.4005367,0.391407861,19.8875338,899.3943192,21590707361,0.3,2.3,4824,0.5,1,0,0,0,4,23,54,175,108,361,Transit,4,54,108,1
3628.01,0.91974,5699,1.19768,332.852,4.28571,10.648,10.964,10.585,12.224,10.542,10.594,10.508,11.6203,0,12.866044,47.662806,3628.01,11.03,0.984032381,84.48568983,0.265821708,3.4945148,1389.410901,6556510208,0.3,2.3,9198,0.5,1,0,0,0,1,2,13,13,27,28,Transit,1,13,27,2
3633.01,1.6132,7233,3.59763,1246.16,3.53555,11.12,11.353,11.024,13.0231,10.857,10.866,10.933,12.2391,0,313.317214,58.094593,3633.01,18.3972,1.641291072,655.5128085,2.062473948,2.5266409,3100.741941,6369688777,0.3,2.3,5407.2,0.5,1,0,0,0,80,3,1180,29,2379,57,Eclipse,3,29,57,1
3630.01,1.06625,6026,1.09703,666.802,4.40685,12.202,12.468,12.1,13.78,12.066,12.084,12.311,13.0942,0,21.871101,38.968114,3630.01,12.8959,1.150497116,110.5407625,0.347800134,1.9618085,1662.944627,4687240276,0.3,2.3,9896.4,0.5,1,1,0,1,2,3,25,21,50,41,Eclipse,3,21,41,1
3631.01,0.785093333,5163.2,0.83,272.628,4.5,10.604,10.993,10.429,12.678,10.279,10.344,10.244,12.2546,0,314.040512,57.708379,3631.01,4.1106,0.366723799,16.13734253,0.050773758,2.6340964,1182.211949,5151353268,0.3,2.3,12517.2,0.5,1,0,0,0,5,51,70,394,141,782,Transit,5,70,141,1
3632.01,1.37704,6605.44,1.35696,635.54,4.31281,11.473,11.686,11.455,12.58,11.395,11.412,11.281,12.1665,0,17.093448,37.700652,3632.01,12.8678,1.147990197,110.072392,0.346326476,3.2403602,1643.480439,7132429794,0.3,2.3,11577.6,0.5,1,0,0,0,2,3,23,21,46,43,Eclipse,3,21,43,1
3638.01,0.80638,5263,1.14628,425.321,4.27373,11.291,11.693,11.164,13.502,11.115,11.136,10.975,12.5931,0,23.442763,17.826631,3638.01,14.4729,1.291187874,204.3633185,0.642998908,4.9258489,1144.361384,7889093450,0.3,2.3,4878,0.5,1,0,0,0,5,5,76,39,153,80,Eclipse,5,39,80,1
3639.01,1.014,5856,1.12933,577.097,4.35773,12.016,12.39,11.957,13.964,11.901,11.944,11.616,13.201,0,327.74025,58.840391,3639.01,14.6233,1.304605686,221.6537609,0.697400724,5.7208592,1157.318446,9408346100,0.3,2.3,10922.4,0.5,1,1,0,1,4,6,65,38,129,77,Eclipse,6,38,77,1
3635.01,1.043,5972,2.16196,1013.06,3.80976,11.773,12.007,11.625,13.397,11.567,11.59,11.381,12.7382,0,349.3018,44.612336,3635.01,14.8028768,1.320626483,242.2984572,0.762356203,1.8048106,2387.557377,4401246090,0.3,2.3,15711.09552,0.5,1,0,0,0,9,2,125,13,249,26,Eclipse,2,13,26,2
3642.01,0.85708,5458,0.961053,379.963,4.4503,11.385,11.806,11.364,13.298,11.175,11.219,11.314,12.5822,0,45.148251,39.93511,3642.01,14.1047,1.258339214,162.0339241,0.509815739,4.084447,1144.969731,7105954534,0.3,2.3,6584.4,0.5,1,0,0,0,2,3,22,19,45,40,Eclipse,3,19,40,2
3644.01,1.6432,7308,2.7003,1204.71,3.79273,11.371,11.543,11.332,12.191,11.268,11.266,11.335,12.1497,0,29.742342,56.85776,3644.01,12.5113,1.116185343,104.7581276,0.32960593,1.831733,3012.105687,5172073833,0.3,2.3,7221.6,0.5,1,0,0,0,9,7,134,69,269,138,Eclipse,7,69,138,1
3643.01,2.113538462,8364,1.78123,635.734,4.2526,10.71,10.734,10.666,10.849,10.642,10.655,10.724,10.9469,0,23.992574,54.716441,3643.01,6.80431,0.607040922,37.42213624,0.117743208,1.5492212,2839.025598,5030434132,0.3,2.3,8233.2,0.5,1,0,0,0,4,12,61,105,122,210,Transit,4,61,122,1
3646.01,1.01,5840,1.42465,813.253,4.15184,12.21,12.537,12.148,14.164,12.051,12.06,12.28,13.3858,0,14.672609,57.590065,3646.01,21.4131,1.910352111,1002.229866,3.153367807,2.1795448,1789.340105,4937920788,0.3,2.3,9082.8,0.5,1,1,0,1,16,1,235,5,467,10,Eclipse,1,5,10,2
3645.01,0.8901,5585,1.12543,541.244,4.33107,11.839,12.152,11.781,13.375,11.735,11.774,12.003,12.851,0,33.088189,36.332272,3645.01,12.6502,1.128577192,106.8256613,0.336111119,2.959842,1402.666953,5805661983,0.3,2.3,9108,0.5,1,1,0,1,2,4,27,26,53,51,Eclipse,4,26,51,1
3652.01,1.465375,6841,2.96829,928.908,3.66332,10.886,11.029,10.771,12.398,10.712,10.705,10.936,11.7419,0,46.770809,49.010302,3652.01,16.6632,1.486593688,456.1668829,1.435261523,3.4796904,2432.965088,7636068051,0.3,2.3,13287.6,0.5,1,0,0,0,21,1,300,12,596,24,Eclipse,1,12,24,2
3650.01,1.0168175,5867.27,1.19,726.26,4.5,12.288,12.574,12.29,13.855,12.075,12.127,12.011,13.5144,0,39.548888,39.278651,3650.01,13.529,1.206978612,122.0385114,0.383976098,1.7556768,1763.825631,4284536481,0.3,2.3,7455.6,0.5,1,1,0,1,3,3,39,25,77,50,Eclipse,3,25,50,1
3648.01,1.014615,5858.46,2.40422,1354.64,3.70143,12.081,12.39,11.99,13.641,11.965,11.992,11.717,13.0449,0,40.715235,39.578934,3648.01,15.738,1.40405273,349.8030707,1.100603544,2.923461,2112.788595,6014853999,0.3,2.3,12164.4,0.5,1,1,0,1,51,7,749,54,1490,107,Eclipse,7,54,107,1
3653.01,1.04525,5981,1.12116,622.117,4.38013,12.022,12.329,11.984,13.591,11.913,11.918,12.129,13.0006,0,27.528548,49.104842,3653.01,13.5575,1.209521216,122.9242709,0.386763009,4.6017262,1259.985166,8220161864,0.3,2.3,5295.6,0.5,1,1,0,1,4,13,64,88,127,175,Transit,4,64,127,1
3656.01,0.89075,5587.5,1.17529,613.169,4.29342,12.107,12.492,12.026,13.983,11.897,11.928,12.153,13.1951,0,40.856559,32.557986,3656.01,11.5826079,1.033332841,91.56939083,0.288109524,5.5124031,1165.427376,8790340875,0.3,2.3,10308.26772,0.5,1,1,0,1,4,18,63,118,125,236,Transit,4,63,125,1
3654.01,0.89972,5622,1.12052,500.459,4.33923,11.655,11.263,11.048,12.593,11.54552379,11.46606087,11.35108389,12.7096,0,39.357061,42.971222,3654.01,8.26117,0.737013489,52.12966884,0.164018281,2.277182,1534.799413,4892085971,0.3,2.3,6030,0.5,1,1,0,1,6,15,85,114,168,227,Transit,6,85,168,1
3659.01,0.776266667,5097,0.8657,441.614,4.4953,12.16,12.577,12.031,14.152,11.872,11.929,11.697,13.4977,0,31.750309,55.178785,3659.01,18.5453,1.654503692,672.5388359,2.116043821,2.3882776,1233.776151,4807507571,0.3,2.3,11167.2,0.5,1,1,0,1,4,1,52,3,105,6,Eclipse,1,3,6,2
3662.01,1.8936,7934,2.02325,545.117,4.5,10.132,10.241,10.08,11.014,10.029,10.031,10.001,10.7043,0,54.405622,46.84287,3662.01,13.9288,1.24264644,141.8119239,0.446190211,9.9908116,1570.495851,16801822357,0.3,2.3,12837.6,0.5,1,0,0,0,2,4,25,26,49,54,Transit,2,25,49,1
366.01,0.86904,5504,1.27966,841.958,4.21065,12.466,12.851,12.376,14.328,12.362,12.421,12.159,13.5477,0,9.692072,-34.214907,366.01,12.2814977,1.09568372,101.3375086,0.318843459,1.7025777,1779.446361,3983617915,0.3,2.3,6830.41644,0.5,1,1,0,1,6,9,94,63,188,126,Eclipse,9,63,126,1
3664.01,0.88256,5556,1.17749,464.748,4.28693,11.618,11.995,11.48,13.883,11.401,11.439,11.366,12.91,0,35.308494,59.711857,3664.01,12.8987,1.150746915,110.5874328,0.347946976,3.2975093,1378.762897,6221549491,0.3,2.3,9039.6,0.5,1,0,0,0,1,2,20,17,39,35,Eclipse,2,17,35,2
3672.01,2.062307692,8290,2.51268,812.606,3.94742,10.6,10.7,10.53,11.43,10.487,10.505,10.839,11.2351,0,41.904242,61.306342,3672.01,11.0715,0.98773477,85.00669675,0.267460979,2.4254068,2890.041871,6727194874,0.3,2.3,11962.8,0.5,1,0,0,0,3,3,36,30,73,60,Eclipse,3,30,60,1
3668.01,1.03025,5921,2.7264,647.3,3.60031,10.283,10.567,10.218,11.942,10.007,10.028,10.016,11.2959,0,48.218476,35.093455,3668.01,13.5277,1.206862633,121.9981083,0.383848976,0.7415247,3583.100502,2422466331,0.3,2.3,4305.6,0.5,1,0,0,0,3,1,49,7,97,13,Eclipse,1,7,13,2
3671.01,1.043,5972,1.41289,749.29,4.17924,11.979,12.331,11.898,13.559,11.724,11.761,12.248,12.9892,0,12.407578,56.001551,3671.01,20.196268,1.801793444,862.3391497,2.713222392,1.7267432,1958.779087,4273395285,0.3,2.3,5938.56828,0.5,1,1,0,1,16,1,240,5,478,11,Eclipse,1,5,11,2
3669.01,1.039675,5958.7,1.51,807.206,4.5,12.41,12.682,12.322,13.924,12.295,12.33,12.237,13.4357,0,31.602366,33.856295,3669.01,10.8168,0.965011919,81.80909527,0.2574002,1.2126653,2274.28488,3372766649,0.3,2.3,4881.6,0.5,1,1,0,1,7,8,110,62,219,123,Eclipse,8,62,123,1
3677.01,2.186230769,8469,1.09776,369.583,4.6801,10.906,11.221,10.817,12.586,10.765,10.767,10.896,11.9814,0,35.837872,60.889963,3677.01,14.2002,1.266859168,173.0128952,0.544359446,3.6923071,1679.984785,9077306610,0.3,2.3,4100.4,0.5,1,0,0,0,1,1,11,9,23,18,Eclipse,1,9,18,2
3674.01,1.0135,5854,1.36021,727.282,4.19616,12.131,12.411,12.035,13.813,12.007,12.041,11.997,13.128,0,23.877131,50.987801,3674.01,13.0569,1.164860598,113.2243083,0.356243514,4.4619426,1379.468754,7970465711,0.3,2.3,11635.2,0.5,1,1,0,1,4,8,52,58,104,116,Transit,4,52,104,1
3673.01,0.8979,5615,1.29179,653.952,4.21132,12.138,12.437,12.012,14.085,11.957,11.971,11.782,13.2514,0,8.722569,54.743514,3673.01,18.0465204,1.61000548,615.1976127,1.935628156,2.238867,1655.768996,4833792253,0.3,2.3,10943.76096,0.5,1,1,0,1,8,1,125,5,248,10,Eclipse,1,5,10,2
3675.01,0.79494,5219,1.12249,555.939,4.28709,12.17,12.58,12.023,14.324,11.958,12.007,11.635,13.4326,0,45.204618,27.31965,3675.01,12.1393329,1.083000604,99.2759082,0.312356939,5.95776,1056.484827,8913054877,0.3,2.3,16739.75304,0.5,1,1,0,1,2,11,34,68,68,147,Transit,2,34,68,1
3683.01,1.648512,7321.28,2.15144,685.249,3.99272,10.526,10.699,10.411,12.054,10.311,10.307,10.373,11.4374,0,40.958303,54.780398,3683.01,20.6045,1.838213527,909.2707448,2.860885704,1.3697115,2965.933231,4265565021,0.3,2.3,7023.6,0.5,1,0,0,0,7,1,101,2,204,3,Eclipse,1,2,3,3
3678.01,1.623704,7259.26,2.03944,499.255,4.03123,9.868,10.063,9.81,11.164,9.751,9.765,9.775,10.5873,0,44.233304,28.771475,3678.01,18.9133256,1.687336793,714.8481807,2.249163907,4.8542148,1882.746279,9865249521,0.3,2.3,20117.5416,0.5,1,0,0,0,4,1,43,2,86,4,Eclipse,1,2,4,2
3682.01,0.86826,5501,1.91211,404.211,3.85731,10.164,10.533,10.062,11.678,10.033,10.078,10.052,11.3186,0,50.275227,25.297266,3682.01,12.1727,1.085977422,99.73779537,0.313810199,3.3462671,1735.818721,6248610598,0.3,2.3,13050,0.5,1,0,0,0,1,1,18,8,36,16,Eclipse,1,8,16,2
3679.01,0.84668,5418,0.888434,391.982,4.51395,11.686,12.074,11.626,13.535,11.592,11.62,11.409,12.8397,0,36.126714,35.528321,3679.01,12.07167,1.076964114,98.33927824,0.309409972,5.9666253,965.0657452,9111406118,0.3,2.3,10190.07612,0.5,1,1,0,1,1,8,19,65,37,126,Transit,1,19,37,2
3685.01,0.988,5785,1.20772,651.558,4.29117,12.214,12.535,12.132,13.98,12.027,12.048,12.039,13.2757,0,15.754328,57.879011,3685.01,12.953191,1.155608285,111.4956881,0.350804666,4.9772766,1243.840031,8500411688,0.3,2.3,11327.49216,0.5,1,1,0,1,3,9,44,63,87,126,Transit,3,44,87,1
3686.01,0.80612,5262,1.24347,255.803,4.20352,10.148,10.427,10.038,11.997,9.943,9.988,9.754,11.2381,0,36.900563,59.952721,3686.01,14.9343184,1.332352937,257.4093842,0.809900496,5.0778064,1179.717325,8049652243,0.3,2.3,13109.02668,0.5,1,0,0,0,1,1,13,4,27,8,Eclipse,1,4,8,2
3688.01,1.105,6088,1.34548,396.378,4.23722,10.819,11.129,10.732,12.241,10.125,10.662,10.656,11.8433,0,39.282337,54.851215,3688.01,13.2996429,1.186516706,117.2703437,0.368973765,3.246208,1563.731649,6635873766,0.3,2.3,12312.54468,0.5,1,0,0,0,1,1,8,6,16,11,Eclipse,1,6,11,2
