Star Name,Star Mass [Ms],Star Mass Error Lower [Ms],Star Mass Error Upper [Ms],Star Temperature [K],Star Temperature Error Lower [K],Star Temperature Error Upper [K],Star Radius [Rs],Star Radius Error Lower [Rs],Star Radius Error Upper [Rs],Star Distance [pc],Star Distance Error Lower [pc],Star Distance Error Upper [pc],Star log(g),Star log(g) Error Lower,Star log(g) Error Upper,Gaia ID,Star H Mag,Star J Mag,Star K Mag,Star V Mag,Star Gaia Mag,Star W1 Mag,Star W2 Mag,Star W3 Mag,Star W4 Mag,Star T Mag,Star Metallicity,Star Metallicity Error Lower,Star Metallicity Error Upper,Metallicity Ratio,Star Age [Gyr],Star Age Error Lower [Gyr],Star Age Error Upper [Gyr],Star Spectral Type,Star RA,Star Dec,Planet Name,Planet Radius [Re],Planet Radius Error Upper [Re],Planet Radius Error Lower [Re],Planet Radius [Rj],Planet Radius Error Upper [Rj],Planet Radius Error Lower [Rj],Planet Mass [Me],Planet Mass Error Upper [Me],Planet Mass Error Lower [Me],Planet Mass [Mj],Planet Mass Error Upper [Mj],Planet Mass Error Lower [Mj],Mass Flag,RV Flag,RV Amplitude [m/s],Planet Period [days],Planet Period Error Lower [days],Planet Period Error Upper [days],Planet Temperature [K],Transit Temperature [K],Eclipse Temperature [K],Planet Semi-major Axis [AU],Planet Semi-major Axis [m],Planet-Star Separation Transit [m],Planet-Star Separation Eclipse [m],Planet Albedo,Molecular Weight,Transit Duration [s],Impact Parameter,Heat Redistribution Factor,Inclination,Inclination Error Upper,Inclination Error Lower,Eccentricity,Eccentricity Error Upper,Eccentricity Error Lower,Eccentricity Flag,Periastron,Periastron Error Upper,Periastron Error Lower,Transit Mid Time [JD - 2450000],Transit Mid Time Error Upper [days],Transit Mid Time Error Lower [days],Transit Mid Time Flag,Eclipse Mid Time [JD - 2450000],Eclipse Duration [s],Transit Flag,Transit Depth [%],Transit Depth Error Upper [%],Transit Depth Error Lower [%],"Known (Y=1,N=0)",Discovery Year,FGS1_Flag,FGS2_Flag,FGS_Flag,Tier 1 Transits,Tier 1 Eclipses,Tier 2 Transits,Tier 2 Eclipses,Tier 3 Transits,Tier 3 Eclipses,Preferred Method,Tier 1 Observations,Tier 2 Observations,Tier 3 Observations,Max Tier
HD 3167,0.84,-0.04,0.05,5261.0,-60.0,60.0,0.88,-0.01,0.01,47.2899,-0.1475,0.1485,4.53,-0.02,0.02,Gaia DR2 2554032474712538880,7.203,7.548,7.066,8.97,8.76221,6.942,7.09,7.054,7.065,0,0.04,-0.05,0.05,[Fe/H],7.8,-4.3,4.3,K0 V,8.7401487,4.3807215,HD 3167 b,1.6701381289098634,0.1681347109640802,-0.1008808265784481,0.149,0.015,-0.009,4.9708362791407135,0.2415495890119528,-0.2288364527481658,0.01564,0.00076,-0.00072,0,1,3.56,0.959641,-1.1e-05,1.1e-05,1716.9167954299028,1716.9167954299028,1716.9167954299028,0.0179785948480815,2687799929.7881875,2687799929.7881875,2687799929.7881875,0.3,2.3,6177.015068594764,0.11,1,83.4,-7.7,4.6,0.0,,,0,,,,7394.374540000223,0.00043,-0.00043,0,7394.854360500222,6177.015068594764,1,0.0294,,,1,2016,0,0,0,7.0,26.0,48.0,146.0,92.0,279.0,Transit,7.0,48.0,92.0,1
HD 3167,0.84,-0.04,0.05,5261.0,-60.0,60.0,0.88,-0.01,0.01,47.2899,-0.1475,0.1485,4.53,-0.02,0.02,Gaia DR2 2554032474712538880,7.203,7.548,7.066,8.97,8.76221,6.942,7.09,7.054,7.065,0,0.04,-0.05,0.05,[Fe/H],7.8,-4.3,4.3,K0 V,8.7401487,4.3807215,HD 3167 c,3.0040068358915666,0.4483592292375472,-0.2129706338878349,0.268,0.04,-0.019,11.130350798945512,0.7786795961569533,-0.7405401873655922,0.03502,0.00245,-0.00233,0,1,2.58,29.8454,-0.0012,0.0012,581.360914041078,581.360914041078,581.360914041078,0.1778012534972932,26581287397.845337,26581287397.845337,26581287397.845337,0.1,2.3,17535.88133517046,0.451,1,89.3,-1.0,0.5,0.0,,,1,178.0,-136.0,134.0,7394.978800000157,0.0012,-0.0012,0,7409.901500000157,17535.88133517046,1,0.0946,,,1,2016,0,0,0,7.0,1318.0,25.0,3681.0,45.0,6427.0,Transit,7.0,25.0,45.0,1
HD 332231,1.13,-0.08,0.08,6089.0,-96.0,97.0,1.28,-0.04,0.04,80.6665,-0.1908,0.1917,4.28,-0.03,0.03,Gaia DR2 2056007995732413312,7.3,7.509,7.242,8.558,8.41839,7.114,7.229,7.22,7.326,0,0.036,-0.058,0.059,[Fe/H],4.3,-1.9,2.5,F8,306.741134,33.7443882,HD 332231 b,9.718186293723836,0.3026424797353443,-0.280224518273467,0.867,0.027,-0.025,77.55013120910066,6.674396538488171,-6.674396538488171,0.244,0.021,-0.021,0,1,17.3,18.71204,-0.00043,0.00043,847.461406777423,857.8784324710153,838.0307628983446,0.1437795190163837,21495038092.94937,20981979232.221283,21987610217.86509,0.3,2.3,22105.293362593045,0.133,1,89.68,-0.28,0.22,0.032,-0.022,0.03,0,47.0,-74.0,69.0,8729.679870000109,0.00038,-0.00038,0,8739.035890000108,23164.76290577313,1,0.4867,0.0058,-0.0055,2,2020,0,0,0,1.0,5.0,3.0,12.0,4.0,19.0,Transit,1.0,3.0,4.0,2
HD 63433,0.99,-0.03,0.03,5640.0,-74.0,74.0,0.91,-0.03,0.03,22.4035,-0.0225,0.0225,4.53,-0.09,0.09,Gaia DR2 875071278432954240,5.359,5.624,5.258,6.92035,6.71831,5.246,5.129,5.297,5.163,0,0.017,-0.017,0.017,[M/H],0.414,-0.023,0.023,G5IV,117.4793699,27.3631342,HD 63433 b,2.1521243003402266,0.1008808265784481,-0.1008808265784481,0.192,0.009,-0.009,5.335182392082572,0.0,0.0,0.0167863610721445,0.0,0.0,1,0,0.0,7.10793,-0.00034,0.0004,934.2619123782883,934.2619123782883,934.2619123782883,0.0721601255456471,10787938769.074251,10787938769.074251,10787938769.074251,0.3,2.3,11544.590983346525,0.18,1,89.38,-0.64,0.43,0.0,,,0,,,,8916.45259999996,0.0032,-0.0027,0,8920.00656499996,11544.590983346525,1,0.0467,0.0024,-0.0023,2,2020,0,0,0,5.0,148.0,10.0,276.0,16.0,411.0,Transit,5.0,10.0,16.0,2
HD 63935,0.93,-0.05,0.05,5534.0,-100.0,100.0,0.96,-0.04,0.04,48.9739,-0.1053,0.1057,4.38,-0.1,0.1,Gaia DR2 3145754895088191744,6.964,7.304,6.881,8.58,8.39353,6.805,6.884,6.878,6.786,0,0.07,-0.06,0.06,[Fe/H],6.8,-1.9,1.8,,117.9246417,9.3852412,HD 63935 c,2.903126009313118,0.1345077687712641,-0.1345077687712641,0.259,0.012,-0.012,11.098567958286043,2.3996044697897947,-2.3996044697897947,0.03492,0.00755,-0.00755,0,1,2.71,21.4023,-0.00194,0.00189,701.5888394771794,701.5888394771794,701.5888394771794,0.1473640000742699,22030918011.10335,22030918011.10335,22030918011.10335,0.1,2.3,17550.581079506177,0.3,1,88.241,-0.001,0.001,0.0,,,0,0.0,,,9231.828000000212,0.0014,-0.0014,0,9242.529150000211,17550.581079506177,1,0.096075,0.003404,-0.003404,1,2021,0,0,0,8.0,469.0,27.0,1298.0,48.0,2058.0,Transit,8.0,27.0,48.0,1
HD 63935,0.93,-0.05,0.05,5534.0,-100.0,100.0,0.96,-0.04,0.04,48.9739,-0.1053,0.1057,4.38,-0.1,0.1,Gaia DR2 3145754895088191744,6.964,7.304,6.881,8.58,8.39353,6.805,6.884,6.878,6.786,0,0.07,-0.06,0.06,[Fe/H],6.8,-1.9,1.8,,117.9246417,9.3852412,HD 63935 b,2.992797855160628,0.1345077687712641,-0.1345077687712641,0.267,0.012,-0.012,10.799809256087052,1.7989087813258595,-1.7989087813258595,0.03398,0.00566,-0.00566,0,1,3.18,9.058811,-1.6e-05,1.7e-05,877.525281571594,877.525281571594,877.525281571594,0.0830740217459466,12419566251.01902,12419566251.01902,12419566251.01902,0.3,2.3,12125.191459415564,0.49,1,88.49,-0.002,0.002,0.0,,,0,0.0,,,8494.446200000122,0.001,-0.001,0,8498.975605500122,12125.191459415564,1,0.078,5e-05,-5e-05,2,2021,0,0,0,4.0,93.0,18.0,299.0,34.0,545.0,Transit,4.0,18.0,34.0,2
HD 63433,0.99,-0.03,0.03,5640.0,-74.0,74.0,0.91,-0.03,0.03,22.4035,-0.0225,0.0225,4.53,-0.09,0.09,Gaia DR2 875071278432954240,5.359,5.624,5.258,6.92035,6.71831,5.246,5.129,5.297,5.163,0,0.05,-0.05,0.05,[Fe/H],0.414,-0.023,0.023,G5IV,117.4793699,27.3631342,HD 63433 c,2.667737413963406,0.1232987880403254,-0.1232987880403254,0.238,0.011,-0.011,7.6682280617910195,0.0,0.0,0.0241269436673427,0.0,0.0,1,0,0.0,20.5453,-0.0013,0.0012,698.3904837989618,698.3904837989618,698.3904837989618,0.1464232953824691,21890282659.67914,21890282659.67914,21890282659.67914,0.1,2.3,14549.158166447532,0.512,1,89.147,-0.2,0.069,0.0,,,0,,,,8844.057990000118,0.00084,-0.00087,0,8854.330640000118,14549.158166447532,1,0.0722,0.0038,-0.0037,2,2020,0,0,0,5.0,474.0,9.0,637.0,14.0,1104.0,Transit,5.0,9.0,14.0,2
HD 80606,1.15,-0.27,0.27,5561.0,-24.0,24.0,1.04,-0.02,0.02,66.4711,-0.1604,0.1612,4.42,-0.02,0.02,Gaia DR2 1019003226022657920,7.4,7.702,7.316,9.06,8.82008,7.203,7.322,7.297,7.196,0,0.35,,,[Fe/H],5.9,-2.0,1.6,G5,140.6569501,50.6037764,HD 80606 b,11.993609382104388,0.3362694219281604,-0.3362694219281604,1.07,0.03,-0.03,1308.1817215436813,30.829355439683457,-31.78284065946748,4.116,0.097,-0.1,0,1,474.9,111.4367,-0.0004,0.0004,408.65082953363816,501.0994296377878,1490.556270849378,0.4751618476939053,71036696230.23885,47256285486.16276,5340853266.4346695,0.1,2.3,45905.805106258646,0.75,1,89.29,-0.02,0.02,0.93,0.0,0.0,0,301.03,-0.19,0.2,5210.642800000031,0.001,-0.001,0,5266.361150000031,5188.223463351107,1,1.1,0.038,-0.038,1,2001,0,0,0,51.0,1.0,133.0,1.0,223.0,1.0,Eclipse,1.0,1.0,1.0,3
HD 73583,0.73,-0.02,0.02,4511.0,-110.0,110.0,0.65,-0.02,0.02,31.5666,-0.032,0.0321,4.62,-0.12,0.12,Gaia DR2 5746824674801810816,7.092,7.649,6.948,9.67,9.27033,6.85,6.963,6.921,6.723,0,0.0,-0.09,0.09,[Fe/H],0.48,-0.19,0.19,K4 V,129.6883026,-13.2565267,HD 73583 b,2.791036202003732,0.1008808265784481,-0.1008808265784481,0.249,0.009,-0.009,10.199113567623115,3.4007639505630203,-3.0988269642980795,0.03209,0.0107,-0.00975,0,1,4.37,6.398042,-6.2e-06,6.7e-06,688.1489056663956,660.1856925751405,720.5903213910898,0.0607755827313057,9085949618.330206,9874675407.59328,8288543018.3254385,0.3,2.3,7639.655658291251,0.566,1,88.37,-0.18,0.18,0.09,-0.06,0.09,0,-76.0,-86.0,234.0,8517.690130000003,0.00056,-0.00059,0,8520.889151000003,7639.655658291251,1,0.1656,0.005331,-0.005331,2,2022,0,0,0,3.0,80.0,16.0,340.0,30.0,593.0,Transit,3.0,16.0,30.0,2
HD 73583,0.73,-0.02,0.02,4511.0,-110.0,110.0,0.65,-0.02,0.02,31.5666,-0.032,0.0321,4.62,-0.12,0.12,Gaia DR2 5746824674801810816,7.092,7.649,6.948,9.67,9.27033,6.85,6.963,6.921,6.723,0,0.0,-0.09,0.09,[Fe/H],0.48,-0.19,0.19,K4 V,129.6883026,-13.2565267,HD 73583 c,2.387512895689939,0.1008808265784481,-0.0896718458475094,0.213,0.009,-0.008,9.700122969269476,1.7989087813258595,-1.70038197528151,0.03052,0.00566,-0.00535,0,1,2.89,18.87974,-0.00074,0.00086,510.8799987128952,498.7947468050592,526.0302973829844,0.1250340829931188,18692595407.471268,19614784356.02206,17636230347.269722,0.1,2.3,12714.679481362711,0.21,1,89.72,-0.27,0.2,0.08,-0.06,0.11,0,-41.6,-47.7,52.8,9232.16820000019,0.0019,-0.0024,0,9241.60807000019,12714.679481362711,1,0.1199,0.003805,-0.003805,2,2022,0,0,0,9.0,1873.0,40.0,5289.0,74.0,11322.0,Transit,9.0,40.0,74.0,1
HD 93963 A,1.11,-0.04,0.04,5987.0,-64.0,64.0,1.04,-0.01,0.01,82.3432,-0.3896,0.3932,4.49,-0.11,0.11,Gaia DR2 729899906357408768,7.807,8.108,7.776,9.182,9.03376,7.68,7.729,7.709,7.549,0,0.1,-0.04,0.04,[Fe/H],1.4,-0.4,0.8,G0 V,162.7766969,25.641065,HD 93963 A c,3.22818645051034,0.0560449036546934,-0.0560449036546934,0.288,0.005,-0.005,19.200014042384304,4.099986445071305,-4.099986445071305,0.06041,0.0129,-0.0129,0,1,7.5,3.6451398,-1.42e-05,1.06e-05,1299.540419854234,1299.540419854234,1299.540419854234,0.0480294086546674,7180396593.872783,7180396593.872783,7180396593.872783,0.3,2.3,8158.211470377209,0.64,1,86.31,-0.19,0.19,0.0,,,0,,,,8902.87274000002,0.001,-0.00095,0,8904.69530990002,8158.211470377209,1,0.08052,0.00255,-0.00255,2,2022,0,0,0,8.0,22.0,62.0,127.0,121.0,248.0,Transit,8.0,62.0,121.0,1
HD 86226,1.02,-0.07,0.06,5863.0,-88.0,88.0,1.05,-0.03,0.03,45.683,-0.1048,0.1053,4.4,-0.03,0.03,Gaia DR2 5660492297395345408,6.577,6.839,6.463,7.93,7.7713,6.446,6.377,6.447,6.392,0,0.018,-0.043,0.057,[Fe/H],4.6,-2.7,3.7,G1 V,149.1235154,-24.0991859,HD 86226 c,2.163333281071165,0.0784628651165707,-0.0784628651165707,0.193,0.007,-0.007,7.249665954424532,1.1886782406640837,-1.1187559912132552,0.02281,0.00374,-0.00352,0,1,2.89,3.98442,-0.00018,0.00018,1258.9695756142305,1249.5797578214583,1275.6846927980664,0.049548850699172,7407553179.526219,7521373556.839885,7216696360.207392,0.3,2.3,8837.093546658158,0.63,1,86.45,-0.16,0.26,0.075,-0.048,0.065,0,196.0,-90.0,60.0,8543.253899999894,0.0007,-0.0007,0,8545.246109999895,8479.118920369883,1,0.0445,0.002233,-0.002233,2,2020,0,0,0,9.0,67.0,39.0,245.0,72.0,435.0,Transit,9.0,39.0,72.0,1
HD 89345,1.16,-0.05,0.04,5576.0,-76.0,73.0,1.75,-0.05,0.05,132.345,-0.799,0.808,4.02,-0.03,0.03,Gaia DR2 3877070590167177344,7.766,8.091,7.721,9.38,9.21702,7.673,7.759,7.729,7.757,0,0.421,-0.054,0.046,[Fe/H],7.53,-0.99,1.3,G5,154.6710977,10.1288464,HD 89345 b,7.39792728241953,0.313851460466283,-0.3362694219281604,0.66,0.028,-0.03,36.709180961684936,5.720911318704146,-6.038739725298821,0.1154999999999999,0.018,-0.019,0,1,9.2,11.8143,-0.0002,0.0002,1053.1378380018946,1052.6802076185431,1106.1319333581791,0.1067451405421038,15958398511.044518,15976685939.450731,14469907418.499731,0.3,2.3,20220.47673386323,0.645,1,87.21,-0.22,0.43,0.22,-0.13,0.095,0,-13.0,-27.0,58.0,7913.805199999828,0.0011,-0.001,0,7919.712349999828,20220.47673386323,1,0.1509,0.0085,-0.0091,1,2018,0,0,0,2.0,8.0,9.0,31.0,16.0,55.0,Transit,2.0,9.0,16.0,2
HIP 116454,0.76,-0.03,0.03,5089.0,-50.0,50.0,0.72,-0.02,0.02,62.4491,-0.182,0.1831,4.59,-0.03,0.03,Gaia DR2 2645940376800212096,8.14,8.604,8.029,10.19,9.93208,7.996,8.078,8.019,7.878,0,-0.16,-0.08,0.08,[Fe/H],2.0,,,K1,353.9543517,0.4447043,HIP 116454 b,2.533229645192142,0.1793436916950189,-0.1793436916950189,0.226,0.016,-0.016,10.100586761578766,1.2013913769278708,-1.0996862868175747,0.03178,0.00378,-0.00346,0,1,3.73,9.0949,-0.0026,0.0026,721.8044380577624,721.8044380577624,721.8044380577624,0.0778741411707157,11642184105.022003,11642184105.022003,11642184105.022003,0.3,2.3,8634.842288649992,0.65,1,88.43,-0.4,0.4,0.0,,,1,-59.1,-16.7,16.7,6907.887000000104,0.029,-0.029,0,6912.434450000104,8634.842288649992,1,0.0967,0.0109,-0.0109,1,2014,0,0,0,8.0,401.0,73.0,2244.0,144.0,4130.0,Transit,8.0,73.0,144.0,1
HD 97658,0.85,-0.08,0.08,5212.0,-43.0,43.0,0.73,-0.01,0.01,21.5618,-0.0253,0.0254,4.64,-0.04,0.04,Gaia DR2 3997075206232885888,5.821,6.203,5.734,7.76,7.5136,5.812,5.603,5.737,5.642,0,-0.23,-0.03,0.03,[Fe/H],3.9,-2.03,2.6,K1 V,168.6376584,25.7105962,HD 97658 b,2.1184973581474105,0.0560449036546934,-0.0560449036546934,0.189,0.005,-0.005,8.29849969618696,1.0996862868175747,-1.0996862868175747,0.02611,0.00346,-0.00346,0,1,2.8,9.4897116,-8e-07,8e-07,720.3343114245811,718.1976717755499,724.4606645881368,0.0831569282454136,12431960772.68934,12509493407.444653,12294138136.587152,0.3,2.3,10128.627170170355,0.39,1,89.05,-0.24,0.41,0.05,-0.03,0.04,0,-10.0,-51.0,69.0,8904.936600000132,0.0008,-0.0008,0,8909.681455800132,10128.627170170355,1,0.0712,0.0038,-0.0038,1,2010,0,0,0,9.0,341.0,25.0,799.0,43.0,1224.0,Transit,9.0,25.0,43.0,1
HIP 41378,1.17,-0.07,0.07,6226.0,-43.0,43.0,1.34,-0.03,0.03,106.289,-0.668,0.676,4.2,-0.03,0.03,Gaia DR2 600698184764497664,7.786,7.982,7.722,8.93,8.80998,7.662,7.732,7.732,7.86,0,-0.11,-0.08,0.08,[M/H],4.279,-0.931,0.931,F6,126.6158279,10.0803708,HIP 41378 f,10.2001724651542,1.401122591367335,-1.401122591367335,0.91,0.125,-0.125,74.43099929840852,0.0,0.0,0.234186113494034,0.0,0.0,1,0,0.0,1084.0,,,242.5842789203669,242.5842789203669,242.5842789203669,2.177734489337884,325571306156.0137,325571306156.0137,325571306156.0137,0.1,2.3,89241.64657638707,0.227,1,89.98,-0.006,0.009,0.0,,,0,,,,7186.914230000228,0.00039,-0.00038,0,7728.914230000228,89241.64657638707,1,0.5,,,1,2016,0,0,0,5.0,4263888.0,11.0,18697844.0,17.0,29994547.0,Transit,5.0,11.0,17.0,2
HIP 41378,1.17,-0.07,0.07,6226.0,-43.0,43.0,1.34,-0.03,0.03,106.289,-0.668,0.676,4.18,-0.1,0.1,Gaia DR2 600698184764497664,7.786,7.982,7.722,8.93,8.80998,7.662,7.732,7.732,7.86,0,-0.11,-0.08,0.08,[Fe/H],4.279,-0.931,0.931,F6,126.6158279,10.0803708,HIP 41378 e,5.514818519621831,0.773419670434769,-0.773419670434769,0.492,0.069,-0.069,26.29077238684897,0.0,0.0,0.0827200207449596,0.0,0.0,1,0,0.0,131.0,-36.0,61.0,490.6614987883915,490.6614987883915,490.6614987883915,0.5323120182075759,79580646722.0326,79580646722.0326,79580646722.0326,0.1,2.3,41797.63656577895,0.31,1,89.91,-0.045,0.22,0.0,,,0,,,,7142.0194000001065,0.001,-0.001,0,7207.519400000106,41797.63656577895,1,,,,1,2016,0,0,0,7.0,4238.0,22.0,8789.0,38.0,18600.0,Transit,7.0,22.0,38.0,1
HIP 65 A,0.78,-0.03,0.03,4590.0,-49.0,49.0,0.72,-0.01,0.01,61.7856,-0.0804,0.0806,4.61,-0.01,0.01,Gaia DR2 4923860051276772608,8.4,8.922,8.29,11.0,10.5895,8.121,8.177,8.095,8.123,0,0.18,-0.08,0.08,[Fe/H],4.1,-2.8,4.3,K4 V,0.1856063,-54.8308228,HIP 65 A b,22.754230883805523,6.837478245872595,-5.492400558159954,2.03,0.61,-0.49,1021.1826703886902,24.79061571438464,-24.79061571438464,3.213,0.078,-0.078,0,1,753.7,0.9809734,-3.1e-06,3.1e-06,1361.7577218692547,1361.7577218692547,1361.7577218692547,0.0177988991460066,2660935422.3279867,2660935422.3279867,2660935422.3279867,0.3,2.3,6616.116634141515,0.0,1,90.0,-1.0,0.92,0.0,,,0,291.42,,,8326.104179999791,0.00011,-0.00011,0,8326.594666699792,6616.116634141515,1,8.2,5.8,-3.4,2,2020,0,0,0,1.0,1.0,1.0,1.0,2.0,1.0,Eclipse,1.0,1.0,1.0,3
HIP 94235,1.09,-0.01,0.02,5991.0,-50.0,50.0,1.08,-0.1,0.11,58.5146,-0.1258,0.1263,4.46,-0.05,0.05,Gaia DR2 6632318361397624960,6.966,7.201,6.881,8.31,8.16034,6.841,6.823,6.836,6.728,0,0.0,,,[m/H],0.118,-0.016,0.018,G V,287.7411441,-60.2726358,HIP 94235 b,3.0040068358915666,0.3250604411972217,-0.280224518273467,0.268,0.029,-0.025,9.36589337997631,0.0,0.0,0.02946839610822,0.0,0.0,1,0,0.0,7.713057,-2.1e-05,2.1e-05,1035.349610533332,1142.9484370132186,1040.5796369917198,0.0786834354530846,11763173600.236149,9655286225.68597,11648440426.750362,0.3,2.3,12046.413316012418,0.0,1,90.0,-0.17,0.16,0.32,-0.2,0.2,0,17.0,-92.0,67.0,9037.870399999898,0.0011,-0.0022,0,9041.726928499898,14533.17121705392,1,0.072848,0.007465,-0.007465,2,2022,0,0,0,3.0,60.0,13.0,180.0,24.0,335.0,Transit,3.0,13.0,24.0,2
HIP 67522,1.22,-0.05,0.05,5675.0,-75.0,75.0,1.38,-0.06,0.06,127.28,-1.087,1.105,4.2,-0.09,0.07,Gaia DR2 6113920619134019456,8.287,8.587,8.164,9.79,9.63261,8.108,8.122,8.077,8.121,0,0.0,,,,0.017,-0.002,0.002,G1 V,207.526001,-40.8358961,HIP 67522 b,10.065664696382935,0.4707771906994246,-0.4707771906994246,0.898,0.042,-0.042,72.84574787990837,0.0,0.0,0.2291983547361399,0.0,0.0,1,0,0.0,6.959503,-1.5e-05,1.6e-05,1125.922381355149,1118.2711964733032,1137.7305811901294,0.076283196256451,11404337840.339434,11564119600.631212,11171924419.64862,0.3,2.3,17077.999365950014,0.134,1,89.34,-0.54,0.45,0.059,-0.046,0.193,0,-17.0,-149.0,92.0,8604.023709999863,0.00036,-0.00037,0,8607.503461499862,17077.999365950014,1,,,,2,2020,0,0,0,1.0,1.0,3.0,5.0,6.0,10.0,Transit,1.0,3.0,6.0,2
HR 858,1.15,-0.08,0.07,6201.0,-50.0,50.0,1.31,-0.02,0.02,31.964,-0.072,0.0722,4.26,-0.04,0.03,Gaia DR2 5064574720469473792,5.225,5.473,5.149,6.38,6.25276,5.098,4.941,5.171,5.1,0,-0.14,-0.08,0.08,[Fe/H],,,,F6 V,42.9849779,-30.8140609,HR 858 b,2.0848704159545948,0.067253884385632,-0.067253884385632,0.186,0.006,-0.006,5.022195906377528,0.0,0.0,0.0158015954589682,0.0,0.0,1,0,0.0,3.58599,-0.00015,0.00015,1509.9658949002232,1509.9658949002232,1509.9658949002232,0.0480723607433303,7186817931.127891,7186817931.127891,7186817931.127891,0.3,2.3,10373.827436219712,0.59,1,85.5,-0.5,1.5,0.0,,,1,,,,8409.189689999912,0.00084,-0.00083,0,8410.982684999912,10373.827436219712,1,0.0213,0.001,-0.001,2,2019,0,0,0,8.0,73.0,18.0,143.0,29.0,238.0,Transit,8.0,18.0,29.0,2
K2-107,1.3,-0.05,0.05,6061.0,-96.0,96.0,1.81,-0.06,0.06,685.2,-19.364,20.502,4.04,-0.03,0.03,Gaia DR2 4081684580199958528,11.257,11.564,11.21,13.012,12.7669,11.165,11.207,11.096,8.123,0,0.14,-0.06,0.06,[Fe/H],4.25,-1.75,1.75,F9 IV,284.985355,-22.2934206,K2-107 b,15.98400652231856,0.5492400558159953,-0.5492400558159953,1.426,0.049,-0.049,266.9758615395268,25.426272527573985,-25.426272527573985,0.84,0.08,-0.08,0,1,95.5,3.313959,-2.4e-05,2.4e-05,1745.0172566903398,1745.0172566903398,1745.0172566903398,0.0475119284926127,7103033309.645603,7103033309.645603,7103033309.645603,0.3,2.3,12888.14156200753,0.74,1,82.361,-0.263,0.336,0.0,,,0,,,,7311.151779999956,0.0003,-0.0003,0,7312.808759499956,12888.14156200753,1,0.6658,0.002,-0.002,1,2017,0,0,0,5.0,2.0,64.0,11.0,126.0,21.0,Eclipse,2.0,11.0,21.0,2
K2-116,0.69,-0.07,0.07,4348.35,-87.78,86.1,0.67,-0.03,0.03,49.3855,-0.124,0.1247,4.64,-0.1,0.1,Gaia DR2 2602406721431348096,8.020001,8.597,7.875,10.8,10.3281,7.767,7.865,7.811,7.701,0,0.01,-0.08,0.08,[Fe/H],,,,,336.1523363,-11.5793181,K2-116 b,0.6949568053181983,0.0448359229237547,-0.0448359229237547,0.062,0.004,-0.004,0.2757919552892797,0.0,0.0,0.000867738533016,0.0,0.0,1,0,0.0,4.655411,-0.000473,0.000486,755.8288422481528,748.2056206101832,766.2815630987598,0.0482516130477226,7213616150.634535,7363391482.935503,7020096314.410039,0.3,2.3,8317.543020903882,0.1,1,89.09,-0.71,0.62,0.06,-0.053272,0.141966,0,-23.44,-116.7845,137.1911,6979.947999999858,0.004,-0.004,0,6982.275705499858,8317.543020903882,1,0.0129,,,1,2017,0,0,0,10.0,20913.0,84.0,112586.0,166.0,219251.0,Transit,10.0,84.0,166.0,1
K2-121,0.69,-0.03,0.03,4690.0,-41.0,43.0,0.67,-0.01,0.01,169.398,-1.048,1.061,4.63,-0.02,0.02,Gaia DR2 662078902422542336,10.742,11.309,10.616,13.229,12.9247,10.549,10.612,10.533,8.299,0,-0.16,-0.06,0.05,[Fe/H],,,,,126.9366624,17.5793267,K2-121 b,7.521226070459855,0.2241796146187736,-0.1793436916950189,0.671,0.02,-0.016,44.38444738966636,0.0,0.0,0.139649088843936,0.0,0.0,1,0,0.0,5.1857539,-5e-07,6e-07,786.4187360399778,887.0388845872484,716.4781881622829,0.0518498796286917,7751557004.489417,6094403518.206723,9341370016.129633,0.3,2.3,7257.864185765957,0.34,1,89.027,-0.538,0.568,0.22,-0.18389,0.194341,0,72.97,-104.5057,64.8569,7143.560581000056,7.8e-05,-7.6e-05,0,7146.153457950056,11124.697385643642,1,1.307,2.4e-05,-2.4e-05,1,2017,0,0,0,1.0,24.0,12.0,181.0,24.0,357.0,Transit,1.0,12.0,24.0,2
K2-129,0.36,-0.07,0.07,3459.09,-83.62,89.05,0.36,-0.03,0.03,27.7957,-0.0742,0.0746,4.87,0.0,0.0,Gaia DR2 6769308026926349056,9.102,9.697,8.852,13.639,12.4624,,,,,0,,,,,,,,,289.1485491,-25.6463233,K2-129 b,1.0424352079772974,0.1008808265784481,-0.0896718458475094,0.093,0.009,-0.008,1.1512371209425598,0.0,0.0,0.0036221970631175,0.0,0.0,1,0,0.0,8.239493,-0.000291,0.000292,432.4186402403863,453.9981754193832,417.6017227387272,0.056836144991776,8497003676.270513,7710566344.97699,9113179616.668686,0.1,2.3,6276.099519080921,0.0,1,90.0,-0.48,0.5,0.13,-0.109504,0.210105,0,39.89,-143.1102,97.2451,7335.009000000078,0.001,-0.001,0,7339.128746500078,7417.7718795885075,1,0.0858,0.0028,-0.003,1,2017,0,0,0,6.0,76003.0,65.0,444360.0,127.0,1068904.0,Transit,6.0,65.0,127.0,1
