TIC ID,Star Name,Star Temperature [K],Star Temperature Error Upper [K],Star Temperature Error Lower [K],Star Radius [Rs],Star Radius Error Upper [Rs],Star Radius Error Lower [Rs],Star Mass [Ms],Star Mass Error Upper [Ms],Star Mass Error Lower [Ms],Star log(g),Star log(g) Error Upper,Star log(g) Error Lower,Star Distance [pc],Star Distance Error Upper [pc],Star Distance Error Lower [pc],Star Metallicity [Fe/H],Star Metallicity Error Upper [Fe/H],Star Metallicity Error Lower [Fe/H],Star TESS Mag,Star V Mag,Star T Mag,Star J Mag,Star H Mag,Star Ks Mag,Star W1 Mag,Star W2 Mag,Star W3 Mag,Star RA,Star Dec,TFOPWG Disposition,Comments,TFOP Master,TFOP SG1b,TFOP SG2,TFOP SG3,TFOP SG4,TFOP SG5,Imaging Observations,Spectroscopy Observations,Time Series Observations,TESS SNR,Planet Number,Planet Name,Rp/Rs,Planet Radius [Re],Planet Radius Error Upper [Re],Planet Radius Error Lower [Re],Planet Radius [Rjup],Planet Radius Error Upper [Rjup],Planet Radius Error Lower [Rjup],Planet Mass [Me],Planet Mass Error Upper [Me],Planet Mass Error Lower [Me],Planet Mass [Mjup],Planet Mass Error Upper [Mjup],Planet Mass Error Lower [Mjup],Mass Flag,Expected Radial Velocity Amplitude [m/s],Expected Radial Velocity Amplitude Error Upper [m/s],Expected Radial Velocity Amplitude Error Lower [m/s],Planet Period [days],Planet Period Error Upper [days],Planet Period Error Lower [days],Planet Semi-major Axis [au],Planet Semi-major Axis [m],a/Rs,Eccentricity,Inclination,Periastron,Impact Parameter,Planet Insolation Flux [W/m2],Planet Insolation Flux [Earth],Planet Temperature [K],Transit Mid Time,Transit Mid Time Error Upper [days],Transit Mid Time Error Lower [days],Transit Depth [%],Transit Depth Error Upper [%],Transit Depth Error Lower [%],Transit Duration [hr],Transit Duration Error Upper [hr],Transit Duration Error Lower [days],Transit Duration T14 [s],Eclipse Duration E14 [s],Eclipse Mid Time,Available Transits,Available Eclipses,Planet Albedo,Heat Redistribution Factor,Mean Molecular Weight,Assumed Parameters,Tier 1 Transits,Tier 2 Transits,Tier 3 Transits,Tier 1 Eclipses,Tier 2 Eclipses,Tier 3 Eclipses,Preferred Method,Tier 1 Observations,Tier 2 Observations,Tier 3 Observations,FGS1_Flag,FGS2_Flag,FGS_Flag,Max Tier
343774169,TOI-7163,5179.0,136.3,136.3,0.710984,0.04,0.04,0.878,0.107367,0.107367,4.67784,0.08,0.08,137.3,0.581,0.581,,,,11.2584,11.979,11.2584,10.43,9.96,9.886,9.828,9.901,9.887,341.716965,54.011837,PC,found in faint-star QLP search,3.0,3.0,3.0,3.0,4.0,4.0,1.0,3.0,0.0,17.0,1.0,TOI-7163b,0.0639218272579875,4.957237060751785,0.341374,0.341374,0.4422558285847502,0.0304554007357466,0.0304554007357466,24.44,28.68,-13.170000000000002,0.0768968395929701,0.0902373715027161,-0.0414374540687159,True,9.7,11.400000000000002,5.300000000000001,5.3913891,1.39e-05,1.39e-05,0.0576206881649098,8619932257.739204,17.426975554050415,0.0,90,0.0,0.0,134193.36656412578,98.58648442869912,877.2429813467162,2460414.450374,0.0026632,0.0026632,0.4086,0.0330626,0.0330626,1.995,0.537,0.537,7182.0,7182.0,2460417.1460685497,123.0,125.0,0.2,0.8,2.3,,2.0,28.0,56.0,35.0,261.0,538.0,Transit,2.0,28.0,56.0,0,0,0,1
288421619,TOI-7166,3166.0,157.0,157.0,0.223377,0.00678566,0.00678566,0.192648,0.0201168,0.0201168,5.02476,0.0191223,0.0191223,35.4153,0.0939,0.0939,,,,13.123,15.79,13.123,11.407,10.862,10.598,,,,320.680636,8.889398,PC,low SNR,2.0,2.0,2.0,3.0,4.0,4.0,3.0,1.0,6.0,10.537934,1.0,TOI-7166b,0.0933983749639681,2.275665645438267,0.32286626,0.32286626,0.203021639528476,0.0288042479285234,0.0288042479285234,8.59,4.17,-2.81,0.0270271625246977,0.0131202872791606,-0.0088412487420722,True,7.0,3.4000000000000004,2.3000000000000007,12.922811130509,0.00295435,0.00295435,0.0622462607513179,9311908067.434143,59.920885461739104,0.0,90,0.0,0.0,1580.398188731588,1.1610551654956611,289.205668846105,2460537.646846,0.0020963305,0.0020963305,0.8723256445909999,0.08709261,0.08709261,1.5980206923318,0.21442571,0.21442571,5752.8744923944805,5752.8744923944805,2460544.108251565,27.0,28.0,0.2,0.8,2.3,,6.0,77.0,153.0,233217.0,2638080.0,6836211.0,Transit,6.0,77.0,153.0,1,0,1,1
372048733,TOI-7169,5874.0,138.77,138.77,1.43119,0.0720603,0.0720603,1.06,0.137384,0.137384,4.15198,0.0793717,0.0793717,467.151,6.9295,6.9295,,,,11.908,12.088,11.908,11.197,10.873,10.808,10.728,10.765,10.699,351.05469,36.817566,PC,two stars in pixel,1.0,1.0,3.0,1.0,4.0,4.0,0.0,15.0,4.0,26.600117,1.0,TOI-7169b,0.1021521945082728,15.946878055219546,0.8152145,0.8152145,1.422687614334412,0.0727286913563755,0.0727286913563755,354.94,418.23,-191.37,1.1167661311427504,1.315898740710634,-0.6021173565019106,True,144.7,170.40000000000003,78.0,3.4375710536633,0.00029441554,0.00029441554,0.0454656054340465,6801557763.019712,6.831075640096419,0.0,90,0.0,0.0,1445702.0929189527,1062.0993460506418,1589.184780562279,2460560.150984,0.0012748409,0.0012748409,1.0435070842856,0.023933965,0.023933965,3.9255436798766,0.07830997,0.07830997,14131.95724755576,14131.95724755576,2460561.869769526,123.0,125.0,0.2,0.8,2.3,,3.0,36.0,72.0,1.0,4.0,7.0,Eclipse,1.0,4.0,7.0,0,0,0,2
63100069,TOI-7170,3653.0,157.0,157.0,0.523126,0.0155389,0.0155389,0.52044,0.0202873,0.0202873,4.71723,0.00887026,0.00887026,106.54,0.386,0.386,,,,12.8317,14.766,12.8317,11.483,10.874,10.641,10.508,10.47,10.272,117.974778,21.339953,PC,no centroid info in s71 or s72; odd events in s72 are asymmetric; appears on target based on requested SPOC centroid,1.0,4.0,1.0,1.0,4.0,4.0,0.0,0.0,4.0,12.882789,1.0,TOI-7170b,0.0633804323700485,3.616530918445076,0.71360093,0.71360093,0.3226458324139,0.063663320254476,0.063663320254476,15.99,12.82,-7.109999999999999,0.0503101663294432,0.0403362309157887,-0.0223705617637486,True,12.7,10.2,5.699999999999999,1.9170959611928,0.000116566174,0.000116566174,0.0242940841298953,3634343256.43901,9.986139630783104,0.0,90,0.0,0.0,100986.2994947564,74.19058406209832,817.4023034918566,2460234.779918,0.0018409801,0.0018409801,0.40170792074143,0.031128613,0.031128613,1.0402081365384,0.23688762,0.23688762,3744.74929153824,3744.74929153824,2460235.7384659806,184.0,184.0,0.2,0.8,2.3,,7.0,113.0,228.0,84.0,678.0,1353.0,Transit,7.0,113.0,228.0,1,0,1,1
302173245,TOI-7172,5531.0,124.344,124.344,0.977544,0.0509748,0.0509748,0.973,0.123968,0.123968,4.44591,0.0844197,0.0844197,254.558,3.1495,3.1495,,,,11.5702,12.213,11.5702,10.863,10.525,10.466,10.35,10.395,10.252,8.73548,17.056391,PC,low SNR; multiple stars in pixel; CTOI from Marco Montalto,2.0,2.0,2.0,3.0,4.0,4.0,2.0,2.0,0.0,7.3292003,1.0,TOI-7172b,0.0378708686908077,4.038055287695058,1.1032652,1.1032652,0.3602517824434601,0.0984268977245006,0.0984268977245006,18.57,17.020000000000003,-8.88,0.058427754142449,0.0535509087509145,-0.0279396045656945,True,8.6,7.9,4.200000000000001,2.7547948955865,0.0005812327,0.0005812327,0.0381100752736592,5701186113.156139,8.383143509511367,0.0,90,0.0,0.0,754511.5028659564,554.309340566573,1350.781830366822,2460585.788869,0.0028073643,0.0028073643,0.14342026953964,0.0161709869999999,0.0161709869999999,2.2653164978382,0.2588784,0.2588784,8155.139392217519,8155.139392217519,2460587.166266448,126.0,124.0,0.2,0.8,2.3,,9.0,129.0,260.0,48.0,382.0,774.0,Transit,9.0,129.0,260.0,0,0,0,1
25472026,TOI-7174,6223.0,127.484,127.484,1.92379,0.0959274,0.0959274,1.2,0.173279,0.173279,3.94893,0.0877288,0.0877288,624.168,10.535,10.535,,,,11.6951,12.18,11.6951,11.109,10.854,10.802,10.779,10.809,10.721,351.681768,50.052375,PC,CTOI from Marco Montalto,3.0,3.0,3.0,1.0,4.0,4.0,0.0,2.0,1.0,19.666172,1.0,TOI-7174b,0.0687639011014274,14.429419152592605,0.87062114,0.87062114,1.287308765975926,0.0776717491891959,0.0776717491891959,381.79,521.9200000000001,-220.81000000000003,1.2012456787315904,1.6421439656449666,-0.6947459554224116,True,133.6,182.50000000000003,77.20000000000002,4.2422767486372,0.00057084044,0.00057084044,0.0545170562908689,8155635537.946027,6.093658941484326,0.0,90,0.0,0.0,2288809.4975559097,1681.4965424034358,1782.566462896912,2460586.04538,0.0017270742,0.0017270742,0.4728474094686899,0.0208448499999999,0.0208448499999999,2.8605496605565,0.12245674,0.12245674,10297.9787780034,10297.9787780034,2460588.1665183743,125.0,126.0,0.2,0.8,2.3,,18.0,252.0,501.0,2.0,16.0,32.0,Eclipse,2.0,16.0,32.0,0,0,0,2
26999884,TOI-7175,7465.0,170.7,170.7,3.02029,0.111658,0.111658,1.714,0.280966,0.280966,3.71198,0.08,0.08,465.072,7.6485,7.6485,,,,9.54026,9.907,9.54026,9.154,9.032,8.976,8.932,8.933,8.907,356.316355,53.750777,PC,pulsating host,3.0,3.0,3.0,1.0,4.0,4.0,0.0,4.0,0.0,15.251588,1.0,TOI-7175b,0.0497932438526061,16.40399936910151,0.76640946,0.76640946,1.4634693165118662,0.0683745898397862,0.0683745898397862,348.22,391.65,-184.09000000000003,1.0956226466065493,1.2322687081254808,-0.579211914921026,True,107.9,121.29999999999998,57.0,2.9944941,1.06e-05,1.06e-05,0.048667824912701,7280602978.54049,3.464947837053689,0.0,90,0.0,0.0,14662064.759400615,10771.630939033696,2835.7403559442,2460607.53278,0.0024994,0.0024994,0.24793671333651,0.011902383,0.011902383,3.6210070146156,0.0642614,0.0642614,13035.62525261616,13035.62525261616,2460609.03002705,189.0,184.0,0.2,0.8,2.3,,3.0,29.0,59.0,1.0,2.0,5.0,Eclipse,1.0,2.0,5.0,0,0,0,2
51768374,TOI-7177,6060.0,136.9,136.9,1.13972,0.05,0.05,1.13,0.155574,0.155574,4.37755,0.08,0.08,165.19,1.281,1.281,,,,9.94212,10.579,9.94212,9.415,9.174,9.115,9.043,9.083,9.038,337.663459,12.556345,PC,variable star; L1 candidate,1.0,1.0,1.0,1.0,4.0,4.0,0.0,1.0,0.0,15.0,1.0,TOI-7177b,0.0276947648482524,3.4429168219698503,0.183364,0.183364,0.3071569935406185,0.016358668499972,0.016358668499972,15.0,11.32,-6.449999999999999,0.0471952779825921,0.0356167031175295,-0.0202939695325146,True,4.7,3.499999999999999,2.0,6.8434236,5.2e-05,5.2e-05,0.073476520760847,10991931052.267056,13.862891456126665,0.0,90,0.0,0.0,397676.1930463697,292.156749750335,1150.881780733049,2460584.132916,0.0032787,0.0032787,0.0767,0.0046756,0.0046756,3.179,0.898,0.898,11444.4,11444.4,2460587.5546278004,51.0,52.0,0.2,0.8,2.3,,10.0,106.0,209.0,90.0,668.0,1324.0,Transit,10.0,106.0,209.0,0,0,0,1
196201652,TOI-7179,4964.0,173.4,173.4,3.56155,0.23,0.23,5.586158805784795,,,,,,402.817,4.6275,4.6275,,,,10.3065,11.287,10.3065,9.403,8.864,8.757,8.671,8.743,8.748,311.011623,45.835325,PC,crowded field,3.0,3.0,3.0,3.0,4.0,4.0,1.0,3.0,1.0,19.0,1.0,TOI-7179b,0.0295127091267474,11.465125222203865,0.768285,0.768285,1.0228517201888108,0.0685419145988362,0.0685419145988362,359.01,617.33,-226.88,1.1295717832353604,1.9423373971329072,-0.7138443112460338,True,52.1,89.6,32.99999999999999,2.7384363,1.02e-05,1.02e-05,0.067972802730878,10168586554.050505,4.10392618331614,0.0,90,0.0,0.0,2042039.4327384897,1500.2044727915884,1732.674583097624,2460581.193199,0.0026707,0.0026707,0.0871,0.0048207,0.0048207,3.018,0.383,0.383,10864.8,10864.8,2460582.56241715,334.0,334.0,0.2,0.8,2.3,"Star Mass, ",146.0,1517.0,3013.0,5.0,36.0,73.0,Eclipse,5.0,36.0,73.0,0,0,0,1
419878733,TOI-7181,5946.0,136.1,136.1,2.21152,0.11,0.11,1.087,0.142793,0.142793,3.78491,0.08,0.08,355.502,7.1805,7.1805,,,,10.3618,10.998,10.3618,9.687,9.41,9.323,9.294,9.343,9.323,337.67535,9.158174,PC,slight depth aperture correlation but field is sparse,3.0,3.0,3.0,1.0,4.0,4.0,0.0,2.0,0.0,17.0,1.0,TOI-7181b,0.0282134719593317,6.805782792362713,0.374303,0.374303,0.6071723161747974,0.0333931343968555,0.0333931343968555,37.49,59.87,-23.06,0.1179567314378253,0.1883720861878527,-0.0725548740185716,True,13.1,20.9,8.1,5.1794403,5.2e-05,5.2e-05,0.0602394659534072,9011695838.734863,5.85724850799618,0.0,90,0.0,0.0,2064637.4069951617,1516.8062981590958,1737.253046036353,2460583.260996,0.0055676,0.0055676,0.0796,0.00473181,0.00473181,4.628,0.704,0.704,16660.8,16660.8,2460585.85071615,67.0,65.0,0.2,0.8,2.3,,6.0,61.0,121.0,10.0,71.0,144.0,Transit,6.0,61.0,121.0,0,0,0,1
422159302,TOI-7183,9088.0,,,2.29951,,,2.694883592684405,,,,,,320.872,,,,,,9.504,9.964,9.504,8.759,8.635,8.571,8.445,8.449,8.389,335.623102,58.083092,PC,weak transit shape; possibly SV,3.0,3.0,3.0,1.0,4.0,4.0,0.0,1.0,0.0,11.0,1.0,TOI-7183b,0.0222036033111745,5.569156745943129,,,0.496847740184914,,,28.54,38.07,-16.28,0.0897968822415453,0.1197816155198188,-0.05122260837044,True,4.3,5.7,2.4000000000000004,10.5739387,6.64e-05,6.64e-05,0.1312029245470056,19627678141.84481,12.269069365048573,0.0,90,0.0,0.0,2569114.439745575,1887.4253414641817,1834.6258549557813,2460602.073075,0.0078491,0.0078491,0.0493,0.00398765,0.00398765,3.484,0.839,0.839,12542.4,12542.4,2460607.3600443504,83.0,85.0,0.2,0.8,2.3,"Star Mass, ",8.0,69.0,136.0,47.0,289.0,576.0,Transit,8.0,69.0,136.0,0,0,0,1
124895104,TOI-7186,6026.0,129.4,129.4,2.00383,0.11,0.11,1.12,0.150343,0.150343,3.88357,0.09,0.09,756.615,23.8755,23.8755,,,,12.4401,13.215,12.4401,11.706,11.353,11.262,11.179,11.204,11.071,288.686,-11.382517,PC,found in faint-star QLP search,3.0,4.0,3.0,1.0,4.0,4.0,0.0,9.0,2.0,22.0,1.0,TOI-7186b,0.0906090503205943,19.804465787544043,0.993297,0.993297,1.766839132204088,0.0886161751762434,0.0886161751762434,305.1,247.15,-136.67000000000002,0.9599519541659244,0.7776208635598432,-0.4300119094587246,True,151.5,122.7,67.9,1.7024504,6.9e-06,6.9e-06,0.0289851196272467,4336112178.220896,3.1104099428671974,0.0,90,0.0,0.0,7723667.173887977,5674.268505717045,2416.0466398564163,2460506.050366,0.001447,0.001447,0.821,0.0284729,0.0284729,2.913,0.196,0.196,10486.8,10486.8,2460506.9015912,210.0,210.0,0.2,0.8,2.3,,2.0,22.0,44.0,1.0,2.0,5.0,Eclipse,1.0,2.0,5.0,0,0,0,2
277499689,TOI-7190,6116.7,34.9,34.9,1.28,0.02,0.02,1.221187242980989,,,,,,525.85,,,,,,11.854,12.513,12.3257,11.371,11.087,10.96,10.863,10.913,11.003,268.642503,11.678194,PC,found in faint-star QLP search,3.0,3.0,3.0,3.0,4.0,4.0,1.0,2.0,3.0,19.0,1.0,TOI-7190b,0.0963068014212911,13.446139357873667,0.37534,0.37534,1.1995862675327873,0.0334856494992446,0.0334856494992446,401.04,598.3,-240.56000000000003,1.2618129521425838,1.8824623211323253,-0.7568864047661579,True,140.0,208.8,84.0,4.1223508,0.0008481,0.0008481,0.0537982089895858,8048097512.31564,9.037769414254123,0.0,90,0.0,0.0,971180.9129120688,713.4876663408135,1438.704342283522,2460498.570097,0.0015284,0.0015284,0.9275,0.0411665,0.0411665,3.103,0.348,0.348,11170.8,11170.8,2460500.6312724,105.0,105.0,0.2,0.8,2.3,"Star Mass, ",14.0,205.0,408.0,2.0,17.0,34.0,Eclipse,2.0,17.0,34.0,1,0,1,2
24499407,TOI-7194,6552.0,129.6,129.6,1.59469,0.09,0.09,1.36,0.215562,0.215562,4.16625,0.09,0.09,828.804,26.5395,26.5395,,,,12.5502,12.973,12.5502,12.035,11.827,11.769,11.709,11.728,11.832,271.876724,11.330061,PC,found in faint-star QLP search,3.0,3.0,3.0,3.0,4.0,4.0,1.0,3.0,0.0,15.0,1.0,TOI-7194b,0.0868158971617525,15.101017391749831,0.815234,0.815234,1.3472248507010518,0.0727304310328428,0.0727304310328428,368.28,471.85,-207.39,1.1587384650286023,1.4846061277390736,-0.6525219133873189,True,119.2,152.8,67.2,4.167309,0.0013543,0.0013543,0.0561653988704681,8402224078.038215,7.573488761585574,0.0,90,0.0,0.0,1820979.2836356864,1337.8004471282543,1683.4913849066477,2460499.275203,0.0026808,0.0026808,0.7537,0.0347512,0.0347512,4.056,0.372,0.372,14601.6,14601.6,2460501.3588575,105.0,104.0,0.2,0.8,2.3,,13.0,188.0,373.0,3.0,21.0,43.0,Eclipse,3.0,21.0,43.0,1,0,1,1
62682198,TOI-7195,5211.0,134.4,134.4,0.996157,0.06,0.06,0.887,0.105706,0.105706,4.38934,0.08,0.08,336.71,2.8305,2.8305,,,,12.8559,13.837,12.8559,11.809,11.324,11.233,11.142,11.203,10.958,269.093655,-0.491936,PC,found in faint-star QLP search,3.0,4.0,3.0,1.0,4.0,4.0,0.0,0.0,2.0,19.0,1.0,TOI-7195b,0.1416227382873244,15.388328812626453,0.895515,0.895515,1.3728571028900125,0.0798926344416158,0.0798926344416158,364.06,454.19,-202.24,1.1454608601561664,1.4290415537942351,-0.6363182012799624,True,161.3,201.1,89.5,3.8242663,0.0008245,0.0008245,0.0460029859904478,6881948750.012925,9.930283323620674,0.0,90,0.0,0.0,423603.9072453584,311.20480151024736,1169.2981310094544,2460498.7426,0.0017148,0.0017148,2.0057,0.104235,0.104235,2.337,0.31,0.31,8413.2,8413.2,2460500.65473315,101.0,102.0,0.2,0.8,2.3,,3.0,43.0,88.0,1.0,7.0,14.0,Eclipse,1.0,7.0,14.0,1,0,1,2
415377888,TOI-7197,6156.0,122.0,122.0,1.52504,,,1.17,,,4.13969,,,754.266,20.5545,20.5545,,,,13.0147,13.765,13.0147,12.241,11.935,11.861,11.798,11.824,12.062,276.899502,5.453143,PC,found in faint-star QLP search,3.0,3.0,3.0,3.0,4.0,4.0,2.0,0.0,2.0,12.0,1.0,TOI-7197b,0.1063343782602785,17.68828023713704,,,1.5780453782309036,,,329.94,324.18,-163.3,1.0381073345050968,1.0199843477597814,-0.5137992596371532,True,139.8,137.3,69.19999999999999,2.5122863,0.0009356,0.0009356,0.0381210614101602,5702829615.783906,5.375107545688032,0.0,90,0.0,0.0,2816948.3911567475,2069.4990058880107,1877.543614613185,2460501.95525,0.0043259,0.0043259,1.1307,0.0913773,0.0913773,2.23,0.452,0.452,8028.0,8028.0,2460503.21139315,161.0,160.0,0.2,0.8,2.3,,5.0,68.0,136.0,1.0,9.0,19.0,Eclipse,1.0,9.0,19.0,1,0,1,2
310586478,TOI-7199,4521.0,122.0,122.0,0.744827,,,0.711,,,4.54583,,,253.784,1.957,1.957,,,,13.1385,14.34,13.1385,12.009,11.437,11.295,11.07,11.125,10.925,284.563342,-12.472988,PC,found in faint-star QLP search,3.0,3.0,3.0,1.0,4.0,4.0,0.0,0.0,1.0,16.0,1.0,TOI-7199b,0.1544797721386201,12.550404138746778,,,1.1196739864228282,,,419.85,678.64,-258.51,1.320995830732754,2.135240230007089,-0.8133634207519931,True,229.8,371.5,141.5,3.1540886,0.0005311,0.0005311,0.0375892245024278,5623267946.827471,10.852039432970644,0.0,90,0.0,0.0,200864.4214540749,147.5670345337,970.4291368304262,2460500.30979,0.0019113,0.0019113,2.3864,0.168723,0.168723,1.662,0.248,0.248,5983.2,5983.2,2460501.8868343,113.0,113.0,0.2,0.8,2.3,,11.0,156.0,317.0,2.0,20.0,40.0,Eclipse,2.0,20.0,40.0,1,0,1,2
159893748,TOI-7201,5753.15,49.0,49.0,1.0223712638994995,,,0.9625199999999996,,,,,,532.126,,,0.022,0.047,0.047,13.129,13.511,13.129,12.197,11.878,11.826,11.756,11.791,12.148,269.537642,38.475868,PC,found in faint-star QLP search; no stellar radius,3.0,3.0,3.0,3.0,4.0,4.0,1.0,0.0,1.0,46.0,1.0,TOI-7201b,0.1266846478465327,14.127434483257256,,,1.2603674519899164,,,386.69,544.95,-226.33,1.2166628028725703,1.714604449107573,-0.7121138177200054,True,131.2,184.90000000000003,76.80000000000001,7.2229767,9.7e-06,9.7e-06,0.0722308989314217,10805588678.8876,15.19209943754042,0.0,90,0.0,0.0,268961.489657098,197.5952194278416,1043.7147051393663,2460501.339233,0.0012822,0.0012822,1.6049,0.0351913,0.0351913,4.132,0.131,0.131,14875.2,14875.2,2460504.95072135,130.0,130.0,0.2,0.8,2.3,"Star Radius, Star Mass, ",11.0,158.0,314.0,6.0,40.0,86.0,Eclipse,6.0,40.0,86.0,1,0,1,1
71083829,TOI-7204,6343.0,127.2,127.2,1.37501,0.07,0.07,1.26,0.188359,0.188359,4.26183,0.09,0.09,425.046,6.9975,6.9975,,,,11.5415,12.174,11.5415,10.925,10.755,10.636,10.624,10.641,10.697,301.736864,-8.701088,PC,found in faint-star QLP search,3.0,4.0,3.0,1.0,4.0,4.0,0.0,7.0,2.0,31.0,1.0,TOI-7204b,0.0898832576178678,13.48078989265696,0.569908,0.569908,1.2026775865041592,0.0508438736474011,0.0508438736474011,400.31,597.1400000000001,-239.87,1.259516115280764,1.8788125529683384,-0.7547154219789585,True,140.5,209.6,84.19999999999999,3.8080897,7.9e-06,7.9e-06,0.0515625138965402,7713642286.861579,8.063649366161421,0.0,90,0.0,0.0,1410898.4995954842,1036.5305418757553,1579.4791453821374,2460532.059652,0.0008305,0.0008305,0.8079,0.0169947,0.0169947,2.916,0.148,0.148,10497.6,10497.6,2460533.96369685,94.0,95.0,0.2,0.8,2.3,,8.0,119.0,236.0,1.0,8.0,15.0,Eclipse,1.0,8.0,15.0,0,0,0,2
342276668,TOI-7207,6554.0,,,1.50473,,,1.449226691907755,,,,,,387.323,,,,,,11.0587,11.231,11.0587,10.488,10.272,10.232,10.13,10.143,10.156,295.712167,14.194223,PC,found in faint-star QLP search,3.0,3.0,3.0,3.0,4.0,4.0,1.0,2.0,1.0,10.0,1.0,TOI-7207b,0.052306787322488,8.585138491942702,,,0.7659160719445498,,,90.8,163.55,-58.41,0.2856887493879578,0.5145858476035298,-0.1837784124642138,True,19.8,35.7,12.7,12.0080349,0.000182,0.000182,0.1161417477512257,17374558162.959885,16.597137281964905,0.0,90,0.0,0.0,379630.40380842215,278.8992321452427,1137.5613974858884,2460524.501577,0.006795,0.006795,0.2736,0.0254369,0.0254369,4.649,0.886,0.886,16736.4,16736.4,2460530.50559445,36.0,36.0,0.2,0.8,2.3,"Star Mass, ",8.0,103.0,204.0,19.0,153.0,307.0,Transit,8.0,103.0,204.0,0,0,0,1
388371132,TOI-7208,5978.0,139.5,139.5,1.43679,0.08,0.08,1.1,0.140791,0.140791,4.16468,0.08,0.08,620.15,14.2185,14.2185,,,,12.4574,13.063,12.4574,11.822,11.554,11.499,11.455,11.509,11.775,300.258294,13.392295,PC,found in faint-star QLP search,3.0,4.0,3.0,1.0,4.0,4.0,0.0,0.0,4.0,26.0,1.0,TOI-7208b,0.0915696456256111,14.350780089211524,0.777627,0.777627,1.280293046592626,0.0693753534479382,0.0693753534479382,382.99,530.54,-222.19,1.2050213009701978,1.6692655187256291,-0.6990879209968099,True,149.5,207.0,86.69999999999999,3.6366231,1.54e-05,1.54e-05,0.0477912927975745,7149475640.517399,7.152516869232646,0.0,90,0.0,0.0,1414626.3210271492,1039.2692227728485,1580.5617492617164,2460529.165726,0.0017899,0.0017899,0.8385,0.0367315999999999,0.0367315999999999,3.385,0.294,0.294,12186.0,12186.0,2460530.98403755,118.0,116.0,0.2,0.8,2.3,,12.0,177.0,352.0,2.0,14.0,29.0,Eclipse,2.0,14.0,29.0,1,0,1,2
425706173,TOI-7209,7495.0,130.2,130.2,2.39201,0.13,0.13,1.73,0.289499,0.289499,3.91859,0.09,0.09,1488.49,59.26,59.26,,,,12.6037,12.935,12.6037,12.149,12.057,12.016,11.939,11.962,11.792,288.208639,28.950899,PC,found in faint-star QLP search,3.0,3.0,3.0,3.0,4.0,4.0,1.0,1.0,0.0,22.0,1.0,TOI-7209b,0.0615792172733626,16.066742542755055,0.835561,0.835561,1.433381226038522,0.0745438876251888,0.0745438876251888,353.16,411.0199999999999,-190.09000000000003,1.1111656248221495,1.2932135437603347,-0.5980900261140628,True,113.5,132.0,61.0,2.6343177,1.06e-05,1.06e-05,0.0448212449482756,6705162806.385172,4.029251098893969,0.0,90,0.0,0.0,11018154.975306155,8094.596564033153,2640.246483335176,2460529.881502,0.0034504,0.0034504,0.3792,0.0157619,0.0157619,4.765,0.447,0.447,17154.0,17154.0,2460531.19866085,226.0,225.0,0.2,0.8,2.3,,17.0,248.0,494.0,3.0,29.0,57.0,Eclipse,3.0,29.0,57.0,1,0,1,1
466928064,TOI-7210,6630.0,33.1,33.1,2.2,0.16,0.16,2.4947541551344035,,,,,,975.125,45.028,45.028,,,,12.0768,12.562,12.0768,11.506,11.292,11.245,11.19,11.229,10.933,311.73374,1.824063,PC,found in faint-star QLP search,3.0,3.0,3.0,3.0,4.0,4.0,1.0,2.0,0.0,12.0,1.0,TOI-7210b,0.0576194411635517,13.826822953303088,1.49723,1.49723,1.2335486415048178,0.1335741434426229,0.1335741434426229,391.92,571.3199999999999,-231.86,1.2331182231291675,1.7975737478009697,-0.7295131435362543,True,103.8,151.3,61.39999999999999,2.2609143,1.16e-05,1.16e-05,0.045730012906225,6841112557.854793,4.469737842757976,0.0,90,0.0,0.0,5481490.893406993,4027.031517617437,2217.468732006205,2460530.938115,0.0027831,0.0027831,0.332,0.0527668,0.0527668,1.972,1.039,1.039,7099.2,7099.2,2460532.0685721496,165.0,165.0,0.2,0.8,2.3,"Star Mass, ",70.0,1048.0,2083.0,6.0,51.0,102.0,Eclipse,6.0,51.0,102.0,0,0,0,1
374800835,TOI-7211,5421.0,131.3,131.3,0.922552,0.05,0.05,0.94,0.116911,0.116911,4.48121,0.08,0.08,322.309,3.731,3.731,,,,12.2983,13.026,12.2983,11.579,11.221,11.127,11.107,11.148,10.917,308.295413,10.706462,PC,found in faint-star QLP search,3.0,3.0,3.0,1.0,4.0,4.0,0.0,0.0,0.0,20.0,1.0,TOI-7211b,0.0865794432876534,8.712370240183288,0.5059,0.5059,0.7772669477551758,0.0451334525541319,0.0451334525541319,97.49,176.21999999999997,-62.8,0.3067378433681939,0.5544501257394925,-0.1975908971537857,True,29.6,53.6,19.1,10.548504,5.92e-05,5.92e-05,0.092218064261533,13795626053.601109,21.49455981876635,0.0,90,0.0,0.0,105902.0877320825,77.80201652647683,826.7993596085469,2460533.070197,0.0017491,0.0017491,0.7496,0.0404891,0.0404891,2.901,0.361,0.361,10443.6,10443.6,2460538.344449,37.0,38.0,0.2,0.8,2.3,,8.0,115.0,231.0,49.0,409.0,814.0,Transit,8.0,115.0,231.0,1,0,1,1
