TIC,Star Name,Planet Name,Star Temperature [K],Star Temperature Error Lower [K],Star Temperature Error Upper [K],Star Radius [Rs],Star Radius Error Lower [Rs],Star Radius Error Upper [Rs],Star log(g),Star log(g) Error Lower,Star log(g) Error Upper,Star Distance [pc],Star Distance Error Lower [pc],Star Distance Error Upper [pc],Star TESS Mag,Star RA,Star Dec,TFOPWG Disposition,Creation Date,Planet Radius [Re],Planet Radius Error Lower [Re],Planet Radius Error Upper [Re],Transit Mid Time,Transit Mid Time Error Lower [days],Transit Mid Time Error Upper [days],Transit Depth [%],Transit Depth Error Lower [%],Transit Depth Error Upper [%],Transit Duration [hr],Transit Duration Error Lower [hr],Transit Duration Error Upper [hr],Planet Period [days],Planet Period Error Lower [days],Planet Period Error Upper [days],Rp/Rs,TOI Disposition,EXOFOP Disposition,TFOP Master,TFOP SG1a,TFOP SG1b,TFOP SG2,TFOP SG3,TFOP SG4,TFOP SG5,Alerted,Updated,Public Comment,Sectors,FP_Flag,Known,EB,VS,NASA PC,Assumed Parameters,Star Mass [Ms],Star Metallicity,Star V Mag,Star T Mag,Star J Mag,Star H Mag,Star Ks Mag,Star W1 Mag,Star W2 Mag,Star W3 Mag,Mass Flag,Planet Mass Error Upper [Me],Planet Mass Error Lower [Me],Planet Mass [Me],Planet Mass [Mjup],Planet Mass Error Upper [Mjup],Planet Mass Error Lower [Mjup],Planet Radius [Rjup],Planet Radius Error Upper [Rjup],Planet Radius Error Lower [Rjup],Planet Semi-major Axis [au],Planet Semi-major Axis [m],a/Rs,Eccentricity,Inclination,Periastron,Impact Parameter,Planet Albedo,Heat Redistribution Factor,Mean Molecular Weight,Expected Radial Velocity Amplitude [m/s],Expected Radial Velocity Amplitude Error Upper [m/s],Expected Radial Velocity Amplitude Error Lower [m/s],Transit Duration T14 [s],Eclipse Duration E14 [s],Planet Insolation Flux [W/m2],Planet Insolation Flux [Earth],Eclipse Mid Time,Available Transits,Available Eclipses,Planet Temperature [K],Tier 1 Transits,Tier 2 Transits,Tier 3 Transits,Tier 1 Eclipses,Tier 2 Eclipses,Tier 3 Eclipses,Preferred Method,Tier 1 Observations,Tier 2 Observations,Tier 3 Observations,FGS1_Flag,FGS2_Flag,FGS_Flag,Max Tier
337385330,TOI-5112,TOI-5112.01,3973,-157,157,0.605852,-0.02,0.02,4.64627,-0.01,0.01,43.8372,-0.087,0.087,10.1857,110.304466,17.588565,PC,25/01/2022 22:18,2.323306249,-0.13157,0.13157,2460261.292,-0.00424,0.00424,0.1236,-0.0112198,0.0112198,3.564,-0.961,0.961,15.532806,-0.0001054,0.0001054,0.035156792,PC,PC,2,4,1,1,4,4,4,2022-01-25 22:18:20+00,2024-01-04 12:15:03+00,potential L1 planet; possible centroid offset in QLP s46,"[44, 45, 46, 71, 72]",0,0,0,0,TRUE,,0.592837,,11.487,10.1857,9.029,8.424,8.24,8.129,8.144,8.062,TRUE,4.36,-2.91,8.83,0.027782287,0.013718094,-0.009155884,0.207271857,0.011737909,-0.011737909,0.102349542,15311273554,36.32643394,0,90,0,0,0.2,0.8,2.3,3.2,1.6,1.1,12830.4,12830.4,10684.01376,7.849116413,2460269.059,23,23,466.1140392,10,79,155,5919,25809,58629,Transit,10,79,155,0,0,0,1
26693519,TOI-5114,TOI-5114.01,5281.02,-178.8,178.8,5.63,-0.18,0.18,,,,620.3213932,,,10.0643,110.7852,25.558752,PC,25/01/2022 22:18,24.83880647,-1.27753,1.27753,2460280.732,-0.001753,0.001753,0.1636,-0.0122241,0.0122241,2.115,-0.493,0.493,6.1539077,-1.82E-05,1.82E-05,0.040447497,PC,PC,3,4,3,3,4,4,4,2022-01-25 22:18:20+00,2024-02-01 18:37:34+00,evolved host; possibly too large; Rstar ~ 5.6 Rsun in TIC 8,"[44, 45, 46, 71, 72]",0,0,0,0,TRUE,"Star Mass, Star Distance, ",10.37576577,-0.065255,10.771,10.0643,9.245,8.821,8.714,8.629,8.688,8.635,TRUE,196.83,-111.58,259.73,0.81720197,0.619296438,-0.351069941,2.215973697,0.113973789,-0.113973789,0.143346129,21444275739,5.47496043,0,90,0,0,0.2,0.8,2.3,19.1,14.4,8.1,7614,7614,1470022.627,1079.966667,2460283.809,56,57,1595.924427,6,71,141,3,22,43,Eclipse,3,22,43,0,0,0,1
58723861,TOI-5120,TOI-5120.01,5778.45,-103.5,103.5,1.46991,-0.06,0.06,4.11885,-0.07,0.07,229.962,-1.961,1.961,10.2326,104.214073,22.595448,PC,25/01/2022 22:18,12.68552923,-0.523996,0.523996,2460267.927,-0.001143,0.001143,0.626,-6.32E-05,6.32E-05,6.745,-0.131,0.131,24.9163182,-4.98E-05,4.98E-05,0.079120162,PC,PC,3,4,3,3,4,4,4,2022-01-25 22:18:23+00,2024-02-01 18:32:55+00,warm Jupiter candidate,"[44, 45, 71, 72]",0,0,0,0,TRUE,,1.036,0.203727,10.792,10.2326,9.656,9.41,9.249,9.243,9.276,9.253,TRUE,666.61,-255.91,417.23,1.312752389,2.097389617,-0.805182906,1.13172906,0.046747872,-0.046747872,0.16899942,25281953409,24.72281271,0,90,0,0,0.2,0.8,2.3,89.2,142.6,54.7,24282,24282,103360.9619,75.93515332,2460280.385,14,14,821.7645881,12,106,208,6,35,71,Eclipse,6,35,71,0,0,0,1
406495245,TOI-5128,TOI-5128.01,7642,-138.8,138.8,1.99361,-0.08,0.08,4.09164,-0.08,0.08,193.998,-4.402,4.402,8.2893,143.31764,9.168421,PC,25/01/2022 22:18,9.473686011,-0.389099,0.389099,2460274.611,-0.00094,0.00094,0.1898,-0.00660068,0.00660068,3.018,-0.522,0.522,7.6014943,-1.19E-05,1.19E-05,0.043566042,PC,PC,3,4,3,3,4,4,4,2022-01-25 22:18:27+00,2024-02-01 19:19:20+00,double star,"[45, 46, 72]",0,0,0,0,TRUE,,1.79,,8.43,8.2893,7.919,7.825,7.765,7.682,7.74,7.765,TRUE,265.3,-93.99,145.5,0.457794196,0.83472715,-0.295725612,0.845187108,0.034713147,-0.034713147,0.091872749,13743967690,9.909458398,0,90,0,0,0.2,0.8,2.3,32.1,58.5,20.7,10864.8,10864.8,1968825.751,1446.417317,2460278.411,43,47,1716.591968,5,35,69,2,13,24,Eclipse,2,13,24,0,0,0,2
75589027,TOI-5130,TOI-5130.01,6224,-135.5,135.5,1.1958,-0.05,0.05,4.3623,-0.09,0.09,101.55,-0.6565,0.6565,8.64885,85.516418,28.241192,PC,25/01/2022 22:18,2.190351339,-0.11083,0.11083,2460255.333,-0.013134,0.013134,0.0282,-0.00164382,0.00164382,4.416,-0.413,0.413,2.1667786,-3.89E-05,3.89E-05,0.016792856,PC,PC,2,4,1,1,4,4,4,2022-01-25 22:18:28+00,2024-01-04 12:13:19+00,possible depth-aperture correlation; multiple similarly bright stars nearby,"[43, 44, 45, 71]",0,0,0,0,TRUE,,1.201,,9.165,8.64885,8.12,7.887,7.834,7.773,7.811,7.823,TRUE,3.84,-2.6,8.16,0.025674231,0.012081991,-0.008180515,0.195410394,0.009887607,-0.009887607,0.034833306,5210988433,6.263824147,0,90,0,0,0.2,0.8,2.3,3.6,1.6,1.1,15897.6,15897.6,2167534.749,1592.400849,2460256.417,163,163,1758.469369,10,65,124,36,188,351,Transit,10,65,124,0,0,0,1
281837575,TOI-5143,TOI-5143.01,5296.38,-107.392,107.392,0.85412,-0.0427136,0.0427136,4.53407,-0.0772605,0.0772605,181.38,-2.106,2.106,11.2668,165.36512,5.139481,PC,25/01/2022 22:30,9.940161472,-1.9044112,1.9044112,2459553.293,-0.001106,0.001106,1.138381259,-0.04599875,0.04599875,1.7362988,-0.0579072,0.0579072,5.2092332,-0.0004003,0.0004003,0.106694951,PC,PC,3,4,3,3,4,4,4,2022-01-25 22:30:59+00,2022-03-10 14:52:01+00,possible multi; CTOI from Alton Spencer,"[45, 46]",0,0,0,0,TRUE,,0.91,0.1976,11.935,11.2668,10.474,10.101,9.98,9.92,9.965,9.799,TRUE,329.31,-117.47,182.15,0.573107992,1.036125133,-0.369601954,0.886803333,0.169900479,-0.169900479,0.057001251,8527265730,14.35056176,0,90,0,0,0.2,0.8,2.3,71.6,129.3,46.1,6250.67568,6250.67568,216469.5636,159.0315066,2459555.897,60,60,988.6206737,4,54,108,3,27,52,Eclipse,3,27,52,0,0,0,1
291517604,TOI-5148,TOI-5148.01,5447,-126.6,126.6,1.90685,-0.1,0.1,3.85516,-0.08,0.08,237.514,-3.044,3.044,10.0143,261.241401,-58.633055,PC,08/02/2022 19:33,14.618765,-0.730511,0.730511,2460117.346,-0.001266,0.001266,0.494,-2.78E-05,2.78E-05,6.023,-0.247,0.247,5.0637114,-9.50E-06,9.50E-06,0.070285134,PC,PC,3,4,3,3,4,4,4,2022-02-08 19:33:11+00,2023-08-28 11:30:15+00,evolved host,"[12, 39, 66]",0,0,0,0,TRUE,,0.95,,10.734,10.0143,9.327,8.959,8.885,8.789,8.847,8.792,TRUE,508.42,-216.88,377.92,1.189069297,1.599668215,-0.682380793,1.3042011,0.065171938,-0.065171938,0.05675373,8490237210,6.400019389,0,90,0,0,0.2,0.8,2.3,145.6,195.9,83.6,21682.8,21682.8,1217631.977,894.545379,2460119.878,85,88,1522.480478,3,24,47,1,1,3,Eclipse,1,1,3,0,0,0,3
286094277,TOI-5149,TOI-5149.01,5903,-334,334,1.70581,-0.0866133,0.0866133,4.00481,-0.11,0.11,298.458,-4.4835,4.4835,10.4815,310.458865,48.028314,PC,08/02/2022 19:40,19.56133072,-0.9397903,0.9397903,2459814.873,-0.000799,0.000799,1.105284604,-0.009228213,0.009228213,9.708321,-0.0704824,0.0704824,27.3714952,-8.10E-05,8.10E-05,0.105132517,PC,PC,3,4,3,3,4,4,4,2022-02-08 19:40:32+00,2023-05-22 13:08:27+00,large for insolation,"[15, 16, 41, 55, 56]",0,0,0,0,TRUE,,1.073,,11.09,10.4815,9.838,9.527,9.437,9.391,9.433,7.427,TRUE,254.45,-139.3,307.82,0.968510031,0.800589232,-0.438286815,1.745148037,0.083842619,-0.083842619,0.182022322,27230151861,22.94549357,0,90,0,0,0.2,0.8,2.3,62.3,51.5,28.2,34949.9556,34949.9556,130683.7953,96.00814316,2459828.559,34,35,871.3830009,1,6,12,1,8,14,Transit,1,6,12,0,0,0,2
388130237,TOI-5151,TOI-5151.01,5643,-129.6,129.6,1.00154,-0.05,0.05,4.43673,-0.08,0.08,485.421,-3.954,3.954,12.8337,65.399258,-67.47014,PC,08/02/2022 19:55,18.08315728,-0.882858,0.882858,2459323.835,-0.001377,0.001377,2.74,-0.000971836,0.000971836,4.425,-0.213,0.213,92.1950434,-0.0002252,0.0002252,0.165529454,PC,PC,3,4,3,3,4,4,4,2022-02-08 19:55:21+00,2024-04-22 16:48:10+00,source of signal previously alerted as TOI-2239.01 /TIC-388130235 (now retired as FP); this is the real star ,"[1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 61, 62, 63, 64, 65]",0,0,0,0,TRUE,,1,,13.511,12.8337,12.175,11.857,11.793,11.644,11.689,10.939,TRUE,307.15,-157.94,325.26,1.023382408,0.966401975,-0.496934814,1.613274009,0.078763451,-0.078763451,0.399528212,59768569749,85.77931246,0,90,0,0,0.2,0.8,2.3,46,43.5,22.4,15930,15930,7808.361733,5.736490201,2459369.933,13,14,430.8278523,8,112,223,2139,15989,27815,Transit,8,112,223,1,0,1,1
350023518,TOI-5169,TOI-5169.01,5002,-120.069,120.069,0.784134,-0.05,0.05,4.56836,-0.0851961,0.0851961,36.2194,-0.07735,0.07735,8.1644,154.868917,6.582766,PC,08/02/2022 22:12,2.323534608,-0.174709,0.174709,2460269.548,-0.002337,0.002337,0.0738,-0.0064944,0.0064944,1.487,-0.487,0.487,8.0387972,-2.87E-05,2.87E-05,0.027166155,PC,PC,2,4,1,1,4,4,4,2022-02-08 22:12:16+00,2024-02-01 18:43:34+00,variable star,"[45, 46, 72]",0,0,0,0,TRUE,,0.83,,9.016,8.1644,7.362,6.934,6.834,6.8,6.818,6.796,TRUE,4.36,-2.92,8.84,0.02781375,0.013718094,-0.009187347,0.20729223,0.01558652,-0.01558652,0.073806129,11041239677,20.23976887,0,90,0,0,0.2,0.8,2.3,3.2,1.6,1.1,5353.2,5353.2,86558.59901,63.59113116,2460273.568,39,40,786.187103,9,58,112,266,1191,2125,Transit,9,58,112,0,0,0,1
53287554,TOI-5172,TOI-5172.01,4570,-118.117,118.117,0.707615,-0.0515578,0.0515578,4.59581,-0.0931772,0.0931772,84.1815,-0.38335,0.38335,10.648,192.989892,-0.499038,PC,08/02/2022 22:13,2.898725984,-0.3812875,0.3812875,2459552.171,-0.005046,0.005046,0.141045394,-0.012524342,0.012524342,2.7238343,-0.3042274,0.3042274,4.7218077,-0.0014608,0.0014608,0.037556011,PC,PC,2,4,1,1,4,4,4,2022-02-08 22:13:09+00,2022-02-08 14:04:06+00,possible unrelated single transit at 2563.549376 (Alton Spencer),[46],0,0,0,0,TRUE,,0.72,,11.588,10.648,9.731,9.18,9.042,8.998,9.06,8.983,TRUE,7.34,-4.54,11.9,0.037441587,0.023094223,-0.014284437,0.258607455,0.034016251,-0.034016251,0.049369409,7385558509,15.00252327,0,90,0,0,0.2,0.8,2.3,5.6,3.5,2.2,9805.80348,9805.80348,109734.4751,80.61751783,2459554.532,69,68,834.2938605,5,57,115,101,642,1289,Transit,5,57,115,0,0,0,1
288671122,TOI-5179,TOI-5179.01,5702,-129.2,129.2,1.01858,-0.05,0.05,4.43068,-0.07,0.07,256.739,-1.6705,1.6705,11.3617,280.251649,83.055747,PC,28/02/2022 23:22,4.893579957,-0.498202,0.498202,2459768.887,-0.000558,0.000558,0.194,-0.00140362,0.00140362,0.445,-0.075,0.075,0.2874782,-2.00E-07,2.00E-07,0.044045431,PC,PC,3,4,3,3,4,4,4,2022-02-28 23:22:34+00,2022-10-04 19:15:13+00,found in faint-star QLP search; low a/Rs,"[14, 18, 19, 20, 24, 25, 26, 40, 47, 52]",0,0,0,0,TRUE,,1.02,,12.13,11.3617,10.716,10.389,10.325,10.279,10.319,10.283,TRUE,27.74,-12.87,24.04,0.075638299,0.087279801,-0.040493549,0.436576712,0.044446682,-0.044446682,0.008581199,1283729072,1.811574625,0,90,0,0,0.2,0.8,2.3,23,26.5,12.3,1602,1602,18251185.48,13408.41398,2459769.031,4337,4337,2995.601923,5,74,148,5,46,93,Eclipse,5,46,93,0,0,0,1
346972413,TOI-5180,TOI-5180.01,6976,-161,161,1.71318,-0.09,0.09,4.15515,-0.1,0.1,705.408,-24.7675,24.7675,12.2175,282.877583,19.560248,PC,28/02/2022 23:22,16.59862742,-1.0191,1.0191,2459413.39,-0.001359,0.001359,0.789,-0.000833302,0.000833302,1.753,-0.161,0.161,2.7779767,-2.36E-05,2.36E-05,0.088825672,PC,PC,3,4,3,3,4,4,4,2022-02-28 23:22:34+00,2022-02-28 12:00:53+00,found in faint-star QLP search,"[26, 40]",0,0,0,0,TRUE,,1.53,,12.814,12.2175,11.56,11.369,11.306,10.954,10.998,10.796,TRUE,379.19,-180.97,345.23,1.086215055,1.193065164,-0.569395297,1.480832898,0.090918169,-0.090918169,0.04457404,6668181497,5.594772262,0,90,0,0,0.2,0.8,2.3,118.3,129.9,62,6310.8,6310.8,4288429.757,3150.53735,2459414.779,175,175,2085.452333,7,100,198,1,11,22,Eclipse,1,11,22,0,0,0,2
346667887,TOI-5181,TOI-5181.01,5943,-137.4,137.4,1.66092,-0.09,0.09,4.03479,-0.08,0.08,480.155,-6.6805,6.6805,11.7242,280.677474,21.69982,PC,28/02/2022 23:22,14.14960484,-0.783838,0.783838,2459415.699,-0.001333,0.001333,0.61,-0.00042674,0.00042674,2.652,-0.236,0.236,3.8922407,-2.33E-05,2.33E-05,0.078102497,PC,PC,3,4,3,3,4,4,4,2022-02-28 23:22:35+00,2022-02-28 12:01:26+00,found in faint-star QLP search,"[26, 40]",0,0,0,0,TRUE,,1.09,,12.301,11.7242,11.026,10.701,10.627,10.528,10.557,10.487,TRUE,542.22,-225.24,386.03,1.214586211,1.706014909,-0.708684294,1.262345362,0.069929463,-0.069929463,0.049853645,7457999070,6.454336544,0,90,0,0,0.2,0.8,2.3,148.2,208.1,86.4,9547.2,9547.2,1696878.563,1246.628625,2459417.645,131,132,1654.112064,12,166,331,1,10,20,Eclipse,1,10,20,0,0,0,2
99654378,TOI-5182,TOI-5182.01,5718,-127.2,127.2,0.904521,-0.04,0.04,4.53383,-0.08,0.08,208.267,-1.7885,1.7885,11.1303,124.20331,71.286898,PC,28/02/2022 23:22,4.467106062,-0.243239,0.243239,2459598.659,-0.002057,0.002057,0.205,-0.000169203,0.000169203,3.218,-0.304,0.304,7.3039588,-6.56E-05,6.56E-05,0.045276926,PC,PC,3,4,3,3,4,4,4,2022-02-28 23:22:35+00,2022-06-28 15:53:32+00,found in faint-star QLP search,"[26, 40, 47]",0,0,0,0,TRUE,,1.02,,12.019,11.1303,10.511,10.21,10.141,10.092,10.147,10.123,TRUE,22.02,-10.8,21.26,0.066891441,0.069282668,-0.0339806,0.398529194,0.021700367,-0.021700367,0.074162161,11094501422,17.63060163,0,90,0,0,0.2,0.8,2.3,6.9,7.2,3.5,11584.8,11584.8,194867.5943,143.1614062,2459602.311,77,84,962.931928,5,69,138,81,689,1332,Transit,5,69,138,0,0,0,1
462808933,TOI-5185,TOI-5185.01,6353,-144.2,144.2,1.98054,-0.11,0.11,3.94487,-0.09,0.09,770.483,-26.5795,26.5795,12.3595,277.589668,16.908527,PC,28/02/2022 23:22,19.01801338,-1.05619,1.05619,2459414.668,-0.001753,0.001753,0.775,-0.000301276,0.000301276,4.399,-0.231,0.231,4.2788309,-2.95E-05,2.95E-05,0.088034084,PC,PC,3,4,3,3,4,4,4,2022-02-28 23:22:36+00,2022-02-28 12:04:52+00,found in faint-star QLP search,"[26, 40]",0,0,0,0,TRUE,,1.26,,13.057,12.3595,11.608,11.323,11.221,11.145,11.178,11.393,TRUE,271.66,-145.41,313.58,0.986633018,0.854737948,-0.457511025,1.696676427,0.094227122,-0.094227122,0.055724924,8336329924,6.050193613,0,90,0,0,0.2,0.8,2.3,105.9,91.7,49.1,15836.4,15836.4,2522075.885,1852.868002,2459416.808,110,110,1826.329866,2,33,65,1,6,12,Eclipse,1,6,12,0,0,0,2
68453985,TOI-5186,TOI-5186.01,8076,-180.8,180.8,1.72915,-0.06,0.06,4.25466,-0.08,0.08,804.742,-20.562,20.562,12.2428,291.589776,17.06358,PC,28/02/2022 23:22,18.82318096,-0.750468,0.750468,2459416.392,-0.001043,0.001043,0.996,-0.000353245,0.000353245,2.828,-0.134,0.134,2.503254,-1.08E-05,1.08E-05,0.0997998,PC,PC,3,4,3,3,4,4,4,2022-02-28 23:22:37+00,2022-02-28 12:05:31+00,found in faint-star QLP search,"[14, 40]",0,0,0,0,TRUE,,1.96,,12.704,12.2428,11.622,11.462,11.318,10.991,11.004,10.622,TRUE,278.28,-148.04,316.18,0.994813533,0.875566797,-0.46578593,1.679294613,0.066952386,-0.066952386,0.045160611,6755931233,5.616044599,0,90,0,0,0.2,0.8,2.3,95.1,83.7,44.5,10180.8,10180.8,7645810.669,5617.070454,2459417.644,182,185,2409.716983,1,18,37,1,4,9,Eclipse,1,4,9,0,0,0,2
441590110,TOI-5187,TOI-5187.01,6263,-123.1,123.1,1.29795,-0.06,0.06,4.29791,-0.08,0.08,436.183,-4.8755,4.8755,11.6215,113.27293,77.577697,PC,28/02/2022 23:22,6.61023484,-0.34412,0.34412,2459596.505,-0.004943,0.004943,0.218,-0.0002163,0.0002163,4.862,-0.391,0.391,17.8597459,-0.0001572,0.0001572,0.04669047,PC,PC,3,4,3,3,4,4,4,2022-02-28 23:22:37+00,2022-06-28 15:49:00+00,found in faint-star QLP search,"[19, 20, 26, 40, 47]",0,0,0,0,TRUE,,1.22,,12.241,11.6215,11.111,10.907,10.828,10.833,10.85,10.831,TRUE,55.93,-21.95,35.99,0.113237204,0.17597546,-0.069062423,0.589726666,0.030700383,-0.030700383,0.142884132,21375161962,23.67169999,0,90,0,0,0.2,0.8,2.3,7.7,12,4.7,17503.2,17503.2,155611.6404,114.3216312,2459605.435,37,36,910.2332375,9,120,238,192,1576,3149,Transit,9,120,238,0,0,0,1
289574465,TOI-5190,TOI-5190.01,6728,-127.4,127.4,1.73088,-0.08,0.08,4.11687,-0.09,0.09,675.281,-9.674,9.674,11.7191,278.781977,36.615633,PC,28/02/2022 23:22,13.4564188,-0.633074,0.633074,2459413.172,-0.001769,0.001769,0.508,-0.000245816,0.000245816,4.412,-0.236,0.236,5.7488688,-4.20E-05,4.20E-05,0.071274119,PC,PC,3,4,3,3,4,4,4,2022-02-28 23:22:39+00,2022-02-28 12:07:24+00,found in faint-star QLP search,"[26, 40]",0,0,0,0,TRUE,,1.43,,12.165,11.7191,11.257,11.068,11.042,10.981,10.987,10.884,TRUE,598.48,-239.99,400.5,1.260113922,1.883028664,-0.755092984,1.20050334,0.056479176,-0.056479176,0.070776603,10588029141,8.792779145,0,90,0,0,0.2,0.8,2.3,112.6,168.3,67.5,15883.2,15883.2,1502134.98,1103.558325,2459416.047,148,148,1604.38245,22,308,610,3,23,47,Eclipse,3,23,47,0,0,0,1
359469754,TOI-5191,TOI-5191.01,8032,-1134.2,1134.2,1.90248,-0.08,0.08,4.16723,-0.14,0.14,757.613,-14.7465,14.7465,12.6103,291.567585,18.995258,PC,28/02/2022 23:22,16.96051403,-0.928047,0.928047,2459417.859,-0.004066,0.004066,0.668,-0.000949451,0.000949451,3.669,-0.375,0.375,3.0278609,-2.76E-05,2.76E-05,0.081731267,PC,PC,3,4,3,3,4,4,4,2022-02-28 23:22:39+00,2022-02-28 12:07:50+00,found in faint-star QLP search,"[14, 40]",0,0,0,0,TRUE,,1.94,,13.365,12.6103,11.678,11.446,11.326,10.943,10.994,11.049,TRUE,359.37,-175.31,340.04,1.069885488,1.13070447,-0.551586946,1.513118314,0.08279495,-0.08279495,0.051093827,7643527660,5.774996671,0,90,0,0,0.2,0.8,2.3,96.6,102.1,49.8,13208.4,13208.4,7074387.45,5197.268732,2459419.373,157,158,2363.376065,2,33,67,1,5,11,Eclipse,1,5,11,0,0,0,2
336125492,TOI-5192,TOI-5192.01,6121.69,-109.4,109.4,1.73875,-0.08,0.08,4.02205,-0.08,0.08,825.977,-17.15,17.15,12.5231,281.06595,38.007341,PC,28/02/2022 23:22,17.58802393,-0.814824,0.814824,2459416.096,-0.001879,0.001879,0.86,-0.000261966,0.000261966,4.672,-0.191,0.191,4.7271324,-1.87E-05,1.87E-05,0.092736185,PC,PC,3,4,3,3,4,4,4,2022-02-28 23:22:39+00,2022-02-28 12:08:17+00,found in faint-star QLP search,"[14, 26, 40]",0,0,0,0,TRUE,,1.16,-0.146,12.857,12.5231,11.892,11.731,11.653,11.51,11.531,11.702,TRUE,330.83,-165.1,331.47,1.042921253,1.040907588,-0.519462693,1.569101094,0.072693853,-0.072693853,0.057935276,8666993925,7.164887007,0,90,0,0,0.2,0.8,2.3,114.4,114.2,57,16819.2,16819.2,1550319.435,1138.957512,2459418.46,202,201,1617.155055,5,72,143,2,12,24,Eclipse,2,12,24,1,0,1,2
336126253,TOI-5193,TOI-5193.01,5469,-123.8,123.8,0.881178,-0.04,0.04,4.52885,-0.08,0.08,253.938,-1.4435,1.4435,11.8002,281.074106,37.366161,PC,28/02/2022 23:22,5.229259337,-0.334897,0.334897,2459408.155,-0.006186,0.006186,0.296,-0.000566922,0.000566922,3.906,-0.517,0.517,18.9972068,-0.0002025,0.0002025,0.054405882,PC,PC,3,4,3,3,4,4,4,2022-02-28 23:22:40+00,2022-02-28 12:08:55+00,found in faint-star QLP search,"[14, 26, 40]",0,0,0,0,TRUE,,0.957,,12.472,11.8002,11.119,10.753,10.671,10.635,10.678,10.569,TRUE,32.58,-14.51,26.23,0.082528809,0.102508144,-0.045653566,0.466524072,0.029877561,-0.029877561,0.137312512,20541659388,33.50810553,0,90,0,0,0.2,0.8,2.3,6.5,8,3.6,14061.6,14061.6,45142.47082,33.16436282,2459417.654,49,46,668.063875,8,107,214,700,5382,9983,Transit,8,107,214,0,0,0,1
357145112,TOI-5195,TOI-5195.01,6124,-456,456,1.54162,-0.08,0.08,4.12545,-0.12,0.12,491.054,-7.456,7.456,12.1391,290.124851,23.819189,PC,28/02/2022 23:22,13.49431827,-0.813147,0.813147,2459416.086,-0.002233,0.002233,0.644,-0.000642572,0.000642572,3.111,-0.244,0.244,3.1523405,-1.51E-05,1.51E-05,0.080249611,PC,PC,3,4,3,3,4,4,4,2022-02-28 23:22:41+00,2022-02-28 12:10:33+00,found in faint-star QLP search,"[14, 40]",0,0,0,0,TRUE,,1.157,,12.405,12.1391,11.323,10.974,10.86,10.809,10.862,11.042,TRUE,596.38,-239.78,399.63,1.257376596,1.876421326,-0.75443225,1.203884509,0.072544241,-0.072544241,0.044185966,6610126401,6.163259091,0,90,0,0,0.2,0.8,2.3,158.1,236,94.9,11199.6,11199.6,2098334.467,1541.562177,2459417.662,164,167,1744.275062,11,161,319,1,8,16,Eclipse,1,8,16,0,0,0,2
65845738,TOI-5204,TOI-5204.01,6589,-613,613,1.98841,-0.09,0.09,3.97778,-0.11,0.11,821.754,-23.463,23.463,12.3428,310.938842,40.29807,PC,28/02/2022 23:23,15.78972451,-0.755636,0.755636,2459825.299,-0.001584,0.001584,0.53,-0.000298608,0.000298608,3.244,-0.277,0.277,1.593603,-7.50E-06,7.50E-06,0.072801099,PC,PC,3,4,3,3,4,4,4,2022-02-28 23:23:26+00,2023-03-17 11:50:13+00,found in faint-star QLP search,"[15, 41, 56]",0,0,0,0,TRUE,,1.37,,12.888,12.3428,11.625,11.372,11.32,11.034,11.057,11.654,TRUE,428.67,-194.71,357.54,1.124946646,1.348746654,-0.612626172,1.40866729,0.067413444,-0.067413444,0.029662523,4437450324,3.20778729,0,90,0,0,0.2,0.8,2.3,158.7,190.2,86.4,11678.4,11678.4,10381779.84,7627.077273,2459826.096,428,428,2601.36761,7,98,195,1,6,12,Eclipse,1,6,12,0,0,0,2
159117779,TOI-5206,TOI-5206.01,5972,-128.3,128.3,2.40723,-0.12,0.12,3.71643,-0.08,0.08,1297.27,-24.245,24.245,12.8715,192.905209,78.027244,PC,28/02/2022 23:23,18.56663794,-0.935213,0.935213,2459634.598,-0.001828,0.001828,0.5,-9.75E-05,9.75E-05,6.451,-0.192,0.192,4.4716261,-1.56E-05,1.56E-05,0.070710678,PC,PC,3,4,3,3,4,4,4,2022-02-28 23:23:27+00,2022-06-29 15:43:19+00,found in faint-star QLP search,"[14, 20, 21, 26, 40, 41, 47, 48]",0,0,0,0,TRUE,,1.1,,13.371,12.8715,12.224,11.901,11.864,11.834,11.853,11.661,TRUE,287.73,-151.64,319.3,1.004630151,0.905299822,-0.477112797,1.656407339,0.083434259,-0.083434259,0.054848963,8205288071,4.899527982,0,90,0,0,0.2,0.8,2.3,116.3,104.8,55.2,23223.6,23223.6,3002657.29,2205.931886,2459636.834,223,224,1907.777314,9,130,258,3,20,39,Eclipse,3,20,39,1,0,1,2
