TIC,Star Name,Planet Name,Star Temperature [K],Star Temperature Error Lower [K],Star Temperature Error Upper [K],Star Radius [Rs],Star Radius Error Lower [Rs],Star Radius Error Upper [Rs],Star log(g),Star log(g) Error Lower,Star log(g) Error Upper,Star Distance [pc],Star Distance Error Lower [pc],Star Distance Error Upper [pc],Star TESS Mag,Star RA,Star Dec,TFOPWG Disposition,Creation Date,Planet Radius [Re],Planet Radius Error Lower [Re],Planet Radius Error Upper [Re],Transit Mid Time,Transit Mid Time Error Lower [days],Transit Mid Time Error Upper [days],Transit Depth [%],Transit Depth Error Lower [%],Transit Depth Error Upper [%],Transit Duration [hr],Transit Duration Error Lower [hr],Transit Duration Error Upper [hr],Planet Period [days],Planet Period Error Lower [days],Planet Period Error Upper [days],Rp/Rs,TOI Disposition,EXOFOP Disposition,TFOP Master,TFOP SG1a,TFOP SG1b,TFOP SG2,TFOP SG3,TFOP SG4,TFOP SG5,Alerted,Updated,Public Comment,Sectors,FP_Flag,Known,EB,VS,NASA PC,Assumed Parameters,Star Mass [Ms],Star Metallicity,Star V Mag,Star T Mag,Star J Mag,Star H Mag,Star Ks Mag,Star W1 Mag,Star W2 Mag,Star W3 Mag,Mass Flag,Planet Mass Error Upper [Me],Planet Mass Error Lower [Me],Planet Mass [Me],Planet Mass [Mjup],Planet Mass Error Upper [Mjup],Planet Mass Error Lower [Mjup],Planet Radius [Rjup],Planet Radius Error Upper [Rjup],Planet Radius Error Lower [Rjup],Planet Semi-major Axis [au],Planet Semi-major Axis [m],a/Rs,Eccentricity,Inclination,Periastron,Impact Parameter,Planet Albedo,Heat Redistribution Factor,Mean Molecular Weight,Expected Radial Velocity Amplitude [m/s],Expected Radial Velocity Amplitude Error Upper [m/s],Expected Radial Velocity Amplitude Error Lower [m/s],Transit Duration T14 [s],Eclipse Duration E14 [s],Planet Insolation Flux [W/m2],Planet Insolation Flux [Earth],Eclipse Mid Time,Available Transits,Available Eclipses,Planet Temperature [K],Tier 1 Transits,Tier 2 Transits,Tier 3 Transits,Tier 1 Eclipses,Tier 2 Eclipses,Tier 3 Eclipses,Preferred Method,Tier 1 Observations,Tier 2 Observations,Tier 3 Observations,FGS1_Flag,FGS2_Flag,FGS_Flag,Max Tier
342449055,TOI-6704,TOI-6704.02,5780.0,,,1.0,,,4.438,,,95.1277,,,10.746,123.998559,-59.327035,PC,05/10/2023 21:58,4.307449248,-1.4430873,1.4430873,2459235.556,-0.004337,0.004337,0.155947702,-0.03123269,0.03123269,3.2903924,-0.3093571,0.3093571,6.8275101,-5.3e-05,5.3e-05,0.039490214,PC,PC,3,4,3,3,4,4,4,2023-10-05 21:58:49+00,2023-10-05 17:39:05+00,potential multi; likely K dwarf host; equally bright star in same pixel,"[34, 35, 36, 37, 61, 62, 63, 64]",0,0,0,0,True,"Star Mass, ",0.940237164,,11.978,11.5262,9.859,9.296,9.154,8.859,8.903,8.822,True,20.03,-10.08,20.26,0.063745089,0.063021428,-0.031715227,0.384285543,0.128743847,-0.128743847,0.069002441,10322618281.0,14.83774368,0,90,0,0,0.2,0.8,2.3,7.1,7.1,3.6,11845.41264,11845.41264,287265.0071,211.0420796,2459238.97,182,183,1061.033041,2.0,16.0,31.0,16.0,93.0,175.0,Transit,2.0,16.0,31.0,0,0,0,2
379717270,TOI-6705,TOI-6705.01,6565.0,-197.0,197.0,2.89278,-0.131065,0.131065,3.64897,-0.74,0.74,478.245,-8.6025,8.6025,10.2734,220.003903,-52.910049,PC,05/10/2023 21:58,19.57510617,-1.1485826,1.1485826,2459336.341,-0.000793,0.000793,0.384871792,-0.016889085,0.016889085,1.6861879,-0.0635992,0.0635992,8.4457042,-1.35e-05,1.35e-05,0.062038036,PC,PC,3,4,3,3,4,4,4,2023-10-05 21:58:49+00,2023-10-05 17:38:06+00,variable host; multiple stars in pixel,"[38, 65]",0,0,0,0,True,,1.36,,11.003,10.2734,9.655,9.353,9.225,9.096,9.107,9.043,True,254.27,-139.09,307.18,0.966496366,0.800022889,-0.437626081,1.746377003,0.102469852,-0.102469852,0.089943428,13455345337.0,6.685862474,0,90,0,0,0.2,0.8,2.3,78.6,65.0,35.6,6070.27644,6070.27644,2355194.068,1730.266624,2459340.564,51,52,1795.316462,4.0,51.0,101.0,1.0,9.0,17.0,Eclipse,1.0,9.0,17.0,0,0,0,2
20375215,TOI-6709,TOI-6709.01,4799.0,-138.811,138.811,0.678033,-0.0523719,0.0523719,4.66766,-0.0993563,0.0993563,39.7429,-0.06635,0.06635,8.8392,167.608218,-29.414302,PC,05/10/2023 21:59,1.000322396,-0.3440043,0.3440043,2458544.543,-0.002011,0.002011,0.018294349,-0.002296438,0.002296438,1.8624266,-0.387681,0.387681,2.3477336,-1.22e-05,1.22e-05,0.01352566,PC,PC,2,4,2,2,4,4,4,2023-10-05 21:59:27+00,2023-10-05 17:43:24+00,low SNR,"[9, 36, 63]",0,0,0,0,True,,0.78,-0.22,9.83,8.8392,7.922,7.414,7.276,7.123,7.298,7.255,True,0.57,-0.39,1.23,0.003870013,0.001793421,-0.001227077,0.08924294,0.030690061,-0.030690061,0.031822367,4760558331.0,10.09218158,0,90,0,0,0.2,0.8,2.3,0.7,0.3,0.2,6704.73576,6704.73576,294930.5981,216.6736819,2458545.717,160,162,1068.177004,9.0,68.0,133.0,650.0,3517.0,6449.0,Transit,9.0,68.0,133.0,0,0,0,1
151681127,TOI-671,TOI-671.01,8558.0,-219.0,219.0,1.81545,-0.05,0.05,4.24848,-0.450146,0.450146,279.74,-2.9965,2.9965,9.1379,166.888906,-40.206918,APC,06/05/2019 19:17,25.13484552,-0.726641,0.726641,2460021.29,-0.000255,0.000255,1.6111,-0.0296181,0.0296181,4.694,-0.24,0.24,10.1970284,-3.4e-06,3.4e-06,0.126929114,PC,APC,3,4,3,3,4,4,4,2019-05-06 19:17:04+00,2023-05-11 15:31:46+00,TFOP SB1/APC; likely too large to be planetary,"[9, 36, 63]",0,0,0,0,True,,2.13,,9.265,9.1379,8.94,8.874,8.864,8.809,8.834,8.815,True,198.42,-112.1,257.78,0.811066584,0.624299137,-0.352706044,2.242384578,0.064826679,-0.064826679,0.118421152,17715552141.0,14.02647031,0,90,0,0,0.2,0.8,2.3,45.9,35.4,20.0,16898.4,16898.4,1545645.515,1135.52377,2460026.389,44,42,1615.783191,1.0,1.0,1.0,1.0,1.0,1.0,Either,1.0,1.0,1.0,0,0,0,3
460950389,TOI-6715,TOI-6715.01,4743.0,-121.631,121.631,0.793587,-0.0548744,0.0548744,4.51969,-0.0960099,0.0960099,150.336,-0.5265,0.5265,11.649,159.157968,-64.798231,PC,05/10/2023 21:59,4.285445668,-1.8246257,1.8246257,2460014.969,-0.002552,0.002552,0.245099,-0.022275552,0.022275552,2.2839791,-0.3748185,0.3748185,2.8618782,-0.0002213,0.0002213,0.049507474,PC,PC,2,4,2,2,4,4,4,2023-10-05 21:59:28+00,2023-10-05 17:49:51+00,host is a BY Dra variable star; low MES,"[63, 64]",0,0,0,0,True,,0.76,,12.757,11.649,10.629,10.12,9.976,9.879,9.931,9.732,True,19.78,-9.97,20.1,0.063241672,0.06223484,-0.031369128,0.382322512,0.162782482,-0.162782482,0.036001272,5385713597.0,9.754987258,0,90,0,0,0.2,0.8,2.3,10.9,10.7,5.4,8222.32476,8222.32476,301181.1719,221.2657277,2460016.4,316,315,1073.803397,3.0,44.0,90.0,21.0,175.0,357.0,Transit,3.0,44.0,90.0,0,0,0,1
112115898,TOI-6716,TOI-6716.01,3190.0,-157.0,157.0,0.226654,-0.0068166,0.0068166,5.01971,-0.0185439,0.0185439,18.8873,-0.0179,0.0179,11.7735,111.657082,-30.55218,PC,05/10/2023 21:59,1.029739114,-0.5145737,0.5145737,2458495.166,-0.001712,0.001712,0.173486739,-0.025983228,0.025983228,1.1450785,-0.493182,0.493182,4.718569,-1.56e-05,1.56e-05,0.041651739,PC,PC,2,4,2,2,4,4,4,2023-10-05 21:59:28+00,2023-10-05 17:49:22+00,low SNR; flaring host; some transits close to flares,"[7, 34, 61]",0,0,0,0,True,,0.196051,,14.8,11.7735,10.093,9.535,9.196,,,,True,0.61,-0.42,1.35,0.004247575,0.001919275,-0.001321468,0.091867328,0.04590727,-0.04590727,0.031984085,4784751076.0,30.3440788,0,90,0,0,0.2,0.8,2.3,1.5,0.7,0.5,4122.2826,4122.2826,6352.297655,4.66677832,2458497.525,127,127,409.4856684,3.0,39.0,78.0,22724.0,153029.0,367742.0,Transit,3.0,39.0,78.0,1,0,1,1
405428714,TOI-6718,TOI-6718.01,5960.84,-5499.6,5499.6,1.68056,-0.0793718,0.0793718,4.02459,-2.0,2.0,464.958,-4.3815,4.3815,11.529,357.366601,-78.932968,PC,05/10/2023 22:10,10.53283027,-0.6410238,0.6410238,2460126.814,-0.001943,0.001943,0.330157197,-0.017415575,0.017415575,3.8891232,-0.1365484,0.1365484,2.9531953,-0.0004142,0.0004142,0.057459307,PC,PC,3,4,3,3,4,4,4,2023-10-05 22:10:43+00,2023-10-05 18:05:56+00,variable host,[67],0,0,0,0,True,,1.09,-0.131467,12.272,11.529,10.867,10.612,10.512,10.451,10.47,10.377,True,429.07,-154.35,240.47,0.756603233,1.350005195,-0.48563941,0.939677793,0.057188411,-0.057188411,0.041466803,6203345409.0,5.305788549,0,90,0,0,0.2,0.8,2.3,101.2,180.6,65.0,14000.84352,14000.84352,2541344.304,1867.023736,2460128.29,336,336,1829.858458,14.0,197.0,391.0,2.0,14.0,28.0,Eclipse,2.0,14.0,28.0,0,0,0,2
382521776,TOI-6730,TOI-6730.01,5369.0,-5599.1,5599.1,0.977886,-0.055402,0.055402,4.42597,-2.0,2.0,432.935,-2.6895,2.6895,12.8021,12.358885,-53.914944,PC,26/10/2023 17:58,11.45919172,-0.7905655,0.7905655,2460186.072,-0.001498,0.001498,1.154170994,-0.042583148,0.042583148,3.0547623,-0.1305233,0.1305233,4.3934744,-0.0005958,0.0005958,0.107432351,PC,PC,3,4,3,3,4,4,4,2023-10-26 17:58:31+00,2023-10-26 13:56:55+00,,[69],0,0,0,0,True,,0.93,,13.455,12.8021,12.095,11.755,11.652,11.631,11.691,11.622,True,617.03,-227.09,358.97,1.129445929,1.941393492,-0.714505045,1.022322368,0.070529651,-0.070529651,0.051262742,7668796990.0,11.27241604,0,90,0,0,0.2,0.8,2.3,147.1,252.9,93.1,10997.14428,10997.14428,370487.0854,272.1820028,2460188.269,136,142,1130.758605,23.0,340.0,678.0,6.0,39.0,85.0,Eclipse,6.0,39.0,85.0,1,0,1,1
221566773,TOI-6733,TOI-6733.01,6623.0,-134.4,134.4,2.20818,-0.11,0.11,3.89301,-0.09,0.09,1196.73,-32.435,32.435,12.8086,248.404924,-56.556132,PC,02/11/2023 22:49,18.74227151,-1.02278,1.02278,2460118.586,-0.004421,0.004421,0.6055,-0.0351813,0.0351813,4.813,-0.738,0.738,3.2529571,-1.78e-05,1.78e-05,0.077813881,PC,PC,3,4,3,3,4,4,4,2023-11-02 22:49:03+00,2023-11-02 14:19:54+00,found in faint-star QLP search,"[12, 39, 66]",0,0,0,0,True,,1.39,,13.405,12.8086,12.172,11.916,11.892,11.85,11.88,11.687,True,280.83,-149.05,317.07,0.997613786,0.883589994,-0.468963746,1.672076343,0.091246477,-0.091246477,0.047961271,7174904067.0,4.670459638,0,90,0,0,0.2,0.8,2.3,109.9,97.3,51.6,17326.8,17326.8,4999284.151,3672.773564,2460120.213,133,132,2167.005161,5.0,79.0,157.0,2.0,12.0,25.0,Eclipse,2.0,12.0,25.0,1,0,1,2
412666676,TOI-6734,TOI-6734.01,5917.0,-122.0,122.0,1.08078,,,4.40402,,,544.063,-7.3305,7.3305,13.0013,262.96928,-48.371167,PC,02/11/2023 22:49,14.74631545,,,2460114.259,-0.002884,0.002884,1.5647,-0.0686864,0.0686864,3.286,-0.216,0.216,4.6068687,-1.43e-05,1.43e-05,0.125087969,PC,PC,3,4,3,3,4,4,4,2023-11-02 22:49:03+00,2023-11-02 14:20:35+00,found in faint-star QLP search,"[12, 39, 66]",0,0,0,0,True,,1.08,,13.603,13.0013,12.3,11.933,11.883,,,,True,500.31,-214.19,375.31,1.180857319,1.574151302,-0.673917106,1.315580408,,,0.055611406,8319347920.0,11.06445392,0,90,0,0,0.2,0.8,2.3,137.0,182.7,78.2,11829.6,11829.6,567379.5959,416.8310337,2460116.562,85,84,1257.82893,8.0,111.0,221.0,3.0,18.0,36.0,Eclipse,3.0,18.0,36.0,1,0,1,2
171886633,TOI-6737,TOI-6737.01,6372.0,-122.0,122.0,1.35814,,,4.27599,,,813.685,-15.3755,15.3755,13.0057,255.458652,-56.815904,PC,02/11/2023 22:49,16.8737716,,,2460119.939,-0.001841,0.001841,1.2974,-0.102376,0.102376,2.979,-0.625,0.625,2.8475582,-5.7e-06,5.7e-06,0.113903468,PC,PC,3,4,3,3,4,4,4,2023-11-02 22:49:03+00,2023-11-02 14:21:37+00,found in faint-star QLP search,"[12, 39, 66]",0,0,0,0,True,,1.27,,13.576,13.0057,12.412,12.193,12.17,11.953,11.984,11.92,True,365.77,-176.92,341.85,1.075580385,1.150841122,-0.556652572,1.50537966,,,0.042589351,6371276158.0,6.743104437,0,90,0,0,0.2,0.8,2.3,131.5,140.7,68.1,10724.4,10724.4,2054786.01,1509.568872,2460121.363,150,151,1735.125236,6.0,83.0,165.0,2.0,13.0,26.0,Eclipse,2.0,13.0,26.0,1,0,1,2
89417257,TOI-6738,TOI-6738.01,5815.0,-130.7,130.7,1.95074,-0.11,0.11,3.87886,-0.08,0.08,684.777,-20.254,20.254,12.0409,275.279781,-45.469851,PC,02/11/2023 22:49,12.28238099,-0.712416,0.712416,2460122.481,-0.005377,0.005377,0.3332,-0.0189772,0.0189772,4.383,-0.919,0.919,3.6234424,-2.52e-05,2.52e-05,0.057723479,PC,PC,3,4,3,3,4,4,4,2023-11-02 22:49:03+00,2023-11-02 14:22:47+00,found in faint-star QLP search,"[13, 66]",0,0,0,0,True,,1.05,,12.662,12.0409,11.376,11.168,11.049,10.99,11.037,10.962,True,701.44,-265.39,427.19,1.344090053,2.206977053,-0.835010322,1.095762522,0.063557608,-0.063557608,0.04694491,7022858599.0,5.174787634,0,90,0,0,0.2,0.8,2.3,172.2,282.7,106.9,15778.8,15778.8,2419503.633,1777.512282,2460124.293,106,105,1807.542242,51.0,723.0,1436.0,3.0,23.0,45.0,Eclipse,3.0,23.0,45.0,0,0,0,1
91324328,TOI-6739,TOI-6739.01,4768.0,-132.2,132.2,0.828169,-0.06,0.06,4.48832,-0.09,0.09,252.074,-2.1875,2.1875,12.5258,278.145792,-44.717706,PC,02/11/2023 22:49,10.23803721,-0.849176,0.849176,2460115.369,-0.00111,0.00111,1.2845,-0.107433,0.107433,1.429,-0.328,0.328,4.6588405,-5.5e-06,5.5e-06,0.113335784,PC,PC,3,4,3,3,4,4,4,2023-11-02 22:49:03+00,2023-11-02 14:22:03+00,found in faint-star QLP search,"[13, 66]",0,0,0,0,True,,0.77,,13.408,12.5258,11.595,11.151,11.029,10.898,10.955,10.829,True,378.09,-134.6,209.41,0.658877544,1.189604177,-0.423498961,0.913378072,0.075758539,-0.075758539,0.050049689,7487326944.0,12.99528547,0,90,0,0,0.2,0.8,2.3,95.4,172.4,61.4,5144.4,5144.4,173320.6476,127.3317285,2460117.699,82,81,935.251335,12.0,177.0,358.0,9.0,78.0,157.0,Eclipse,9.0,78.0,157.0,1,0,1,1
263203229,TOI-6741,TOI-6741.01,6713.0,-136.4,136.4,1.55088,-0.07,0.07,4.21224,-0.09,0.09,901.517,-12.7955,12.7955,12.792,230.412408,-67.206546,PC,02/11/2023 22:49,13.57326602,-0.864156,0.864156,2460117.887,-0.003449,0.003449,0.6438,-0.0585291,0.0585291,3.521,-1.079,1.079,5.0061978,-2.19e-05,2.19e-05,0.080237149,PC,PC,3,4,3,3,4,4,4,2023-11-02 22:49:04+00,2023-11-02 14:27:33+00,found in faint-star QLP search,"[12, 38, 39, 65, 66]",0,0,0,0,True,,1.43,,13.297,12.792,12.209,12.019,11.99,11.912,11.945,12.108,True,590.5,-237.66,397.98,1.252185115,1.857920777,-0.747761984,1.210927768,0.077094967,-0.077094967,0.064541545,9655277660.0,8.948795193,0,90,0,0,0.2,0.8,2.3,117.2,173.9,70.0,12675.6,12675.6,1437320.149,1055.941468,2460120.39,108,105,1586.789672,42.0,628.0,1249.0,8.0,61.0,121.0,Eclipse,8.0,61.0,121.0,1,0,1,1
361403927,TOI-6743,TOI-6743.01,6508.0,-134.8,134.8,2.14229,-0.17,0.17,3.90341,-0.11,0.11,997.768,-64.8745,64.8745,12.2914,242.81722,-67.000306,PC,02/11/2023 22:49,21.44198489,-1.48739,1.48739,2460118.47,-0.001733,0.001733,0.842,-0.0237592,0.0237592,5.732,-0.256,0.256,5.9097139,-1.85e-05,1.85e-05,0.091760558,PC,PC,3,4,3,3,4,4,4,2023-11-02 22:49:04+00,2023-11-02 18:47:47+00,found in faint-star QLP search; may be large inflated hot Jupiter,"[12, 39, 65, 66]",0,0,0,0,True,,1.34,,12.738,12.2914,11.75,11.564,11.467,11.459,11.505,11.784,True,212.61,-122.14,288.19,0.906747144,0.66894587,-0.384295417,1.912929052,0.132696276,-0.132696276,0.070540809,10552754758.0,7.080526972,0,90,0,0,0.2,0.8,2.3,83.9,61.8,35.5,20635.2,20635.2,2027945.06,1489.849903,2460121.424,88,87,1729.417127,2.0,24.0,47.0,1.0,8.0,16.0,Eclipse,1.0,8.0,16.0,1,0,1,2
381448973,TOI-6751,TOI-6751.01,7277.0,-135.5,135.5,1.42332,-0.06,0.06,4.3463,-0.09,0.09,722.785,-13.207,13.207,12.6752,257.381418,-47.403434,PC,02/11/2023 22:49,18.66884189,-0.766404,0.766404,2460117.399,-0.00177,0.00177,1.446,-0.053442,0.053442,3.363,-0.263,0.263,2.9419791,-8e-06,8e-06,0.12024974,PC,PC,3,4,3,3,4,4,4,2023-11-02 22:49:05+00,2023-11-02 14:30:28+00,found in faint-star QLP search,"[12, 39, 66]",0,0,0,0,True,,1.64,,13.201,12.6752,11.986,11.787,11.701,11.258,11.306,10.779,True,283.75,-149.68,317.78,0.999847696,0.892777342,-0.470945947,1.66552538,0.068374103,-0.068374103,0.047394318,7090089075.0,7.160232691,0,90,0,0,0.2,0.8,2.3,102.0,91.0,48.0,12106.8,12106.8,3100367.539,2277.715687,2460118.87,131,131,1922.975757,1.0,17.0,35.0,1.0,5.0,9.0,Eclipse,1.0,5.0,9.0,0,0,0,2
87422071,TOI-6752,TOI-6752.01,6128.0,-126.4,126.4,1.50674,-0.08,0.08,4.14645,-0.08,0.08,384.758,-8.7935,8.7935,11.1938,273.034601,-44.243404,PC,02/11/2023 22:49,10.54018787,-0.601793,0.601793,2460112.641,-0.005386,0.005386,0.4113,-0.0239597,0.0239597,4.025,-0.765,0.765,11.3648628,-4.96e-05,4.96e-05,0.064132675,PC,PC,3,4,3,3,4,4,4,2023-11-02 22:49:05+00,2023-11-02 14:24:24+00,found in faint-star QLP search,"[13, 66]",0,0,0,0,True,,1.16,,11.982,11.1938,10.588,10.376,10.223,10.223,10.269,10.154,True,430.45,-154.33,240.61,0.757043722,1.354347161,-0.485576483,0.940334195,0.053688468,-0.053688468,0.103964883,15552925119.0,14.83719348,0,90,0,0,0.2,0.8,2.3,62.0,110.9,39.7,14490.0,14490.0,363016.8952,266.6939537,2460118.324,32,33,1124.936165,20.0,268.0,532.0,9.0,76.0,152.0,Eclipse,9.0,76.0,152.0,0,0,0,1
261192051,TOI-6754,TOI-6754.01,7247.0,-122.0,122.0,1.69261,,,4.19314,,,1166.96,-32.495,32.495,13.1408,259.290405,-48.763415,PC,02/11/2023 22:49,18.78541045,,,2460120.227,-0.005604,0.005604,1.0353,-0.086531,0.086531,3.316,-0.469,0.469,1.9943104,-1.01e-05,1.01e-05,0.101749693,PC,PC,3,4,3,3,4,4,4,2023-11-02 22:49:05+00,2023-11-02 14:24:04+00,found in faint-star QLP search,"[12, 39, 66]",0,0,0,0,True,,1.63,,13.685,13.1408,12.556,12.341,12.296,12.233,12.298,11.995,True,279.41,-148.77,316.86,0.996953052,0.879122175,-0.468082767,1.675924948,,,0.036498632,5460117585.0,4.636850457,0,90,0,0,0.2,0.8,2.3,116.2,102.5,54.6,11937.6,11937.6,7271816.377,5342.311847,2460121.224,195,196,2379.752099,3.0,48.0,96.0,1.0,10.0,21.0,Eclipse,1.0,10.0,21.0,1,0,1,2
234540647,TOI-6761,TOI-6761.01,6594.0,-138.7,138.7,1.46609,-0.07,0.07,4.24563,-0.09,0.09,590.613,-16.243,16.243,12.3837,251.015114,-47.714009,PC,02/11/2023 22:49,16.88001732,-1.23064,1.23064,2460117.006,-0.007366,0.007366,1.1142,-0.106847,0.106847,4.425,-1.449,1.449,4.3430254,-3.65e-05,3.65e-05,0.105555673,PC,PC,3,4,3,3,4,4,4,2023-11-02 22:49:06+00,2023-11-02 14:35:36+00,found in faint-star QLP search,"[12, 39, 66]",0,0,0,0,True,,1.38,,13.101,12.3837,11.647,11.32,11.248,10.94,11.072,9.389,True,365.41,-175.68,340.71,1.071993544,1.149708435,-0.552751096,1.505936866,0.109790536,-0.109790536,0.058013575,8678707355.0,8.508880206,0,90,0,0,0.2,0.8,2.3,107.7,115.6,55.6,15930.0,15930.0,1479981.638,1087.283153,2460119.178,91,89,1598.445158,2.0,32.0,64.0,1.0,5.0,11.0,Eclipse,1.0,5.0,11.0,0,0,0,2
420369105,TOI-6765,TOI-6765.01,7566.0,-144.7,144.7,2.61227,-0.18,0.18,3.84707,-0.09,0.09,1324.29,-80.4,80.4,12.1662,251.037059,-58.984634,PC,02/11/2023 22:49,21.67394449,-1.55209,1.55209,2460122.567,-0.001962,0.001962,0.5786,-0.0373638,0.0373638,1.626,-0.153,0.153,2.7967251,-7.9e-06,7.9e-06,0.076065761,PC,PC,3,4,3,3,4,4,4,2023-11-02 22:49:07+00,2023-11-02 14:32:18+00,found in faint-star QLP search; may be on 1320199106,"[12, 39, 66]",0,0,0,0,True,,1.75,,12.433,12.1662,11.601,11.504,11.336,11.004,11.069,11.527,True,209.0,-120.95,286.36,0.90098932,0.65758754,-0.380551258,1.933623138,0.138468433,-0.138468433,0.046822153,7004494432.0,3.854222018,0,90,0,0,0.2,0.8,2.3,89.5,65.3,37.8,5853.6,5853.6,12504514.11,9186.565007,2460123.966,158,160,2725.103334,4.0,63.0,125.0,2.0,18.0,36.0,Eclipse,2.0,18.0,36.0,0,0,0,2
311856080,TOI-6766,TOI-6766.01,5421.0,-128.4,128.4,1.57938,-0.08,0.08,4.01422,-0.08,0.08,556.822,-4.239,4.239,12.6801,262.40787,-76.58679,PC,02/11/2023 22:49,15.30517729,-0.75158,0.75158,2460123.68,-0.001335,0.001335,0.7893,-0.0217901,0.0217901,2.925,-0.112,0.112,2.2104947,-5.8e-06,5.8e-06,0.088842557,PC,PC,3,4,3,3,4,4,4,2023-11-02 22:49:07+00,2023-11-02 14:54:14+00,found in faint-star QLP search,"[39, 66]",0,0,0,0,True,,0.94,,13.682,12.6801,11.759,11.403,11.309,11.239,11.275,11.229,True,459.75,-202.82,365.02,1.148481358,1.44653527,-0.638143085,1.365438809,0.067051592,-0.067051592,0.032544085,4868525771.0,4.43086824,0,90,0,0,0.2,0.8,2.3,186.7,235.2,103.8,10530.0,10530.0,2492206.141,1830.923899,2460124.785,288,289,1821.042123,7.0,99.0,199.0,1.0,6.0,11.0,Eclipse,1.0,6.0,11.0,1,0,1,2
90156362,TOI-6767,TOI-6767.01,6026.0,-135.0,135.0,1.36757,-0.07,0.07,4.21539,-0.08,0.08,737.776,-10.3655,10.3655,12.8821,276.290046,-43.906257,PC,02/11/2023 22:49,19.33918929,-1.01501,1.01501,2460121.856,-0.000825,0.000825,1.6808,-0.0796966,0.0796966,1.43,-0.117,0.117,2.3519086,-2.8e-06,2.8e-06,0.129645671,PC,PC,3,4,3,3,4,4,4,2023-11-02 22:49:07+00,2023-11-02 14:53:41+00,found in faint-star QLP search,"[13, 66]",0,0,0,0,True,,1.12,,13.548,12.8821,12.233,11.945,11.871,11.83,11.863,12.21,True,261.06,-141.23,309.56,0.973984683,0.821386618,-0.444359274,1.725329872,0.090553283,-0.090553283,0.03595347,5378562514.0,5.653203929,0,90,0,0,0.2,0.8,2.3,138.0,116.4,63.0,5148.0,5148.0,2338134.606,1717.733721,2460123.032,160,160,1792.118832,3.0,51.0,101.0,1.0,10.0,20.0,Eclipse,1.0,10.0,20.0,1,0,1,2
365952328,TOI-6768,TOI-6768.01,6085.0,-129.1,129.1,2.11371,-0.13,0.13,3.84488,-0.09,0.09,906.007,-34.736,34.736,12.4154,276.191236,-60.784523,PC,02/11/2023 22:49,15.65913646,-1.03849,1.03849,2460120.784,-0.002394,0.002394,0.4613,-0.0294589,0.0294589,2.049,-0.197,0.197,4.8741147,-1.3e-05,1.3e-05,0.067919069,PC,PC,3,4,3,3,4,4,4,2023-11-02 22:49:07+00,2023-11-02 14:54:43+00,found in faint-star QLP search,"[13, 39, 66]",0,0,0,0,True,,1.14,,13.097,12.4154,11.718,11.415,11.391,11.293,11.318,11.016,True,437.5,-197.4,360.38,1.133882285,1.376528941,-0.621089858,1.397016984,0.092648032,-0.092648032,0.058790057,8794867334.0,5.98083591,0,90,0,0,0.2,0.8,2.3,124.6,151.2,68.2,7376.4,7376.4,2172043.399,1595.713173,2460123.221,91,92,1759.400217,38.0,557.0,1108.0,7.0,51.0,102.0,Eclipse,7.0,51.0,102.0,1,0,1,1
304430662,TOI-6769,TOI-6769.01,5492.0,-131.6,131.6,1.41478,-0.08,0.08,4.11896,-0.08,0.08,673.262,-10.6355,10.6355,12.976,259.595573,-62.931814,PC,02/11/2023 22:49,16.07809183,-0.790849,0.790849,2460118.79,-0.002392,0.002392,1.0855,-0.0336325,0.0336325,4.185,-0.162,0.162,5.6858804,-1.63e-05,1.63e-05,0.104187331,PC,PC,3,4,3,3,4,4,4,2023-11-02 22:49:07+00,2023-11-02 14:31:14+00,found in faint-star QLP search,"[12, 39, 66]",0,0,0,0,True,,0.96,,13.682,12.976,12.234,11.904,11.801,11.747,11.777,11.681,True,410.69,-189.71,353.06,1.11085099,1.292175248,-0.596894412,1.434393744,0.070554943,-0.070554943,0.061524736,9203969489.0,9.351133456,0,90,0,0,0.2,0.8,2.3,130.0,151.2,69.8,15066.0,15066.0,589455.9654,433.049657,2460121.633,81,81,1269.940586,9.0,128.0,255.0,3.0,23.0,46.0,Eclipse,3.0,23.0,46.0,1,0,1,1
61621800,TOI-6771,TOI-6771.01,6847.0,-135.5,135.5,1.95852,-0.13,0.13,4.02447,-0.1,0.1,687.671,-38.265,38.265,11.5315,288.737557,-42.702604,PC,02/11/2023 22:50,14.39416963,-0.842989,0.842989,2460140.325,-0.002642,0.002642,0.454,-0.01518,0.01518,3.525,-0.229,0.229,6.8552506,-1.63e-05,1.63e-05,0.067379522,PC,PC,3,4,3,3,4,4,4,2023-11-02 22:50:44+00,2023-11-02 18:13:58+00,found in faint-star QLP search,"[13, 27, 67]",0,0,0,0,True,,1.48,,12.171,11.5315,11.091,10.908,10.847,10.764,10.769,10.568,True,527.49,-220.47,381.34,1.19982982,1.659669146,-0.693676196,1.284164009,0.075206571,-0.075206571,0.080503698,12043181853.0,8.83875773,0,90,0,0,0.2,0.8,2.3,98.8,136.8,57.2,12690.0,12690.0,1594579.215,1171.473397,2460143.753,55,54,1628.50732,20.0,286.0,569.0,3.0,26.0,53.0,Eclipse,3.0,26.0,53.0,0,0,0,1
