Star Name,Planet Name,FGS1_Signal,FGS2_Signal,Ch0_E1,Ch0_T1,Ch1_E1,Ch1_T1,Ch0_E2,Ch0_T2,Ch1_E2,Ch1_T2,Ch0_E3,Ch0_T3,Ch1_E3,Ch1_T3,Tier 1 Transits,Tier 2 Transits,Tier 3 Transits,Tier 1 Eclipses,Tier 2 Eclipses,Tier 3 Eclipses,Preferred Method,Tier 1 Observations,Tier 2 Observations,Tier 3 Observations,FGS1_Flag,FGS2_Flag,FGS_Flag,Star Mass [Ms],Star Mass Error Lower [Ms],Star Mass Error Upper [Ms],Star Temperature [K],Star Temperature Error Lower [K],Star Temperature Error Upper [K],Star Radius [Rs],Star Radius Error Lower [Rs],Star Radius Error Upper [Rs],Star Distance [pc],Star Distance Error Lower [pc],Star Distance Error Upper [pc],Star log(g),Star log(g) Error Lower,Star log(g) Error Upper,Gaia ID,Star H Mag,Star J Mag,Star K Mag,Star V Mag,Star Gaia Mag,Star W1 Mag,Star T Mag,Star Metallicity,Star Metallicity Error Lower,Star Metallicity Error Upper,Metallicity Ratio,Star Age [Gyr],Star Age Error Lower [Gyr],Star Age Error Upper [Gyr],Star Spectral Type,Star RA,Star Dec,Planet Radius [Re],Planet Radius Error Upper [Re],Planet Radius Error Lower [Re],Planet Radius [Rj],Planet Radius Error Upper [Rj],Planet Radius Error Lower [Rj],Planet Mass [Me],Planet Mass Error Upper [Me],Planet Mass Error Lower [Me],Planet Mass [Mj],Planet Mass Error Upper [Mj],Planet Mass Error Lower [Mj],Mass Flag,Planet Period [days],Planet Period Error Lower [days],Planet Period Error Upper [days],Planet Temperature [K],Planet Semi-major Axis [m],Planet Semi-major Axis [AU],Planet Albedo,Molecular Weight,Transit Duration [s],Impact Parameter,Heat Redistribution Factor,Inclination,Inclination Error Upper,Inclination Error Lower,Eccentricity,Eccentricity Error Upper,Eccentricity Error Lower,Eccentricity Flag,Periastron,Periastron Error Upper,Periastron Error Lower,Transit Mid Time [JD - 2450000],Transit Mid Time Error Upper [days],Transit Mid Time Error Lower [days],Transit Mid Time Flag,Eclipse Mid Time [JD - 2450000],Eclipse Duration [s]
233076423 b,233076423 b,223745.23304800878,323877.12138455076,1390.2492849569305,34.29824044704094,356.10963314263773,58.849132110104314,16808.146100956277,476.87780828210384,2637.043457918891,544.423791881543,33755.93168006767,930.327909602109,5182.906189415929,1080.7130769050514,34.29824044704094,476.87780828210384,930.327909602109,356.10963314263773,2637.043457918891,5182.906189415929,Transit,34.0,477.0,930.0,0,0,0,1.389393974715,-0.307477,0.307477,6685.016666666666,-6688.0,6987.805,2.308425,,,434.745,,,4.2068,-1.94662,1.94662,1451.0,0.0,10.519,10.318,11.382,11.2167,0.0,10.923,,,,,,,,,271.226945902,62.4153068259,3.9487039671378574,0.0,0.0,0.3598459895386318,0.0,0.0,15.111134593476011,0.0,0.0,0.0475467311866379,0.0,0.0,1.0,10.311979559275008,,,1472.4183445257306,15478699862.29,0.1035364539283612,0.3,2.3,28196.04108369223,0.3403768738055302,1.0,87.97671826012122,0.0,0.0,0.0865987102959365,0.0,0.0,0.0,0.0,0.0,0.0,8488.286100025289,,,1.0,8493.442089804927,28196.04108369223
233062826 c,233062826 c,138452.2832847974,215702.03887908097,357128.5243785523,49.13280410270223,8637.760530310356,91.48543685951232,6714627.315496053,722.2554679604748,72632.87469088518,865.734947011771,13772490.268742066,1412.945639375735,141533.6942403224,1721.1089419788366,49.13280410270223,722.2554679604748,1412.945639375735,8637.760530310356,72632.87469088518,141533.6942403224,Transit,49.0,722.0,1413.0,0,0,0,1.12004,-0.146316,0.146316,6091.111,-6020.0,6589.0,1.456824,-1.289207,1.544431,296.75011544663766,-53.25087320125354,53.25087320125354,4.16015,-0.374361,0.374361,1453.0,0.0,10.121,9.815,11.226,10.9737,0.0,10.612,,,,,,,,,270.132389663,62.7170505865,3.209258296233753,0.0,0.0,0.2924601937507007,0.0,0.0,10.4240215078092,0.0,0.0,0.0327988706241499,0.0,0.0,1.0,34.57149429786833,,,738.1492372065868,32269179675.568146,0.215847355689419,0.3,2.3,25666.127414701423,0.5493874291992428,1.0,89.01157394689533,0.0,0.0,0.0490226237828452,0.0,0.0,0.0,0.0,0.0,0.0,8501.672356388997,,,1.0,8518.95810353793,25666.127414701423
212489487 b,212489487 b,14160.975205874158,54336.437877521304,40655.64092836805,14.26498253457024,1589.6509736924882,23.982422924627045,865296.8302358043,257.0568636417975,14980.224868196563,236.64448441582198,1727690.4570665038,509.11990044280117,29551.19239042944,471.5298860235942,14.26498253457024,236.64448441582198,471.5298860235942,1589.6509736924882,14980.224868196563,29551.19239042944,Transit,14.0,237.0,472.0,1,0,1,0.369,-0.074,0.074,3557.3,-3371.0,4045.21,0.362,,,61.25206890673283,-4.649102301409489,4.649102301409489,4.88804,-0.382716,0.382716,2482.0,0.0,10.271,9.451,14.044,,0.0,11.707,,,,,,,,,293.238656,4.952453,1.6142921757450162,0.0,0.0,0.1471106900440774,0.0,0.0,3.3107884677355885,0.0,0.0,0.0104172964854146,0.0,0.0,1.0,1.7181161825974989,,,703.302181008738,3012602189.981685,0.0201511852172688,0.3,2.3,3589.359549330719,0.5087196225223289,1.0,87.56330620170293,0.0,0.0,0.1518311663883493,0.0,0.0,0.0,0.0,0.0,0.0,8486.201012513135,,,1.0,8487.060070604433,3589.359549330719
267575522 b,267575522 b,43502.5373356642,72606.68800340177,139821.6662525262,47.13388875574349,5718.064923779551,122.27192942364209,2612750.2270073174,785.1315315387743,42726.77793760466,1169.0657980756307,5071371.307711095,1541.1334263943222,85625.95049765521,2324.2042460323296,47.13388875574349,785.1315315387743,1541.1334263943222,5718.064923779551,42726.77793760466,85625.95049765521,Transit,47.0,785.0,1541.0,0,0,0,0.988557630545,-0.124588,0.124588,5625.333333333333,-5516.0,5823.243,0.9894991,-0.8041809,0.8962621,307.07183297877145,-53.556641483230905,53.556641483230905,4.38052,-2.00397,2.00397,1383.0,0.0,11.211,10.807,12.57,12.3541,0.0,11.867,,,,,,,,,284.552153833,52.7689239448,3.6824029891469263,0.0,0.0,0.3355779411516795,0.0,0.0,13.4231366136636,0.0,0.0,0.0422354962364589,0.0,0.0,1.0,13.99118351815596,,,775.5204201399375,16935639979.857891,0.1132818727749691,0.3,2.3,10073.541143832796,0.8089440039074073,1.0,88.11619796684901,0.0,0.0,0.016608844174386,0.0,0.0,0.0,0.0,0.0,0.0,8492.865105756093,,,1.0,8499.86069751517,10073.541143832796
233121821 b,233121821 b,132305.41354118616,196039.4099054163,67.32392825973193,3.4913655984031244,13.496858771636836,6.820724854053448,873.5123817391923,52.37601828493774,98.69967380685623,64.6433181717944,1746.0900082653702,102.47168252584518,192.92866373701395,128.52555164211768,3.4913655984031244,52.37601828493774,102.47168252584518,13.496858771636836,98.69967380685623,192.92866373701395,Transit,3.0,52.0,102.0,0,0,0,1.3464458506,-0.282825,0.282825,6548.0,-6419.75,6805.0,2.196687333333333,-1.970993,2.21465,511.3298433510646,-3.8167356700842423,3.8167356700842423,4.21892,-2.0099,2.0099,1459.0,0.0,10.631,10.377,11.489,11.3833,0.0,11.066,,,,,,,,,273.437323415,64.5750804909,11.315496222686257,0.0,0.0,1.0311828815885071,0.0,0.0,88.06991890460185,0.0,0.0,0.2771093549516766,0.0,0.0,1.0,13.409059806321547,,,1295.7392846675475,18248471590.6445,0.1220633551213679,0.3,2.3,27717.44781271569,0.5405460252550988,1.0,87.40613392562922,0.0,0.0,0.0640373070202556,0.0,0.0,0.0,0.0,0.0,0.0,8492.568878697697,,,1.0,8499.273408600859,27717.44781271569
233160556 b,233160556 b,90433.41329986283,142775.08693287463,442.83048404952063,1.7875543295395429,24.550219353981092,3.8012131125436626,7395.983100171946,28.245949407298575,192.58108867779112,36.60737515555192,14393.945349126157,55.37898106803492,384.1918978392236,72.84904966839537,1.7875543295395429,28.245949407298575,55.37898106803492,24.550219353981092,192.58108867779112,384.1918978392236,Transit,2.0,28.0,55.0,0,0,0,1.10138,-0.138147,0.138147,6018.0,-6006.0,6256.65,1.3779953333333337,-1.357918,1.473624,336.9785638960431,-52.912232805120574,52.912232805120574,4.22068,-0.727884,0.727884,1455.0,0.0,10.554,10.242,11.67,11.4065,0.0,11.045,,,,,,,,,275.065720298,62.59707892270001,11.808242108998694,0.0,0.0,1.0760868887075092,0.0,0.0,94.69275326484647,0.0,0.0,0.297947904371793,0.0,0.0,1.0,18.63868354845515,,,873.9177049898708,21256276873.38748,0.1421824540025918,0.3,2.3,19349.122753228294,0.6801560137991971,1.0,88.24263509334214,0.0,0.0,0.0012266114502242,0.0,0.0,0.0,0.0,0.0,0.0,8484.90176862711,,,1.0,8494.221110401339,19349.122753228294
267877359 b,267877359 b,9175.140157237616,27091.294516351132,245093.79317079045,23.690746510552756,4353.878100303185,54.843042721527006,5581369.823292393,409.9182280396032,36065.750654367104,511.86481846121865,11385847.294003801,813.5411466915159,71041.10299648478,1014.94715073986,23.690746510552756,409.9182280396032,813.5411466915159,4353.878100303185,36065.750654367104,71041.10299648478,Transit,24.0,410.0,814.0,1,0,1,0.51,-0.088,0.088,3874.326,-3760.0,4366.2,0.4840392333333334,-0.4194248,0.5655691,133.2644141572457,-73.99806775359531,73.99806775359531,4.88418,-0.387717,0.387717,1393.0,0.0,11.343,10.55,14.355,13.4594,0.0,12.558,,,,,,,,,293.565167002,55.08789612050001,2.4931207374051683,0.0,0.0,0.2271984697402172,0.0,0.0,6.891885126071683,0.0,0.0,0.0216851095747629,0.0,0.0,1.0,4.394445194502777,,,653.454376239248,6276112795.382348,0.0419806875945307,0.1,2.3,6724.096638418286,0.1478404691956626,1.0,89.54562704802822,0.0,0.0,0.0029175483967166,0.0,0.0,0.0,0.0,0.0,0.0,8487.922095654998,,,1.0,8490.11931825225,6724.096638418286
233525703 b,233525703 b,346401.8096484216,570135.5979161282,7093.651572524386,14.073003360695276,487.57174910655925,20.766864329934634,92801.69032862896,170.244786886444,3787.2319243526367,179.7176358881104,178541.17417701188,330.68723015241454,7293.444590216098,355.03933389558654,14.073003360695276,170.244786886444,330.68723015241454,487.57174910655925,3787.2319243526367,7293.444590216098,Transit,14.0,170.0,331.0,0,0,0,1.02427,-0.123618,0.123618,5698.244333333333,-5502.0,5797.233,1.4024,-0.9415056,1.045257,159.4391253972091,-25.105350816721742,25.105350816721742,4.39087,-0.448956,0.448956,1627.0,0.0,9.691,9.294,10.832,10.693,0.0,10.267,,,,,,,,,280.129758329,63.8320035631,2.958443930195738,0.0,0.0,0.2696034426524731,0.0,0.0,9.157073485451187,0.0,0.0,0.0288124567202921,0.0,0.0,1.0,12.150452616805437,,,974.4649325422118,15599036281.200254,0.1043413798073595,0.3,2.3,21088.873886318943,0.1472554272891752,1.0,89.47243455236725,0.0,0.0,0.1127979074222869,0.0,0.0,0.0,0.0,0.0,0.0,8491.00343494257,,,1.0,8497.078661250973,21088.873886318943
233527616 b,233527616 b,45376.25270537116,73571.5109667911,71026.575830904,90.30853091941412,6417.676069958123,238.53887381097792,1089723.2481199342,1515.9656316980413,42987.641626824465,2276.824049805562,2229856.98340909,2976.2666101335903,85502.34630724406,4525.78633483239,90.30853091941412,1515.9656316980413,2976.2666101335903,6417.676069958123,42987.641626824465,85502.34630724406,Transit,90.0,1516.0,2976.0,0,0,0,1.04549296933,-0.12433,0.12433,5782.166666666667,-5571.4,5809.0,1.0857724333333334,-0.9346154,1.016031,352.82365646107826,-44.08300038796018,44.08300038796018,4.33879,-2.00353,2.00353,1445.0,0.0,11.282,10.897,12.449,12.2198,0.0,11.821,,,,,,,,,279.906095471,60.4105872763,3.11179274356162,0.0,0.0,0.283578143199655,0.0,0.0,9.8598882542544,0.0,0.0,0.0310238422836708,0.0,0.0,1.0,9.5027942392421,,,941.120298038848,13332325327.870785,0.0891794336312427,0.3,2.3,8147.585743395233,0.8662289536912741,1.0,87.18767978199206,0.0,0.0,0.0323032897807537,0.0,0.0,0.0,0.0,0.0,0.0,8488.123784689698,,,1.0,8492.875181809319,8147.585743395233
233626709 b,233626709 b,117827.77908240404,199691.8806266237,1769621.6632732365,66.05612573239026,27235.92377578536,128.1449645219567,40983516.10490518,1068.3199573531158,209195.89946033905,1276.0229643404248,86072572.49027543,2096.175396114923,433159.65491419093,2543.8682088963997,66.05612573239026,1068.3199573531158,2096.175396114923,27235.92377578536,209195.89946033905,433159.65491419093,Transit,66.0,1068.0,2096.0,0,0,0,0.981012,-0.124505,0.124505,5498.0,-5169.75,5933.333,0.8817084666666667,-0.7036873,0.9269112,160.47877850808803,-44.32111303690074,44.32111303690074,4.529,-0.311627,0.311627,1443.0,0.0,10.179,9.74,11.538,11.2859,0.0,10.815,,,,,,,,,284.422481138,60.8255561147,2.013268078111748,0.0,0.0,0.1834694243488141,0.0,0.0,4.730881869584003,0.0,0.0,0.0148855777266362,0.0,0.0,1.0,19.152813560437103,,,687.0460838696212,20826253026.742737,0.1393060403126604,0.1,2.3,7929.624241660281,0.8836881642278207,1.0,88.50896893862334,0.0,0.0,0.0175874477659881,0.0,0.0,0.0,0.0,0.0,0.0,8490.649484559894,,,1.0,8500.225891340113,7929.624241660281
233531296 b,233531296 b,92580.22213012038,152244.22639832672,5899.1263061445015,74.04143367767186,3595.9442668858333,156.96262233756119,91371.47986829301,1225.6866670219083,30760.147840534166,1553.8490238763752,183258.74778193538,2406.5461138686574,61002.970725233616,3096.970883848744,74.04143367767186,1225.6866670219083,2406.5461138686574,3595.9442668858333,30760.147840534166,61002.970725233616,Transit,74.0,1226.0,2407.0,0,0,0,0.985044,-0.124581,0.124581,5654.666666666667,-5792.0,5945.75,0.9734692666666668,-0.9501694,1.001284,214.3081202943388,-52.58906677527381,52.58906677527381,4.46587,-0.324352,0.324352,1630.0,0.0,10.438,10.091,11.838,11.425,0.0,11.005,,,,,,,,,280.397283424,65.2681692893,1.0694671913825455,0.0,0.0,0.097460706845821,0.0,0.0,1.264382190734184,0.0,0.0,0.0039783405917094,0.0,0.0,1.0,0.9902347136938298,,,1870.4031906379985,2894289402.452736,0.019359795334132,0.3,2.3,6483.413042339104,0.0627464409725124,1.0,89.1589733727152,0.0,0.0,0.0868011699644255,0.0,0.0,0.0,0.0,0.0,0.0,8484.901156154461,,,1.0,8485.396273511307,6483.413042339104
233525703 c,233525703 c,346401.8096484216,570135.5979161282,15384.880787590047,3.8840225387276743,238.77642666425086,5.50774953399015,255890.15895452083,42.14490947920481,1453.1465267362744,44.46671244565775,508691.78545904177,81.4694845643465,2920.857429575992,87.43842905194325,3.8840225387276743,42.14490947920481,81.4694845643465,238.77642666425086,1453.1465267362744,2920.857429575992,Transit,4.0,42.0,81.0,0,0,0,1.02427,-0.123618,0.123618,5698.244333333333,-5502.0,5797.233,1.4024,-0.9415056,1.045257,159.4391253972091,-25.105350816721742,25.105350816721742,4.39087,-0.448956,0.448956,1627.0,0.0,9.691,9.294,10.832,10.693,0.0,10.267,,,,,,,,,280.129758329,63.8320035631,5.627795707800749,0.0,0.0,0.512861873730866,0.0,0.0,27.184931770701585,0.0,0.0,0.0855365714091832,0.0,0.0,1.0,36.901949742653365,,,716.5283530330686,32714152419.18449,0.218823762001234,0.1,2.3,29598.35135805153,0.3439740434452833,1.0,89.41238310030742,0.0,0.0,0.0729461062232707,0.0,0.0,0.0,0.0,0.0,0.0,8487.46834273357,,,1.0,8505.919317604896,29598.35135805153
233604949 b,233604949 b,16819.223137982844,47784.48232244035,30797261.508570697,24.398591084080937,83366.5628469271,51.85685753902577,1064174736.7293135,408.575223770549,764049.6664784758,496.9471361383228,2079460047.4094105,811.3262207333253,1325801.784391073,989.2841955825287,24.398591084080937,408.575223770549,811.3262207333253,83366.5628469271,764049.6664784758,1325801.784391073,Transit,24.0,409.0,811.0,1,0,1,0.633,-0.11,0.11,3963.111,-3907.5,4375.907,0.5738211333333333,-0.4866606,0.6103294,122.47740680988672,-67.34690784737083,67.34690784737083,4.70701,-0.341965,0.341965,1608.0,0.0,11.003,10.164,13.843,13.0264,0.0,12.142,,,,,,,,,282.940626951,63.302411786,2.609670652730072,0.0,0.0,0.2378196811452173,0.0,0.0,7.410575965491275,0.0,0.0,0.0233171547238745,0.0,0.0,1.0,17.88122231328034,,,439.7441064506421,17190850030.03206,0.1149889634115856,0.1,2.3,11857.218024370071,0.0813199615351016,1.0,89.89183135935174,0.0,0.0,0.0720025899038769,0.0,0.0,0.0,0.0,0.0,0.0,8492.852412782144,,,1.0,8501.793023938784,11857.218024370071
233624837 b,233624837 b,35894.34298308805,59026.7160267724,29371.982163311004,40.31281228349495,2077.5527299568944,112.6741211874468,469337.3546122056,673.6436645548682,13774.948671351094,1063.2935541195147,958865.7211880767,1322.0982466017858,26732.357416880535,2111.4572935101937,40.31281228349495,673.6436645548682,1322.0982466017858,2077.5527299568944,13774.948671351094,26732.357416880535,Transit,40.0,674.0,1322.0,0,0,0,0.994561810304,-0.124494,0.124494,5666.333333333333,-5398.423,5798.0,1.2176979999999995,-1.491265,1.720194,430.5286664543796,-54.18182202561805,54.18182202561805,4.37581,-2.00391,2.00391,1609.0,0.0,11.337,10.929,12.521,12.3487,0.0,11.918,,,,,,,,,284.471405991,64.1832605881,4.930884233686943,0.0,0.0,0.4493522257272749,0.0,0.0,21.669217099996917,0.0,0.0,0.0681815408436151,0.0,0.0,1.0,13.64667482352604,,,872.9313585524451,16690133157.92897,0.1116396866751101,0.3,2.3,13189.131670542096,0.7721076790060781,1.0,87.75460062440152,0.0,0.0,0.1382427757661354,0.0,0.0,0.0,0.0,0.0,0.0,8490.91372786276,,,1.0,8497.737065274523,13189.131670542096
233626709 c,233626709 c,117827.77908240404,199691.8806266237,31980.598580897233,68.87550713427474,5656.631625881588,133.4702730709556,455299.62518010254,1111.7991904984817,42979.261910068686,1327.9311441472717,925250.2360963793,2181.3667777615265,85651.7731409064,2647.2279720811857,68.87550713427474,1111.7991904984817,2181.3667777615265,5656.631625881588,42979.261910068686,85651.7731409064,Transit,69.0,1112.0,2181.0,0,0,0,0.981012,-0.124505,0.124505,5498.0,-5169.75,5933.333,0.8817084666666667,-0.7036873,0.9269112,160.47877850808803,-44.32111303690074,44.32111303690074,4.529,-0.311627,0.311627,1443.0,0.0,10.179,9.74,11.538,11.2859,0.0,10.815,,,,,,,,,284.422481138,60.8255561147,1.1990278070263898,0.0,0.0,0.109267585338003,0.0,0.0,1.80667110381566,0.0,0.0,0.0056846363709099,0.0,0.0,1.0,2.9949512458093874,,,1197.6061729012763,6044809114.598906,0.0404335057832702,0.3,2.3,8196.495450062015,0.2570069435754306,1.0,88.50596333124253,0.0,0.0,0.04884336456098,0.0,0.0,0.0,0.0,0.0,0.0,8485.201202884316,,,1.0,8486.69867850722,8196.495450062015
233688149 b,233688149 b,132220.15152117144,187154.95711812945,4568.337420721644,311.8006520353921,4125.653293626725,661.6089961964077,69363.72910119708,5113.389221528142,36347.35477269083,6458.77280210843,136310.40331299623,10020.307195204088,72389.6350837622,12863.237435814943,311.8006520353921,5113.389221528142,10020.307195204088,4125.653293626725,36347.35477269083,72389.6350837622,Transit,312.0,5113.0,10020.0,0,0,0,1.47761404352,-0.34689,0.34689,6943.666666666667,-6947.0,7283.29,2.3543483333333333,-3.669825,4.033721,605.7933581055357,-37.67145206358317,37.67145206358317,4.1835,-1.82796,1.82796,1449.0,0.0,9.294,9.097,10.074,9.89046,0.0,9.642,,,,,,,,,275.463429863,60.9537195687,1.958317375131585,0.0,0.0,0.1784617584781125,0.0,0.0,4.509610245531298,0.0,0.0,0.014189353206698,0.0,0.0,1.0,2.355066948701031,,,2501.0289932381784,5903195345.093899,0.0394862564889224,0.3,2.3,11503.430279341195,0.7807830616845842,1.0,77.49182756611184,0.0,0.0,0.0080615067424612,0.0,0.0,0.0,0.0,0.0,0.0,8484.957377504557,,,1.0,8486.134910978908,11503.430279341195
233732418 b,233732418 b,113425.98523087219,186685.49173893267,62387.0795490168,56.84666537097686,3466.7658907363807,105.31485604685842,976234.1840811516,810.2638506866675,26305.918999061756,984.1079036491575,1888230.885288383,1583.5856486513455,54286.55742264847,1954.8850213122034,56.84666537097686,810.2638506866675,1583.5856486513455,3466.7658907363807,26305.918999061756,54286.55742264847,Transit,57.0,810.0,1584.0,0,0,0,1.020364081805,-0.123687,0.123687,5710.166666666667,-5524.846,5789.0,1.71097,-2.813797,3.089295,339.9375876814616,-56.11723081480725,56.11723081480725,4.3562,-2.00367,2.00367,1628.0,0.0,9.417,9.029,10.674,10.4514,0.0,10.011,,,,,,,,,277.393287933,65.2548348948,3.1867401258080337,0.0,0.0,0.2904081094752325,0.0,0.0,10.28128592165232,0.0,0.0,0.032349757388887,0.0,0.0,1.0,22.08547963403844,,,884.3637516793581,23203540552.97599,0.1552076291168962,0.3,2.3,31693.31550843092,0.0133610355904727,1.0,89.96073975059144,0.0,0.0,0.0858020148648248,0.0,0.0,0.0,0.0,0.0,0.0,8502.35310454946,,,1.0,8513.39584436648,31693.31550843092
233711268 b,233711268 b,87914.1071605353,146852.9998540545,55120.547272765005,87.24960392008177,4519.670382208219,181.10802686604228,866880.9724824954,1395.6032760168573,33493.05748342167,1768.618667416493,1742826.48023054,2737.099073337273,67864.11430018726,3522.296754742518,87.24960392008177,1395.6032760168573,2737.099073337273,4519.670382208219,33493.05748342167,67864.11430018726,Transit,87.0,1396.0,2737.0,0,0,0,1.02453,-0.118903,0.118903,5613.316666666667,-5239.75,5750.133,1.455846,-1.314323,1.582839,317.3779396196927,-60.497986355513966,60.497986355513966,4.13846,-0.409324,0.409324,1454.0,0.0,10.543,10.118,11.623,11.576,0.0,11.136,,,,,,,,,275.900320485,61.7821849761,2.9237255751332705,0.0,0.0,0.2664395537064849,0.0,0.0,8.997544244133518,0.0,0.0,0.0283105027534064,0.0,0.0,1.0,13.114826516162074,,,953.4356547826524,16415265314.58633,0.1098011057831861,0.3,2.3,13397.57469551842,0.8213832094605759,1.0,87.0958162096418,0.0,0.0,0.1500812214473212,0.0,0.0,0.0,0.0,0.0,0.0,8486.542891739868,,,1.0,8493.100304997948,13397.57469551842
233729994 b,233729994 b,148056.6765632036,259294.63415983506,97.26180360413352,1.8687142861265091,14.34939096966825,3.3597041055938117,1395.5480518425125,29.369722622130148,107.66806056994632,33.40414337544689,2838.1084924270453,57.57567644609695,221.10139716995982,66.57635705290511,1.8687142861265091,29.369722622130148,57.57567644609695,14.34939096966825,107.66806056994632,221.10139716995982,Transit,2.0,29.0,58.0,0,0,0,0.9101632821015,-0.113407,0.113407,5302.347000000001,-5171.2,5710.95,1.0224096666666669,-1.009517,1.231254,154.07601897956778,-22.46605484598589,22.46605484598589,4.44132,-2.00388,2.00388,1448.0,0.0,9.696,9.197,11.188,10.8614,0.0,10.365,,,,,,,,,277.301751448,60.115185555,5.7310393388699055,0.0,0.0,0.5222704814398331,0.0,0.0,28.00205479377865,0.0,0.0,0.0881076244617735,0.0,0.0,1.0,4.010018399094438,,,1142.6179333459756,7162016662.564054,0.0479064659703281,0.3,2.3,8592.413743525804,0.7005669539389054,1.0,86.01145172925384,0.0,0.0,0.1323247874833584,0.0,0.0,0.0,0.0,0.0,0.0,8485.351683937944,,,1.0,8487.356693137492,8592.413743525804
233722655 b,233722655 b,110189.55220956383,178657.588009142,2764.0942837718503,13.183303951069183,350.901045669792,26.8479743864561,40682.655842430264,215.28496677688275,2591.924133760868,265.74672893720856,83025.56081353965,422.56139802657736,5094.622469925692,529.6576846907271,13.183303951069183,215.28496677688275,422.56139802657736,350.901045669792,2591.924133760868,5094.622469925692,Transit,13.0,215.0,423.0,0,0,0,1.06696,-0.127467,0.127467,5839.655666666667,-5636.5,6004.4,1.000849,-0.9496465,1.077661,208.70437071053837,-44.69110639590629,44.69110639590629,4.48119,-0.486314,0.486314,1458.0,0.0,10.294,9.939,11.435,11.2775,0.0,10.859000000000002,,,,,,,,,276.652852594,63.352094021000006,3.454059925800016,0.0,0.0,0.3147690032651786,0.0,0.0,11.975741893067084,0.0,0.0,0.0376813122156989,0.0,0.0,1.0,5.540703080135533,,,1088.6316617784737,9368224238.75351,0.0626637072826321,0.3,2.3,8310.486818033656,0.7252810611341102,1.0,86.91075163928751,0.0,0.0,0.0549327435328607,0.0,0.0,0.0,0.0,0.0,0.0,8487.17581618065,,,1.0,8489.946167720718,8310.486818033656
288510295 b,288510295 b,166932.75795680928,241639.56615262883,6366.15852317953,44.43940519593666,963.0557933221945,88.20952819225514,90939.11961003991,729.488058246733,7168.41657505425,874.4298263041536,185012.5352833058,1430.4761814954106,14254.587151697046,1742.9655871885918,44.43940519593666,729.488058246733,1430.4761814954106,963.0557933221945,7168.41657505425,14254.587151697046,Transit,44.0,729.0,1430.0,0,0,0,1.4733,-0.345375,0.345375,6748.25,-6549.46,6872.283,1.6142663333333334,-1.443374,1.589169,351.9655202786784,-43.97919893008629,43.97919893008629,4.17876,-0.488744,0.488744,1728.0,0.0,10.085,9.864,10.901,10.7826,0.0,10.489,,,,,,,,,272.527915053,78.54305530239999,4.1280180459079325,0.0,0.0,0.3761869086478442,0.0,0.0,16.247750031388968,0.0,0.0,0.0511230575276369,0.0,0.0,1.0,11.42720852665508,,,1189.4310351439265,16902663457.65132,0.1130612940311125,0.3,2.3,8216.956253781598,0.9447174389542894,1.0,86.40224011062135,0.0,0.0,0.012840816282409,0.0,0.0,0.0,0.0,0.0,0.0,8487.526263798121,,,1.0,8493.23986806145,8216.956253781598
233739727 b,233739727 b,40613.98500685527,63274.647192459284,283339.7263992364,350.9287637196434,24413.11140609885,985.8950367736301,4252885.700156341,5874.90709254261,159582.25181749574,9257.71099359173,8744343.697973391,11528.17901321377,317787.58410515636,18377.439245603397,350.9287637196434,5874.90709254261,11528.17901321377,24413.11140609885,159582.25181749574,317787.58410515636,Transit,351.0,5875.0,11528.0,0,0,0,1.1452252147,-0.158967,0.158967,6080.0,-6011.5,6182.8,1.8146536666666664,-2.770298,2.930429,682.479819357575,-53.92007810988519,53.92007810988519,4.28736,-2.00481,2.00481,1456.0,0.0,11.154,10.815,12.19,12.0092,0.0,11.647,,,,,,,,,278.175285992,63.7647794793,3.643003662115627,0.0,0.0,0.3319874745224451,0.0,0.0,13.173396695558354,0.0,0.0,0.0414496970842331,0.0,0.0,1.0,23.612475032169307,,,930.3090037023068,25212889557.1275,0.168648090683127,0.3,2.3,16047.019534105562,0.8907751600467608,1.0,87.4443109483631,0.0,0.0,0.3372638572363236,0.0,0.0,0.0,0.0,0.0,0.0,8487.071016271133,,,1.0,8498.877253787217,16047.019534105562
288516176 b,288516176 b,15712.737024830743,66787.00939563382,357793013.24887025,20.830122584691328,896412.2677311428,32.06119975923403,9426070201.570822,383.73888478667277,8927241.022452258,322.9049188667539,18985575055.374138,758.6281811437866,16827714.43871607,644.321523134403,20.830122584691328,322.9049188667539,644.321523134403,896412.2677311428,8927241.022452258,16827714.43871607,Transit,21.0,323.0,644.0,1,0,1,0.212,-0.017,0.017,3491.949,-3550.357,4130.335,0.242,,,34.89326323296399,-25.18384864948065,25.18384864948065,4.99713,-0.147642,0.147642,1731.0,0.0,9.973,9.145,14.189,12.6904,0.0,11.58,,,,,,,,,273.697975811,78.7195565657,0.9197383746907308,0.0,0.0,0.0838158971428622,0.0,0.0,0.7241097083265223,0.0,0.0,0.0022783894510674,0.0,0.0,1.0,7.171515948287977,,,409.4408309574952,6492579046.597755,0.0434286223852692,0.1,2.3,1524.390991105627,0.990935911925812,1.0,88.52797146688032,0.0,0.0,0.1282585648558234,0.0,0.0,0.0,0.0,0.0,0.0,8485.710049887653,,,1.0,8489.295807861798,1524.390991105627
